controllable,controllable,dynamic,controllable,controllable,controllable,output
4.046230912208557129e-01,8.822078108787536621e-01,3.122135471980514998e-01,5.737817287445068359e-01,1.544360220432281494e-01,3.875954821705818176e-02,-3.155227661132812500e+00
4.046520292758941650e-01,8.823056817054748535e-01,1.084171683245622603e-01,5.738629102706909180e-01,1.494058817625045776e-01,3.864872455596923828e-02,-3.112011909484863281e+00
4.046472311019897461e-01,8.822783827781677246e-01,1.629305306281776666e-01,5.738394856452941895e-01,1.510242670774459839e-01,3.867930546402931213e-02,-3.124777793884277344e+00
4.046498537063598633e-01,8.822960257530212402e-01,1.281634259993963687e-01,5.738543272018432617e-01,1.500164270401000977e-01,3.866035491228103638e-02,-3.116737604141235352e+00
4.046293795108795166e-01,8.822214007377624512e-01,2.827088735656941298e-01,5.737928152084350586e-01,1.538753807544708252e-01,3.874404355883598328e-02,-3.149736404418945312e+00
4.046544134616851807e-01,8.823243379592895508e-01,7.291604258725722931e-02,5.738769769668579102e-01,1.482239067554473877e-01,3.862652555108070374e-02,-3.103225708007812500e+00
4.046511948108673096e-01,8.822991847991943359e-01,1.218360806083329806e-01,5.738568902015686035e-01,1.498282551765441895e-01,3.865652531385421753e-02,-3.115236043930053711e+00
4.046467840671539307e-01,8.822739124298095703e-01,1.778356130370613852e-01,5.738343596458435059e-01,1.514463424682617188e-01,3.868706524372100830e-02,-3.128115177154541016e+00
4.046577513217926025e-01,8.823516368865966797e-01,2.443236725650027238e-02,5.739030838012695312e-01,1.464629620313644409e-01,3.859771415591239929e-02,-3.090627670288085938e+00
4.046491980552673340e-01,8.822886943817138672e-01,1.419970284480873701e-01,5.738483071327209473e-01,1.504286229610443115e-01,3.866764158010482788e-02,-3.119979619979858398e+00
4.046394526958465576e-01,8.822489976882934570e-01,2.242841744412951421e-01,5.738150477409362793e-01,1.525958627462387085e-01,3.871268033981323242e-02,-3.138093709945678711e+00
4.046557247638702393e-01,8.823331594467163086e-01,5.711622204320190160e-02,5.738868117332458496e-01,1.476739346981048584e-01,3.861834108829498291e-02,-3.099195957183837891e+00
4.046313464641571045e-01,8.822262287139892578e-01,2.726150558254465950e-01,5.737965106964111328e-01,1.536692976951599121e-01,3.873862326145172119e-02,-3.147797822952270508e+00
4.046584069728851318e-01,8.823483586311340332e-01,3.111652356266704847e-02,5.738987326622009277e-01,1.467133015394210815e-01,3.860264271497726440e-02,-3.092405557632446289e+00
4.046423435211181641e-01,8.822585344314575195e-01,2.041146883489867447e-01,5.738229155540466309e-01,1.521063148975372314e-01,3.870170563459396362e-02,-3.133839130401611328e+00
4.046263396739959717e-01,8.822151422500610352e-01,2.969264524865285471e-01,5.737854242324829102e-01,1.541376709938049316e-01,3.875277563929557800e-02,-3.152415513992309570e+00
4.046586453914642334e-01,8.823610544204711914e-01,9.368447551903620260e-03,5.739110112190246582e-01,1.458704322576522827e-01,3.858814015984535217e-02,-3.086573839187622070e+00
4.046532213687896729e-01,8.823139071464538574e-01,9.283456877891664571e-02,5.738700032234191895e-01,1.489018648862838745e-01,3.863966837525367737e-02,-3.108201265335083008e+00
4.046345949172973633e-01,8.822348713874816895e-01,2.570147933253718597e-01,5.738027095794677734e-01,1.533422917127609253e-01,3.873096033930778503e-02,-3.144741535186767578e+00
4.046536684036254883e-01,8.823206424713134766e-01,7.958130383923538165e-02,5.738758444786071777e-01,1.484563797712326050e-01,3.863155841827392578e-02,-3.104903697967529297e+00
4.046388566493988037e-01,8.822416663169860840e-01,2.316360832131452718e-01,5.738072991371154785e-01,1.527370661497116089e-01,3.871831297874450684e-02,-3.139614582061767578e+00
4.046565294265747070e-01,8.823394179344177246e-01,4.557635128763179444e-02,5.738922953605651855e-01,1.472554951906204224e-01,3.861100599169731140e-02,-3.096206426620483398e+00
4.046464860439300537e-01,8.822754621505737305e-01,1.689393695886757529e-01,5.738370418548583984e-01,1.511890292167663574e-01,3.868266567587852478e-02,-3.126131296157836914e+00
4.046356081962585449e-01,8.822375535964965820e-01,2.485248549398496876e-01,5.738056302070617676e-01,1.531522274017333984e-01,3.872567415237426758e-02,-3.143047571182250977e+00
4.046441912651062012e-01,8.822657465934753418e-01,1.891892363508237140e-01,5.738288164138793945e-01,1.517271250486373901e-01,3.869364410638809204e-02,-3.130613327026367188e+00
