evaluation,mae
2.000000000000000000e+00,3.172939223051071345e+00
1.000000000000000000e+01,2.758068146705627388e+00
2.000000000000000000e+01,2.315016961097717374e+00
3.000000000000000000e+01,2.004973812103271413e+00
4.000000000000000000e+01,2.012317397594451940e+00
5.000000000000000000e+01,3.553041458129883035e-01
6.000000000000000000e+01,2.564677524566650324e-01
7.000000000000000000e+01,2.463644790649414107e-01
8.000000000000000000e+01,5.656373977661132563e-02
9.000000000000000000e+01,3.982208251953125305e-02
1.000000000000000000e+02,3.888797760009765452e-03
