evaluation,mae
2.000000000000000000e+00,2.902823317050933660e+00
1.000000000000000000e+01,2.523309278488159002e+00
2.000000000000000000e+01,1.935062379837036106e+00
3.000000000000000000e+01,9.359077930450439009e-01
4.000000000000000000e+01,3.428800868988037265e-01
5.000000000000000000e+01,3.224665546417236350e-01
6.000000000000000000e+01,8.271781921386718583e-02
7.000000000000000000e+01,6.985786437988281139e-02
8.000000000000000000e+01,7.051154136657715454e-02
9.000000000000000000e+01,6.855875015258788840e-02
1.000000000000000000e+02,7.009880065917968583e-02
