controllable,controllable,dynamic,controllable,controllable,controllable,output
4.046689569950103760e-01,8.825197815895080566e-01,9.349545854616534424e-01,5.740532279014587402e-01,1.338574588298797607e-01,3.841134905815124512e-02,-3.201982736587524414e+00
4.046118557453155518e-01,8.822941780090332031e-01,7.020089944015757144e-01,5.738608241081237793e-01,1.477916985750198364e-01,3.866783529520034790e-02,-3.199987649917602539e+00
4.045896530151367188e-01,8.822144269943237305e-01,6.195214348736325372e-01,5.737981200218200684e-01,1.520887017250061035e-01,3.875701129436492920e-02,-3.195108890533447266e+00
1.979495286941528320e-01,1.534100770950317383e-01,5.523242595618946815e-01,2.731864154338836670e-01,3.124448060989379883e-01,6.582475304603576660e-01,-3.263436317443847656e+00
4.046584963798522949e-01,8.824684023857116699e-01,8.718545855141487388e-01,5.740094780921936035e-01,1.374030113220214844e-01,3.846937790513038635e-02,-3.203063011169433594e+00
2.006772309541702271e-01,1.505250036716461182e-01,4.909010718229078751e-01,2.747706174850463867e-01,3.119162619113922119e-01,6.572462916374206543e-01,-3.320471048355102539e+00
1.977080106735229492e-01,1.546054631471633911e-01,5.718680181070038282e-01,2.730425298213958740e-01,3.123491704463958740e-01,6.590801477432250977e-01,-3.227749586105346680e+00
4.045967161655426025e-01,8.822408914566040039e-01,6.501346862462724641e-01,5.738205909729003906e-01,1.506226360797882080e-01,3.872656822204589844e-02,-3.197199106216430664e+00
4.046195447444915771e-01,8.823201656341552734e-01,7.260123494226797813e-01,5.738855600357055664e-01,1.463191956281661987e-01,3.863786906003952026e-02,-3.200970172882080078e+00
4.046679735183715820e-01,8.825144767761230469e-01,9.270137065956778333e-01,5.740481615066528320e-01,1.342874765396118164e-01,3.841790184378623962e-02,-3.202184200286865234e+00
4.046087265014648438e-01,8.822827339172363281e-01,6.899255108416342264e-01,5.738565325736999512e-01,1.484370529651641846e-01,3.868073597550392151e-02,-3.199420452117919922e+00
2.092295587062835693e-01,1.478507965803146362e-01,3.997453496321125566e-01,2.791219651699066162e-01,3.096857368946075439e-01,6.587819457054138184e-01,-3.274351835250854492e+00
4.046290516853332520e-01,8.823524713516235352e-01,7.546785709380989804e-01,5.739089846611022949e-01,1.445714384317398071e-01,3.860256075859069824e-02,-3.201899290084838867e+00
4.046639502048492432e-01,8.824869990348815918e-01,9.012167370938871658e-01,5.740322470664978027e-01,1.356910765171051025e-01,3.844255208969116211e-02,-3.202708482742309570e+00
4.046501517295837402e-01,8.824313879013061523e-01,8.307208310699087939e-01,5.739762783050537109e-01,1.398342996835708618e-01,3.851350769400596619e-02,-3.203126668930053711e+00
4.046523272991180420e-01,8.824394345283508301e-01,8.407535264109159412e-01,5.739858150482177734e-01,1.392374634742736816e-01,3.850163519382476807e-02,-3.203157663345336914e+00
4.046416282653808594e-01,8.823995590209960938e-01,8.002726937153772369e-01,5.739515423774719238e-01,1.417213678359985352e-01,3.854693099856376648e-02,-3.202847003936767578e+00
1.986178606748580933e-01,1.522062122821807861e-01,5.296142090552240500e-01,2.735840976238250732e-01,3.123856782913208008e-01,6.576133370399475098e-01,-3.294170856475830078e+00
4.045855402946472168e-01,8.822014927864074707e-01,6.004820459857884707e-01,5.737873911857604980e-01,1.528837233781814575e-01,3.877471014857292175e-02,-3.193636417388916016e+00
4.045998454093933105e-01,8.822517991065979004e-01,6.609615657542441403e-01,5.738294124603271484e-01,1.500576585531234741e-01,3.871496021747589111e-02,-3.197858333587646484e+00
2.042317688465118408e-01,1.490612626075744629e-01,4.472963836361395495e-01,2.766848802566528320e-01,3.109733462333679199e-01,6.576716899871826172e-01,-3.314552307128906250e+00
2.073124796152114868e-01,1.482504159212112427e-01,4.170078501461942366e-01,2.782197296619415283e-01,3.101679980754852295e-01,6.583256125450134277e-01,-3.292299985885620117e+00
1.997464448213577271e-01,1.511275917291641235e-01,5.059091242804913957e-01,2.742417156696319580e-01,3.121478259563446045e-01,6.572917699813842773e-01,-3.314063310623168945e+00
2.018703520298004150e-01,1.499301344156265259e-01,4.745504140922500724e-01,2.754332721233367920e-01,3.116034567356109619e-01,6.573194265365600586e-01,-3.322317361831665039e+00
4.046387374401092529e-01,8.823882341384887695e-01,7.889057022422560905e-01,5.739429593086242676e-01,1.424294263124465942e-01,3.856077417731285095e-02,-3.202670574188232422e+00
