controllable,controllable,dynamic,controllable,controllable,controllable,output
2.032661736011505127e-01,1.493809372186660767e-01,4.578385830517888166e-01,2.761811017990112305e-01,3.112307190895080566e-01,6.575040817260742188e-01,-3.319065093994140625e+00
4.046253859996795654e-01,8.822135329246520996e-01,3.009605045026361725e-01,5.737865567207336426e-01,1.542315781116485596e-01,3.875418379902839661e-02,-3.153164386749267578e+00
4.046053588390350342e-01,8.822714090347290039e-01,6.805981322894640861e-01,5.738457441329956055e-01,1.489897519350051880e-01,3.869244083762168884e-02,-3.198948860168457031e+00
1.980440467596054077e-01,1.531682163476943970e-01,5.480311794678054405e-01,2.732430696487426758e-01,3.124471902847290039e-01,6.581011414527893066e-01,-3.270133018493652344e+00
1.976985931396484375e-01,1.548528671264648438e-01,5.756123354332780551e-01,2.730384171009063721e-01,3.123150169849395752e-01,6.592716574668884277e-01,-3.219950199127197266e+00
1.977395564317703247e-01,1.542964130640029907e-01,5.670681958441056159e-01,2.730602920055389404e-01,3.123853802680969238e-01,6.588495373725891113e-01,-3.237298488616943359e+00
2.139743417501449585e-01,1.470670104026794434e-01,3.592632147203825843e-01,2.811985313892364502e-01,3.085636794567108154e-01,6.599714159965515137e-01,-3.220944881439208984e+00
4.045901596546173096e-01,8.822162151336669922e-01,6.217026328681474201e-01,5.737999081611633301e-01,1.519863605499267578e-01,3.875482454895973206e-02,-3.195269107818603516e+00
4.046021699905395508e-01,8.822607994079589844e-01,6.682203923337378670e-01,5.738360881805419922e-01,1.496383398771286011e-01,3.870194777846336365e-02,-3.198276996612548828e+00
4.046227037906646729e-01,8.822072148323059082e-01,3.096467523753196338e-01,5.737834572792053223e-01,1.543740779161453247e-01,3.875829651951789856e-02,-3.154760599136352539e+00
2.149261236190795898e-01,1.469305306673049927e-01,3.512957966313520197e-01,2.815886437892913818e-01,3.083510994911193848e-01,6.602123975753784180e-01,-3.208965778350830078e+00
2.004067301750183105e-01,1.506831645965576172e-01,4.950385261388992042e-01,2.746170163154602051e-01,3.119856417179107666e-01,6.572484374046325684e-01,-3.319167375564575195e+00
4.045933187007904053e-01,8.822286725044250488e-01,6.362471101025877207e-01,5.738100409507751465e-01,1.513129174709320068e-01,3.874093666672706604e-02,-3.196292877197265625e+00
2.072724550962448120e-01,1.482598483562469482e-01,4.173801829657838303e-01,2.782003581523895264e-01,3.101780414581298828e-01,6.583158373832702637e-01,-3.292648792266845703e+00
2.182007879018783569e-01,1.465230286121368408e-01,3.232992549048949171e-01,2.828803062438964844e-01,3.076473176479339600e-01,6.610423922538757324e-01,-3.164036035537719727e+00
1.996476799249649048e-01,1.512034535408020020e-01,5.077068903422965462e-01,2.741815745830535889e-01,3.121722638607025146e-01,6.573004722595214844e-01,-3.312980651855468750e+00
4.045951068401336670e-01,8.822350502014160156e-01,6.432965620295775233e-01,5.738153457641601562e-01,1.509679704904556274e-01,3.873383253812789917e-02,-3.196761608123779297e+00
2.087638527154922485e-01,1.479425132274627686e-01,4.038649921841301893e-01,2.789062261581420898e-01,3.098013997077941895e-01,6.586690545082092285e-01,-3.278938531875610352e+00
2.062934786081314087e-01,1.484911590814590454e-01,4.265967641246461994e-01,2.777238190174102783e-01,3.104307055473327637e-01,6.580949425697326660e-01,-3.300718307495117188e+00
2.049109637737274170e-01,1.488589346408843994e-01,4.402419179615572054e-01,2.770327627658843994e-01,3.107930421829223633e-01,6.578032374382019043e-01,-3.310546159744262695e+00
1.983401775360107422e-01,1.525966376066207886e-01,5.374192310124861205e-01,2.734198272228240967e-01,3.124268352985382080e-01,6.577880978584289551e-01,-3.284911394119262695e+00
4.046128392219543457e-01,8.822978734970092773e-01,7.056445847296490825e-01,5.738674402236938477e-01,1.475426554679870605e-01,3.866245970129966736e-02,-3.200148582458496094e+00
4.045875370502471924e-01,8.822009563446044922e-01,5.965716222443213645e-01,5.737822055816650391e-01,1.531229168176651001e-01,3.877939656376838684e-02,-3.193317413330078125e+00
2.124351412057876587e-01,1.472962796688079834e-01,3.722202347872598516e-01,2.805480360984802246e-01,3.089160919189453125e-01,6.595807075500488281e-01,-3.239503383636474609e+00
2.010111957788467407e-01,1.503424793481826782e-01,4.860627331664024720e-01,2.749573588371276855e-01,3.118298649787902832e-01,6.572549939155578613e-01,-3.321560144424438477e+00
