evaluation,mae
2.000000000000000000e+00,2.558031227588653422e+00
1.000000000000000000e+01,2.644139583110809433e+00
2.000000000000000000e+01,1.096103477478027333e-01
3.000000000000000000e+01,5.052108764648437222e-02
4.000000000000000000e+01,4.755977630615234458e-02
5.000000000000000000e+01,4.987619400024414368e-02
6.000000000000000000e+01,5.008627891540527038e-02
7.000000000000000000e+01,5.023833274841308510e-02
8.000000000000000000e+01,5.019701004028320063e-02
9.000000000000000000e+01,5.019928932189941101e-02
1.000000000000000000e+02,5.025420188903808455e-02
