evaluation,mae
2.000000000000000000e+00,2.551949942111968905e+00
1.000000000000000000e+01,1.981378731727600151e+00
2.000000000000000000e+01,6.251568126678467285e-01
3.000000000000000000e+01,7.076485633850097823e-02
4.000000000000000000e+01,6.311193466186523771e-02
5.000000000000000000e+01,6.309204101562500278e-02
6.000000000000000000e+01,6.321711540222167691e-02
7.000000000000000000e+01,6.382930755615234819e-02
8.000000000000000000e+01,6.407304763793945923e-02
9.000000000000000000e+01,6.465887069702148937e-02
1.000000000000000000e+02,6.535477638244628629e-02
