evaluation,mae
2.000000000000000000e+00,3.015449330210685730e+00
1.000000000000000000e+01,2.891482959985733014e+00
2.000000000000000000e+01,2.937018888592719978e+00
3.000000000000000000e+01,4.730495452880859597e-01
4.000000000000000000e+01,2.454113006591797028e-02
5.000000000000000000e+01,2.654241561889648590e-02
6.000000000000000000e+01,2.249407768249511719e-02
7.000000000000000000e+01,2.125110626220703264e-02
8.000000000000000000e+01,2.070635795593261594e-02
9.000000000000000000e+01,1.709733009338378767e-02
1.000000000000000000e+02,1.672119140624999875e-02
