controllable,controllable,dynamic,controllable,controllable,controllable,output
4.046280682086944580e-01,8.823423981666564941e-01,7.462767896092188380e-01,5.739039778709411621e-01,1.450789272785186768e-01,3.861209750175476074e-02,-3.201654195785522461e+00
4.046412110328674316e-01,8.823956251144409180e-01,7.973781219357848338e-01,5.739507675170898438e-01,1.419020146131515503e-01,3.855093941092491150e-02,-3.202805757522583008e+00
4.046522080898284912e-01,8.824402689933776855e-01,8.416634417283135328e-01,5.739849805831909180e-01,1.391886323690414429e-01,3.850171715021133423e-02,-3.203159093856811523e+00
4.046130478382110596e-01,8.822985887527465820e-01,7.063194048088707877e-01,5.738679766654968262e-01,1.475031971931457520e-01,3.866175189614295959e-02,-3.200178146362304688e+00
4.046752452850341797e-01,8.825564384460449219e-01,9.867226137753268844e-01,5.740848779678344727e-01,1.311633437871932983e-01,3.837065771222114563e-02,-3.200201988220214844e+00
4.046675860881805420e-01,8.825131654739379883e-01,9.266123563993995393e-01,5.740482807159423828e-01,1.343186050653457642e-01,3.841861337423324585e-02,-3.202193975448608398e+00
4.046081304550170898e-01,8.822817802429199219e-01,6.916347296328984040e-01,5.738551020622253418e-01,1.483521312475204468e-01,3.868114575743675232e-02,-3.199503660202026367e+00
4.046173691749572754e-01,8.823134303092956543e-01,7.200129114996357549e-01,5.738802552223205566e-01,1.466847211122512817e-01,3.864483535289764404e-02,-3.200742483139038086e+00
4.046617150306701660e-01,8.824850916862487793e-01,8.909962078865052426e-01,5.740232467651367188e-01,1.362984180450439453e-01,3.845049813389778137e-02,-3.202861070632934570e+00
4.046309888362884521e-01,8.823605179786682129e-01,7.633975211232018054e-01,5.739193558692932129e-01,1.440168470144271851e-01,3.859125077724456787e-02,-3.202130317687988281e+00
4.046695232391357422e-01,8.825213313102722168e-01,9.372299690223738766e-01,5.740545988082885742e-01,1.337350159883499146e-01,3.840959072113037109e-02,-3.201921463012695312e+00
4.046294987201690674e-01,8.823563456535339355e-01,7.586656888026491741e-01,5.739139914512634277e-01,1.442950963973999023e-01,3.859769925475120544e-02,-3.202008008956909180e+00
4.046337306499481201e-01,8.823708891868591309e-01,7.729442062855428341e-01,5.739276409149169922e-01,1.434216499328613281e-01,3.857965394854545593e-02,-3.202356100082397461e+00
4.046633541584014893e-01,8.824921846389770508e-01,8.995912682981008768e-01,5.740296244621276855e-01,1.358118951320648193e-01,3.844260051846504211e-02,-3.202734947204589844e+00
4.046191275119781494e-01,8.823197484016418457e-01,7.257480820642238095e-01,5.738853216171264648e-01,1.463377326726913452e-01,3.863771632313728333e-02,-3.200960397720336914e+00
4.046564102172851562e-01,8.824589848518371582e-01,8.613845862082947225e-01,5.740016102790832520e-01,1.380172371864318848e-01,3.847992420196533203e-02,-3.203127145767211914e+00
4.046444594860076904e-01,8.824856877326965332e-01,8.798992109329286659e-01,5.740045905113220215e-01,1.368262022733688354e-01,3.845463693141937256e-02,-3.202991485595703125e+00
4.046456217765808105e-01,8.824145793914794922e-01,8.150251576579503610e-01,5.739643573760986328e-01,1.408116519451141357e-01,3.853029757738113403e-02,-3.203017234802246094e+00
4.046654105186462402e-01,8.825041055679321289e-01,9.145721246202425103e-01,5.740392208099365234e-01,1.349699944257736206e-01,3.842841088771820068e-02,-3.202461957931518555e+00
4.046545326709747314e-01,8.824517130851745605e-01,8.533162054370448946e-01,5.739952325820922852e-01,1.384966820478439331e-01,3.848805278539657593e-02,-3.203154087066650391e+00
4.046720564365386963e-01,8.825384378433227539e-01,9.603278956722169912e-01,5.740693211555480957e-01,1.325113624334335327e-01,3.839084878563880920e-02,-3.201211214065551758e+00
4.046751856803894043e-01,8.825594782829284668e-01,9.918795722209650112e-01,5.740877389907836914e-01,1.308956593275070190e-01,3.836693614721298218e-02,-3.199980020523071289e+00
4.046730399131774902e-01,8.825441598892211914e-01,9.687402642511885320e-01,5.740743875503540039e-01,1.320734024047851562e-01,3.838432580232620239e-02,-3.200912475585937500e+00
4.046491980552673340e-01,8.824279308319091797e-01,8.288182321552394205e-01,5.739763975143432617e-01,1.399800926446914673e-01,3.851499035954475403e-02,-3.203117370605468750e+00
4.046408832073211670e-01,8.824031949043273926e-01,8.030738493387172827e-01,5.739536881446838379e-01,1.415541321039199829e-01,3.854135423898696899e-02,-3.202884435653686523e+00
