controllable,controllable,dynamic,controllable,controllable,controllable,output
1.176942094548799611e-01,6.530161293459604277e-01,6.059553005186221197e-01,1.872161768016393779e-01,7.509644766930821946e-01,3.865413819944635287e-01,3.424053416149975826e-01
9.815841913223266602e-01,4.594258069992065430e-01,6.264570355415344238e-01,9.349170923233032227e-01,3.139135539531707764e-01,9.170424938201904297e-01,3.474589586257934570e-01
9.279631972312927246e-01,2.124499231576919556e-01,6.180920600891113281e-01,8.522214293479919434e-01,1.061342954635620117e-01,9.918411374092102051e-01,3.596461713314056396e-01
9.843599796295166016e-01,3.235857188701629639e-02,6.618702411651611328e-01,3.488465026021003723e-02,5.409551784396171570e-02,3.876762688159942627e-01,4.519090428948402405e-02
0.000000000000000000e+00,1.000000000000000000e+00,6.202100515365600586e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.628655917942523956e-02
3.471097350120544434e-01,5.288023352622985840e-01,5.845190882682800293e-01,2.897091507911682129e-01,5.783393979072570801e-01,6.181054115295410156e-01,7.322293519973754883e-01
3.341335058212280273e-01,6.229253411293029785e-01,5.655270814895629883e-01,9.964475780725479126e-02,6.875056624412536621e-01,7.028370499610900879e-01,3.771036863327026367e-01
9.697366356849670410e-01,0.000000000000000000e+00,5.774760246276855469e-01,1.000000000000000000e+00,0.000000000000000000e+00,4.467464685440063477e-01,1.337140100076794624e-03
0.000000000000000000e+00,5.029285550117492676e-01,5.852231383323669434e-01,1.564582884311676025e-01,6.420308947563171387e-01,3.195969462394714355e-01,3.651904165744781494e-01
2.528988122940063477e-01,4.993849396705627441e-01,5.538409948348999023e-01,1.135017648339271545e-01,5.865908861160278320e-01,6.582229733467102051e-01,8.759948611259460449e-01
2.433990836143493652e-01,4.630097746849060059e-01,5.641341209411621094e-01,8.264336735010147095e-02,5.564641356468200684e-01,6.905024647712707520e-01,9.930728077888488770e-01
2.147152572870254517e-01,4.156291484832763672e-01,5.337451100349426270e-01,3.587475419044494629e-02,5.137912631034851074e-01,7.123098373413085938e-01,1.138283848762512207e+00
1.428584903478622437e-01,3.493214547634124756e-01,5.711299180984497070e-01,0.000000000000000000e+00,4.461205601692199707e-01,7.312786579132080078e-01,1.346625566482543945e+00
1.216594949364662170e-01,2.443657368421554565e-01,5.403096079826354980e-01,1.140747964382171631e-01,3.201895654201507568e-01,7.867299914360046387e-01,2.236284732818603516e+00
1.353730261325836182e-01,1.118498966097831726e-01,5.888204574584960938e-01,3.285476267337799072e-01,1.550002843141555786e-01,1.000000000000000000e+00,9.787431955337524414e-01
1.545451134443283081e-01,0.000000000000000000e+00,5.962759852409362793e-01,0.000000000000000000e+00,3.093342781066894531e-01,0.000000000000000000e+00,6.650198996067047119e-02
8.580140769481658936e-02,2.085255384445190430e-01,6.055399775505065918e-01,1.346333324909210205e-01,2.813403308391571045e-01,7.596151828765869141e-01,2.344328165054321289e+00
9.013672918081283569e-02,9.867258667945861816e-01,6.546401977539062500e-01,9.981477260589599609e-01,2.729802429676055908e-01,7.664803862571716309e-01,1.237413380295038223e-02
7.173147052526473999e-02,1.502963453531265259e-01,6.402382254600524902e-01,1.129995882511138916e-01,3.105247914791107178e-01,7.735589146614074707e-01,2.118378639221191406e+00
1.587191782891750336e-02,2.391660809516906738e-01,6.290932893753051758e-01,1.000000000000000000e+00,2.566804587841033936e-01,7.691238522529602051e-01,1.907608807086944580e-01
1.439566463232040405e-01,6.136900782585144043e-01,6.585330963134765625e-01,1.566498279571533203e-01,1.835105419158935547e-01,7.295888662338256836e-01,1.079838752746582031e+00
6.834013760089874268e-02,2.487503588199615479e-01,6.224586963653564453e-01,1.630854755640029907e-01,2.184562832117080688e-01,7.517744302749633789e-01,2.178818225860595703e+00
1.124834418296813965e-01,2.390144616365432739e-01,5.957962870597839355e-01,1.771685630083084106e-01,3.074478805065155029e-01,7.276811003684997559e-01,2.710556030273437500e+00
1.329776495695114136e-01,2.332877963781356812e-01,6.443450450897216797e-01,2.165493071079254150e-01,3.269132971763610840e-01,7.014158368110656738e-01,2.814818382263183594e+00
6.645594537258148193e-02,2.532313168048858643e-01,5.998591184616088867e-01,2.391947656869888306e-01,3.378568887710571289e-01,7.064368724822998047e-01,2.775812149047851562e+00
1.000000000000000000e+00,2.497550398111343384e-01,6.297664642333984375e-01,2.168144881725311279e-01,3.193410933017730713e-01,6.779972314834594727e-01,4.856322109699249268e-01
1.032923460006713867e-01,2.506534755229949951e-01,6.716781258583068848e-01,2.108237594366073608e-01,3.237148523330688477e-01,6.629464030265808105e-01,2.658332109451293945e+00
1.462575048208236694e-01,2.303645014762878418e-01,6.284926533699035645e-01,2.441563159227371216e-01,3.277549445629119873e-01,7.272008657455444336e-01,2.884264230728149414e+00
1.575192064046859741e-01,2.454864978790283203e-01,6.441946029663085938e-01,2.659029662609100342e-01,3.105424046516418457e-01,7.293077111244201660e-01,2.864795207977294922e+00
1.401882618665695190e-01,1.908230036497116089e-01,6.575257778167724609e-01,2.670522034168243408e-01,3.211299180984497070e-01,7.281482219696044922e-01,2.851076126098632812e+00
1.657448112964630127e-01,2.344363778829574585e-01,6.331132054328918457e-01,2.598275840282440186e-01,3.396577835083007812e-01,7.387149333953857422e-01,2.846011638641357422e+00
1.321576386690139771e-01,2.307939231395721436e-01,6.112461090087890625e-01,2.496637850999832153e-01,3.158852458000183105e-01,7.350165843963623047e-01,2.903760671615600586e+00
1.217409372329711914e-01,2.328799813985824585e-01,6.068013906478881836e-01,2.498559355735778809e-01,3.153121173381805420e-01,7.510147094726562500e-01,2.842871427536010742e+00
1.597651690244674683e-01,2.094542682170867920e-01,5.593422651290893555e-01,2.643526494503021240e-01,3.127464652061462402e-01,7.088102698326110840e-01,3.140050411224365234e+00
1.882138103246688843e-01,1.726548224687576294e-01,5.563410520553588867e-01,2.861036360263824463e-01,3.038506507873535156e-01,6.795168519020080566e-01,3.233331680297851562e+00
1.970181018114089966e-01,1.557974666357040405e-01,5.235985517501831055e-01,2.909473180770874023e-01,3.007257878780364990e-01,6.692635416984558105e-01,3.282191991806030273e+00
2.009251415729522705e-01,1.515646129846572876e-01,4.932464659214019775e-01,2.897470295429229736e-01,2.999044358730316162e-01,6.706178188323974609e-01,3.302006959915161133e+00
2.445983737707138062e-01,1.286719292402267456e-01,5.078108310699462891e-01,2.699066996574401855e-01,2.915571630001068115e-01,6.747352480888366699e-01,3.255214929580688477e+00
2.225165516138076782e-01,1.819174885749816895e-01,4.951443076133728027e-01,3.063972890377044678e-01,2.916322350502014160e-01,6.687869429588317871e-01,3.252044677734375000e+00
1.815679371356964111e-01,1.183704063296318054e-01,4.586240649223327637e-01,2.847432494163513184e-01,3.044119477272033691e-01,6.666002869606018066e-01,3.295671463012695312e+00
1.952952444553375244e-01,1.517193317413330078e-01,4.542862474918365479e-01,2.668893635272979736e-01,3.057064116001129150e-01,6.485241055488586426e-01,3.310629367828369141e+00
1.811515241861343384e-01,1.397009491920471191e-01,5.033630728721618652e-01,2.699360847473144531e-01,2.842167615890502930e-01,6.449204087257385254e-01,3.266658067703247070e+00
