controllable,controllable,dynamic,controllable,controllable,controllable,output
1.978503912687301636e-01,1.537290513515472412e-01,5.578009932290225459e-01,2.731271684169769287e-01,3.124321699142456055e-01,6.584529876708984375e-01,-3.254293203353881836e+00
4.045958518981933594e-01,8.822378516197204590e-01,6.465674762723860880e-01,5.738168954849243164e-01,1.507945507764816284e-01,3.872999921441078186e-02,-3.196973085403442383e+00
2.020193487405776978e-01,1.498646587133407593e-01,4.726563976177409199e-01,2.755125164985656738e-01,3.115639090538024902e-01,6.573335528373718262e-01,-3.322201490402221680e+00
2.005247771739959717e-01,1.506133079528808594e-01,4.931920422095067980e-01,2.746848165988922119e-01,3.119552433490753174e-01,6.572459340095520020e-01,-3.319792032241821289e+00
1.981544792652130127e-01,1.529315263032913208e-01,5.437044649501773241e-01,2.733089923858642578e-01,3.124431371688842773e-01,6.579664945602416992e-01,-3.276463747024536133e+00
4.045893251895904541e-01,8.822150826454162598e-01,6.209614263161119529e-01,5.737982392311096191e-01,1.520261317491531372e-01,3.875596076250076294e-02,-3.195214748382568359e+00
2.014631032943725586e-01,1.501165628433227539e-01,4.798593437798117645e-01,2.752078473567962646e-01,3.117114603519439697e-01,6.572816967964172363e-01,-3.322283506393432617e+00
4.045844972133636475e-01,8.822095394134521484e-01,6.118093430873067229e-01,5.737916231155395508e-01,1.524498164653778076e-01,3.876182064414024353e-02,-3.194528579711914062e+00
1.977406591176986694e-01,1.556680053472518921e-01,5.872907908841207281e-01,2.730631828308105469e-01,3.121731579303741455e-01,6.599419713020324707e-01,-3.193682193756103516e+00
1.988860219717025757e-01,1.518918871879577637e-01,5.230752809208879528e-01,2.737414240837097168e-01,3.123368620872497559e-01,6.574924588203430176e-01,-3.300885200500488281e+00
4.045984745025634766e-01,8.822454214096069336e-01,6.542609962730737694e-01,5.738233923912048340e-01,1.504123061895370483e-01,3.872228413820266724e-02,-3.197455167770385742e+00
2.036940604448318481e-01,1.492338925600051880e-01,4.530850031601855732e-01,2.764055728912353516e-01,3.111165463924407959e-01,6.575751304626464844e-01,-3.317255496978759766e+00
2.000231444835662842e-01,1.509309262037277222e-01,5.011649856108832957e-01,2.744001448154449463e-01,3.120808899402618408e-01,6.572651863098144531e-01,-3.316593408584594727e+00
4.045941531658172607e-01,8.822294473648071289e-01,6.382012487782362520e-01,5.738120079040527344e-01,1.512258052825927734e-01,3.873741254210472107e-02,-3.196424484252929688e+00
2.044044137001037598e-01,1.490080952644348145e-01,4.454735796422171212e-01,2.767743766307830811e-01,3.109273910522460938e-01,6.577046513557434082e-01,-3.313590764999389648e+00
1.976989507675170898e-01,1.550703048706054688e-01,5.788218139882684854e-01,2.730370759963989258e-01,3.122811019420623779e-01,6.594458818435668945e-01,-3.213022470474243164e+00
1.995050609111785889e-01,1.513153910636901855e-01,5.103040724390999205e-01,2.741024792194366455e-01,3.122043609619140625e-01,6.573274731636047363e-01,-3.311294794082641602e+00
4.045869410037994385e-01,8.822034001350402832e-01,6.028241087658592345e-01,5.737911462783813477e-01,1.527684181928634644e-01,3.877931088209152222e-02,-3.193824768066406250e+00
2.032105028629302979e-01,1.494000256061553955e-01,4.584713099580380868e-01,2.761514782905578613e-01,3.112457096576690674e-01,6.574952006340026855e-01,-3.319277524948120117e+00
1.979741901159286499e-01,1.533423811197280884e-01,5.511243918553155874e-01,2.732019126415252686e-01,3.124462366104125977e-01,6.582055687904357910e-01,-3.265349626541137695e+00
1.984412074089050293e-01,1.524470746517181396e-01,5.344425231924830877e-01,2.734796106815338135e-01,3.124127388000488281e-01,6.577200293540954590e-01,-3.288603305816650391e+00
1.977119892835617065e-01,1.545612365007400513e-01,5.711976249526764526e-01,2.730438709259033203e-01,3.123549222946166992e-01,6.590477228164672852e-01,-3.229113578796386719e+00
2.057041972875595093e-01,1.486416161060333252e-01,4.323107396490337151e-01,2.774309813976287842e-01,3.105841279029846191e-01,6.579674482345581055e-01,-3.305154561996459961e+00
4.045915305614471436e-01,8.822219967842102051e-01,6.286063850406446996e-01,5.738044977188110352e-01,1.516743749380111694e-01,3.874840959906578064e-02,-3.195764541625976562e+00
4.046006500720977783e-01,8.822600245475769043e-01,6.682119060600633098e-01,5.738368630409240723e-01,1.496695876121520996e-01,3.870533406734466553e-02,-3.198276519775390625e+00
