controllable,controllable,dynamic,controllable,controllable,controllable,output
4.045877754688262939e-01,8.822066783905029297e-01,6.095823424996843487e-01,5.737915635108947754e-01,1.525194793939590454e-01,3.876584023237228394e-02,-3.194356918334960938e+00
2.014181464910507202e-01,1.501376330852508545e-01,4.804588795493471842e-01,2.751829326152801514e-01,3.117233216762542725e-01,6.572781205177307129e-01,-3.322246074676513672e+00
1.978163421154022217e-01,1.538654565811157227e-01,5.600713467388471756e-01,2.731071412563323975e-01,3.124222755432128906e-01,6.585448980331420898e-01,-3.250306367874145508e+00
4.046089053153991699e-01,8.822845816612243652e-01,6.928527630038878726e-01,5.738543272018432617e-01,1.483067870140075684e-01,3.867748752236366272e-02,-3.199562311172485352e+00
4.046126008033752441e-01,8.822976350784301758e-01,7.060657156052979611e-01,5.738656520843505859e-01,1.475279331207275391e-01,3.866018354892730713e-02,-3.200166940689086914e+00
4.046315550804138184e-01,8.823674321174621582e-01,7.678625320150147537e-01,5.739211440086364746e-01,1.437642723321914673e-01,3.858606889843940735e-02,-3.202239513397216797e+00
2.075079679489135742e-01,1.482067257165908813e-01,4.152064585568288058e-01,2.783134579658508301e-01,3.101179599761962891e-01,6.583708524703979492e-01,-3.290589094161987305e+00
2.042370587587356567e-01,1.490596532821655273e-01,4.472362109251394324e-01,2.766878604888916016e-01,3.109716176986694336e-01,6.576732993125915527e-01,-3.314521551132202148e+00
4.045846164226531982e-01,8.821930289268493652e-01,5.936456928190303461e-01,5.737816095352172852e-01,1.531407684087753296e-01,3.877898678183555603e-02,-3.193074941635131836e+00
4.045920670032501221e-01,8.822191953659057617e-01,6.261979441147789149e-01,5.738018751144409180e-01,1.517789214849472046e-01,3.874977678060531616e-02,-3.195593595504760742e+00
4.046197533607482910e-01,8.823252916336059570e-01,7.314657429251321119e-01,5.738902688026428223e-01,1.459711939096450806e-01,3.863047808408737183e-02,-3.201167345046997070e+00
1.979832202196121216e-01,1.533188223838806152e-01,5.507201646413037999e-01,2.732071876525878906e-01,3.124467730522155762e-01,6.581913828849792480e-01,-3.265986919403076172e+00
4.046016931533813477e-01,8.822575211524963379e-01,6.707638346858497691e-01,5.738366246223449707e-01,1.495454609394073486e-01,3.870372474193572998e-02,-3.198419332504272461e+00
4.046180844306945801e-01,8.823159933090209961e-01,7.229838205437257859e-01,5.738819837570190430e-01,1.465064734220504761e-01,3.864188864827156067e-02,-3.200856685638427734e+00
4.046390950679779053e-01,8.823894858360290527e-01,7.906067971298349484e-01,5.739434361457824707e-01,1.423228681087493896e-01,3.855846449732780457e-02,-3.202699422836303711e+00
4.045958220958709717e-01,8.822390437126159668e-01,6.471367730883721414e-01,5.738189220428466797e-01,1.507670283317565918e-01,3.872945159673690796e-02,-3.197009325027465820e+00
4.046014547348022461e-01,8.822481036186218262e-01,6.594463161969741360e-01,5.738254189491271973e-01,1.501333266496658325e-01,3.871618583798408508e-02,-3.197768449783325195e+00
1.995107531547546387e-01,1.513106524944305420e-01,5.101957959481792093e-01,2.741058468818664551e-01,3.122030198574066162e-01,6.573265194892883301e-01,-3.311367988586425781e+00
1.989301294088363647e-01,1.518449634313583374e-01,5.220741290630521725e-01,2.737678587436676025e-01,3.123283684253692627e-01,6.574756503105163574e-01,-3.301829814910888672e+00
4.046270847320556641e-01,8.823482394218444824e-01,7.519222113658493578e-01,5.739092230796813965e-01,1.447322517633438110e-01,3.860521689057350159e-02,-3.201821327209472656e+00
2.022289186716079712e-01,1.497774124145507812e-01,4.699585222512517868e-01,2.756305932998657227e-01,3.115057647228240967e-01,6.573578715324401855e-01,-3.321922540664672852e+00
2.088896632194519043e-01,1.479170918464660645e-01,4.027449708564325159e-01,2.789648473262786865e-01,3.097697794437408447e-01,6.586996316909790039e-01,-3.277709484100341797e+00
2.008638530969619751e-01,1.504212617874145508e-01,4.881698748277697453e-01,2.748752236366271973e-01,3.118681311607360840e-01,6.572498679161071777e-01,-3.321143150329589844e+00
2.050850391387939453e-01,1.488099843263626099e-01,4.385147474544753843e-01,2.771188616752624512e-01,3.107480406761169434e-01,6.578376889228820801e-01,-3.309450387954711914e+00
1.977210342884063721e-01,1.544560939073562622e-01,5.695687286678060568e-01,2.730495333671569824e-01,3.123678863048553467e-01,6.589678525924682617e-01,-3.232387065887451172e+00
