controllable,controllable,dynamic,controllable,controllable,controllable,output
4.046446382999420166e-01,8.822671771049499512e-01,1.873609829474512378e-01,5.738295912742614746e-01,1.516700387001037598e-01,3.869308531284332275e-02,-3.130213737487792969e+00
4.046418666839599609e-01,8.822570443153381348e-01,2.074535011836277087e-01,5.738214254379272461e-01,1.521891206502914429e-01,3.870353102684020996e-02,-3.134551763534545898e+00
4.046382308006286621e-01,8.822447061538696289e-01,2.328706830753526635e-01,5.738113522529602051e-01,1.527955979108810425e-01,3.871693089604377747e-02,-3.139868497848510742e+00
2.014465332031250000e-01,1.501243263483047485e-01,4.800773131663639837e-01,2.751993536949157715e-01,3.117155730724334717e-01,6.572800278663635254e-01,-3.322270870208740234e+00
2.067500352859497070e-01,1.483805030584335327e-01,4.222556057980187960e-01,2.779474556446075439e-01,3.103123307228088379e-01,6.581970453262329102e-01,-3.297054052352905273e+00
2.029296755790710449e-01,1.495017558336257935e-01,4.616832908123628676e-01,2.760027647018432617e-01,3.113206923007965088e-01,6.574518084526062012e-01,-3.320249795913696289e+00
2.101530730724334717e-01,1.476781964302062988e-01,3.916872326719532116e-01,2.795431315898895264e-01,3.094591796398162842e-01,6.590088605880737305e-01,-3.264873981475830078e+00
4.045894145965576172e-01,8.822231292724609375e-01,6.284739527397680270e-01,5.738018155097961426e-01,1.516936570405960083e-01,3.874787688255310059e-02,-3.195755243301391602e+00
4.046222865581512451e-01,8.822064399719238281e-01,3.148048160666114259e-01,5.737811326980590820e-01,1.544831097126007080e-01,3.876145184040069580e-02,-3.155697345733642578e+00
1.993084698915481567e-01,1.514812707901000977e-01,5.141117185307377824e-01,2.739941775798797607e-01,3.122492730617523193e-01,6.573688387870788574e-01,-3.308561801910400391e+00
4.046277105808258057e-01,8.822181820869445801e-01,2.896451029148925382e-01,5.737901926040649414e-01,1.540121436119079590e-01,3.874768689274787903e-02,-3.151051044464111328e+00
1.981699317693710327e-01,1.529004275798797607e-01,5.431261220999898942e-01,2.733184397220611572e-01,3.124420642852783203e-01,6.579498648643493652e-01,-3.277278184890747070e+00
4.046543836593627930e-01,8.823232054710388184e-01,7.530619570576341237e-02,5.738779306411743164e-01,1.483102887868881226e-01,3.862920776009559631e-02,-3.103828907012939453e+00
2.149783372879028320e-01,1.469283998012542725e-01,3.508186084436838437e-01,2.816114127635955811e-01,3.083391189575195312e-01,6.602264046669006348e-01,-3.208235740661621094e+00
4.046566188335418701e-01,8.823414444923400879e-01,4.312922757837537452e-02,5.738938450813293457e-01,1.471772491931915283e-01,3.861118108034133911e-02,-3.095567464828491211e+00
4.046323597431182861e-01,8.822289705276489258e-01,2.668248214741196778e-01,5.737986564636230469e-01,1.535478979349136353e-01,3.873556852340698242e-02,-3.146671772003173828e+00
2.118866145610809326e-01,1.473816931247711182e-01,3.768396652989615125e-01,2.803107202053070068e-01,3.090443015098571777e-01,6.594434380531311035e-01,-3.245814800262451172e+00
4.046491682529449463e-01,8.822878003120422363e-01,1.438675721543947739e-01,5.738474130630493164e-01,1.504819095134735107e-01,3.866887092590332031e-02,-3.120413780212402344e+00
4.046041965484619141e-01,8.822678327560424805e-01,6.770812510075511215e-01,5.738426446914672852e-01,1.491836309432983398e-01,3.869647160172462463e-02,-3.198763370513916016e+00
4.046519100666046143e-01,8.823038339614868164e-01,1.134537381818786078e-01,5.738600492477416992e-01,1.495661139488220215e-01,3.865188732743263245e-02,-3.113228321075439453e+00
4.046582579612731934e-01,8.823509812355041504e-01,2.605073205688058363e-02,5.739020705223083496e-01,1.465359777212142944e-01,3.859905153512954712e-02,-3.091059446334838867e+00
4.046535789966583252e-01,8.823150396347045898e-01,9.074779240732674945e-02,5.738702416419982910e-01,1.488334983587265015e-01,3.863834962248802185e-02,-3.107685327529907227e+00
4.045887291431427002e-01,8.822145462036132812e-01,6.141737452939570741e-01,5.737913250923156738e-01,1.522929817438125610e-01,3.876297920942306519e-02,-3.194708824157714844e+00
1.977535039186477661e-01,1.541938185691833496e-01,5.654317270408680818e-01,2.730690538883209229e-01,3.123962879180908203e-01,6.587752103805541992e-01,-3.240438222885131836e+00
1.977077126502990723e-01,1.552900820970535278e-01,5.819993588387228911e-01,2.730425000190734863e-01,3.122436702251434326e-01,6.596252918243408203e-01,-3.205945253372192383e+00
