controllable,controllable,dynamic,controllable,controllable,controllable,output
4.046545028686523438e-01,8.823227882385253906e-01,7.736325677597739869e-02,5.738778114318847656e-01,1.483832597732543945e-01,3.863063082098960876e-02,-3.104346752166748047e+00
4.046558737754821777e-01,8.823320865631103516e-01,5.842195507752863393e-02,5.738859176635742188e-01,1.477199494838714600e-01,3.861902281641960144e-02,-3.099531888961791992e+00
2.182146906852722168e-01,1.465254873037338257e-01,3.231761234448152775e-01,2.828863263130187988e-01,3.076452314853668213e-01,6.610468626022338867e-01,-3.163830041885375977e+00
4.046406745910644531e-01,8.822527527809143066e-01,2.158987484794143152e-01,5.738183259963989258e-01,1.523956209421157837e-01,3.870806097984313965e-02,-3.136339664459228516e+00
2.041240930557250977e-01,1.490949094295501709e-01,4.484400699449018757e-01,2.766292691230773926e-01,3.110018074512481689e-01,6.576518416404724121e-01,-3.315129041671752930e+00
2.063305526971817017e-01,1.484810858964920044e-01,4.262669930588747769e-01,2.777416706085205078e-01,3.104219734668731689e-01,6.581012010574340820e-01,-3.300448656082153320e+00
2.082532197237014771e-01,1.480466425418853760e-01,4.084302911994031060e-01,2.786673009395599365e-01,3.099293112754821777e-01,6.585465073585510254e-01,-3.283805608749389648e+00
4.046220183372497559e-01,8.822062611579895020e-01,3.168133350279299654e-01,5.737800002098083496e-01,1.545131951570510864e-01,3.876278921961784363e-02,-3.156059980392456055e+00
2.005001455545425415e-01,1.506284922361373901e-01,4.935744419617213441e-01,2.746673524379730225e-01,3.119609057903289795e-01,6.572458744049072266e-01,-3.319668292999267578e+00
4.046562612056732178e-01,8.823370337486267090e-01,5.020292434108630103e-02,5.738901495933532715e-01,1.474249958992004395e-01,3.861391171813011169e-02,-3.097409725189208984e+00
4.046511948108673096e-01,8.822994828224182129e-01,1.200149738240256642e-01,5.738576054573059082e-01,1.497693061828613281e-01,3.865553066134452820e-02,-3.114801406860351562e+00
4.046322703361511230e-01,8.822156190872192383e-01,2.845719611109899794e-01,5.737941861152648926e-01,1.539266258478164673e-01,3.875016421079635620e-02,-3.150090932846069336e+00
4.046453237533569336e-01,8.822612166404724121e-01,1.947938570199042041e-01,5.738261938095092773e-01,1.518703848123550415e-01,3.869635984301567078e-02,-3.131832361221313477e+00
4.046378135681152344e-01,8.822453022003173828e-01,2.344063809286585920e-01,5.738119482994079590e-01,1.528338640928268433e-01,3.871909901499748230e-02,-3.140183687210083008e+00
2.016835957765579224e-01,1.500134915113449097e-01,4.769517612661469674e-01,2.753292620182037354e-01,3.116531372070312500e-01,6.572998762130737305e-01,-3.322367906570434570e+00
4.046322703361511230e-01,8.822287321090698242e-01,2.672108448455667862e-01,5.737985968589782715e-01,1.535565257072448730e-01,3.873577341437339783e-02,-3.146747112274169922e+00
1.997621357440948486e-01,1.511090546846389771e-01,5.055004792358734900e-01,2.742541134357452393e-01,3.121424317359924316e-01,6.572888493537902832e-01,-3.314300060272216797e+00
4.046367406845092773e-01,8.822407126426696777e-01,2.418129101889659738e-01,5.738081932067871094e-01,1.530039608478546143e-01,3.872195631265640259e-02,-3.141693353652954102e+00
1.982748806476593018e-01,1.527101695537567139e-01,5.395430395581263250e-01,2.733807265758514404e-01,3.124331235885620117e-01,6.578487753868103027e-01,-3.282155990600585938e+00
2.093574404716491699e-01,1.478241384029388428e-01,3.986080576135719866e-01,2.791820764541625977e-01,3.096539378166198730e-01,6.588127017021179199e-01,-3.273053884506225586e+00
4.046474695205688477e-01,8.822778463363647461e-01,1.641038900571922254e-01,5.738380551338195801e-01,1.510546505451202393e-01,3.867992758750915527e-02,-3.125042915344238281e+00
2.134604603052139282e-01,1.471410244703292847e-01,3.636312114609414059e-01,2.809813916683197021e-01,3.086808025836944580e-01,6.598381400108337402e-01,-3.227334976196289062e+00
4.046492278575897217e-01,8.822914361953735352e-01,1.374038644688959088e-01,5.738508701324462891e-01,1.502915620803833008e-01,3.866475075483322144e-02,-3.118909597396850586e+00
4.046523571014404297e-01,8.823074102401733398e-01,1.050736138453059049e-01,5.738644003868103027e-01,1.492994725704193115e-01,3.864681720733642578e-02,-3.111200332641601562e+00
2.146876305341720581e-01,1.469671130180358887e-01,3.532604208488214770e-01,2.814927995204925537e-01,3.084037005901336670e-01,6.601520776748657227e-01,-3.211956739425659180e+00
