controllable,controllable,dynamic,controllable,controllable,controllable,output
2.315614691005762893e-01,8.828464923018997101e-02,5.207635122087467261e-01,3.316391879473007398e-01,3.489618421529077086e-01,6.172984012143741817e-01,3.048933898873570580e+00
3.485345840454101562e-01,2.116740345954895020e-01,4.716368913650512695e-01,1.344671845436096191e-01,6.864574551582336426e-02,2.151737660169601440e-01,2.397727221250534058e-01
2.285283952951431274e-01,8.061951398849487305e-02,4.885711967945098877e-01,3.374888300895690918e-01,3.661991059780120850e-01,6.433402299880981445e-01,3.002097845077514648e+00
2.408323138952255249e-01,1.000000000000000000e+00,4.990046620368957520e-01,7.723742723464965820e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.192746758460998535e+00
2.255412787199020386e-01,3.075745999813079834e-01,4.553220570087432861e-01,2.650968432426452637e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.632683962583541870e-02
6.448167562484741211e-02,5.033962130546569824e-01,4.362049400806427002e-01,9.727716445922851562e-01,3.505473732948303223e-01,6.150589585304260254e-01,3.551753982901573181e-02
1.557196974754333496e-01,2.333631180226802826e-02,4.261970818042755127e-01,3.767685890197753906e-01,3.082108497619628906e-01,5.294202566146850586e-01,2.479846477508544922e+00
3.435082137584686279e-01,1.852557957172393799e-01,4.444083273410797119e-01,2.457130253314971924e-01,3.578150272369384766e-01,6.679574251174926758e-01,2.940387487411499023e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.633452892303466797e-01,2.953935265541076660e-01,3.604368865489959717e-01,9.232920408248901367e-02,2.075597494840621948e-01
1.000000000000000000e+00,1.000000000000000000e+00,4.586839675903320312e-01,2.899083495140075684e-01,1.000000000000000000e+00,6.208600401878356934e-01,7.626566366525366902e-05
2.381118386983871460e-01,5.594662576913833618e-02,4.981204271316528320e-01,2.172194123268127441e-01,2.212454825639724731e-01,6.249490976333618164e-01,2.722092866897583008e+00
5.915895700454711914e-01,1.584772169589996338e-01,4.938741922378540039e-01,3.210590779781341553e-01,9.680423736572265625e-01,6.233199834823608398e-01,7.823915034532546997e-02
1.000000000000000000e+00,1.000000000000000000e+00,4.902577996253967285e-01,3.014318048954010010e-01,3.247057199478149414e-01,6.297331452369689941e-01,3.869564086198806763e-02
8.538981080055236816e-01,9.482128173112869263e-02,5.219970941543579102e-01,2.722242772579193115e-01,3.377462327480316162e-01,6.291579604148864746e-01,8.794993758201599121e-01
2.225605100393295288e-01,0.000000000000000000e+00,5.398401021957397461e-01,2.528718411922454834e-01,3.738238811492919922e-01,6.168935298919677734e-01,2.828444480895996094e+00
3.168262541294097900e-01,0.000000000000000000e+00,5.059615373611450195e-01,3.288357555866241455e-01,2.940112650394439697e-01,6.451868414878845215e-01,2.835211515426635742e+00
2.306990325450897217e-01,2.938031852245330811e-01,4.999711513519287109e-01,3.015308976173400879e-01,3.261739611625671387e-01,6.441253423690795898e-01,3.047473430633544922e+00
1.883502006530761719e-01,1.000000000000000000e+00,5.153027176856994629e-01,2.997373044490814209e-01,3.404165506362915039e-01,7.083768844604492188e-01,2.678302526473999023e-01
2.438146173954010010e-01,1.826021373271942139e-01,5.386260151863098145e-01,2.977465093135833740e-01,3.261501789093017578e-01,6.345047354698181152e-01,3.207115650177001953e+00
1.969103664159774780e-01,1.671317964792251587e-01,5.239869952201843262e-01,2.854671478271484375e-01,3.065685033798217773e-01,6.661096215248107910e-01,3.290210723876953125e+00
1.394748240709304810e-01,1.722290068864822388e-01,5.278613567352294922e-01,2.470645755529403687e-01,3.248254358768463135e-01,6.732795238494873047e-01,3.216141939163208008e+00
1.878643184900283813e-01,1.641411334276199341e-01,5.168628096580505371e-01,2.987531423568725586e-01,2.945861220359802246e-01,7.123128771781921387e-01,3.197808742523193359e+00
1.536920368671417236e-01,1.605858504772186279e-01,5.385440587997436523e-01,3.005936145782470703e-01,2.970759868621826172e-01,6.544199585914611816e-01,3.223844289779663086e+00
2.102593928575515747e-01,1.671213209629058838e-01,4.906723797321319580e-01,2.534042298793792725e-01,3.041442930698394775e-01,6.663247942924499512e-01,3.297473907470703125e+00
2.080108374357223511e-01,1.422409117221832275e-01,5.135661959648132324e-01,2.561276257038116455e-01,3.112247288227081299e-01,6.689090132713317871e-01,3.293908357620239258e+00
2.071935087442398071e-01,1.703405827283859253e-01,4.741919040679931641e-01,2.497594803571701050e-01,3.053234517574310303e-01,6.645888090133666992e-01,3.294159412384033203e+00
