evaluation,mae
2.000000000000000000e+00,3.185633557401597482e+00
1.000000000000000000e+01,2.443756978511810285e+00
2.000000000000000000e+01,1.082271509170532164e+00
3.000000000000000000e+01,7.894035053253173340e-01
4.000000000000000000e+01,4.801159286499023238e-01
5.000000000000000000e+01,1.815568542480468783e-01
6.000000000000000000e+01,1.687012481689453003e-01
7.000000000000000000e+01,1.652401256561279175e-01
8.000000000000000000e+01,1.647979640960693382e-01
9.000000000000000000e+01,1.640542125701904275e-01
1.000000000000000000e+02,1.638303184509277421e-01
