evaluation,mae
2.000000000000000000e+00,2.948309677839278997e+00
1.000000000000000000e+01,2.997166943848132981e+00
2.000000000000000000e+01,2.933968422412872368e+00
3.000000000000000000e+01,2.945865924954414350e+00
4.000000000000000000e+01,2.968590043783188026e+00
5.000000000000000000e+01,2.127142853736877282e+00
6.000000000000000000e+01,6.097989368438720970e-01
7.000000000000000000e+01,5.445046615600586115e-01
8.000000000000000000e+01,4.531341361999511874e-01
9.000000000000000000e+01,4.532200908660888872e-01
1.000000000000000000e+02,4.516943550109863148e-01
