controllable,controllable,dynamic,controllable,controllable,controllable,output
4.046426415443420410e-01,8.822598457336425781e-01,2.013394604366769980e-01,5.738237500190734863e-01,1.520371735095977783e-01,3.870005533099174500e-02,-3.133244276046752930e+00
4.046274721622467041e-01,8.822164535522460938e-01,2.951616919547336848e-01,5.737875103950500488e-01,1.541268080472946167e-01,3.875156864523887634e-02,-3.152086257934570312e+00
4.046313762664794922e-01,8.822236657142639160e-01,2.712335970319009748e-01,5.737985372543334961e-01,1.536106616258621216e-01,3.873649984598159790e-02,-3.147530078887939453e+00
4.046424329280853271e-01,8.822438120841979980e-01,2.302010681753575150e-01,5.738123059272766113e-01,1.526752263307571411e-01,3.871308639645576477e-02,-3.139318943023681641e+00
4.046220183372497559e-01,8.822064399719238281e-01,3.153003494398581297e-01,5.737819075584411621e-01,1.544916182756423950e-01,3.876141086220741272e-02,-3.155786991119384766e+00
4.046292304992675781e-01,8.822230100631713867e-01,2.802088465029736186e-01,5.737946629524230957e-01,1.538263559341430664e-01,3.874314576387405396e-02,-3.149259090423583984e+00
2.167698442935943604e-01,1.466969847679138184e-01,3.356376842981413366e-01,2.823275327682495117e-01,3.079495429992675781e-01,6.606816053390502930e-01,-3.184332847595214844e+00
2.123725563287734985e-01,1.473051160573959351e-01,3.727495485568785849e-01,2.805221676826477051e-01,3.089308142662048340e-01,6.595675945281982422e-01,-3.240235090255737305e+00
4.046360552310943604e-01,8.822376132011413574e-01,2.474148207315641779e-01,5.738067030906677246e-01,1.531292051076889038e-01,3.872505575418472290e-02,-3.142824649810791016e+00
4.046465456485748291e-01,8.822748064994812012e-01,1.673566371998821412e-01,5.738384127616882324e-01,1.511307507753372192e-01,3.868242725729942322e-02,-3.125775814056396484e+00
2.140843868255615234e-01,1.470518857240676880e-01,3.583319028558678010e-01,2.812450230121612549e-01,3.085379004478454590e-01,6.599994301795959473e-01,-3.219565629959106445e+00
4.046371877193450928e-01,8.822411894798278809e-01,2.398717255055027864e-01,5.738085508346557617e-01,1.529533863067626953e-01,3.872095420956611633e-02,-3.141299247741699219e+00
4.046279489994049072e-01,8.822092413902282715e-01,3.052725132420293086e-01,5.737845897674560547e-01,1.543118506669998169e-01,3.876005485653877258e-02,-3.153959512710571289e+00
4.046437144279479980e-01,8.822630047798156738e-01,1.949468916435238008e-01,5.738262534141540527e-01,1.518786847591400146e-01,3.869663923978805542e-02,-3.131865501403808594e+00
4.046455919742584229e-01,8.822716474533081055e-01,1.750928624787743693e-01,5.738338828086853027e-01,1.513535380363464355e-01,3.868908435106277466e-02,-3.127506017684936523e+00
2.150552868843078613e-01,1.469171196222305298e-01,3.501667528723126921e-01,2.816434502601623535e-01,3.083216845989227295e-01,6.602455377578735352e-01,-3.207236289978027344e+00
4.046324193477630615e-01,8.822292089462280273e-01,2.666179306618795541e-01,5.737988352775573730e-01,1.535427868366241455e-01,3.873537480831146240e-02,-3.146631479263305664e+00
4.046276211738586426e-01,8.822179436683654785e-01,2.905711539268361898e-01,5.737898945808410645e-01,1.540338993072509766e-01,3.874830156564712524e-02,-3.151225566864013672e+00
2.129942178726196289e-01,1.472106724977493286e-01,3.675078998332786950e-01,2.807866930961608887e-01,3.087870180606842041e-01,6.597222685813903809e-01,-3.232894420623779297e+00
4.046420156955718994e-01,8.822560906410217285e-01,2.093717399767675846e-01,5.738196969032287598e-01,1.522569954395294189e-01,3.870582208037376404e-02,-3.134959697723388672e+00
4.046401083469390869e-01,8.822506666183471680e-01,2.196531466078998907e-01,5.738168954849243164e-01,1.524705439805984497e-01,3.871034458279609680e-02,-3.137127637863159180e+00
4.046445190906524658e-01,8.822670578956604004e-01,1.865789026360668845e-01,5.738298892974853516e-01,1.516594737768173218e-01,3.869221732020378113e-02,-3.130042314529418945e+00
4.046339392662048340e-01,8.822328448295593262e-01,2.586161897170818902e-01,5.738021731376647949e-01,1.533745825290679932e-01,3.873078525066375732e-02,-3.145058393478393555e+00
2.171966582536697388e-01,1.466449499130249023e-01,3.319834292404920673e-01,2.824943065643310547e-01,3.078587949275970459e-01,6.607897281646728516e-01,-3.178396940231323242e+00
2.178276479244232178e-01,1.465702652931213379e-01,3.265411938944087211e-01,2.827391922473907471e-01,3.077262341976165771e-01,6.609494686126708984e-01,-3.169437885284423828e+00
