controllable,controllable,dynamic,controllable,controllable,controllable,output
4.045880138874053955e-01,8.822076916694641113e-01,6.110338255927162399e-01,5.737924575805664062e-01,1.524578034877777100e-01,3.876464068889617920e-02,-3.194468975067138672e+00
2.010664790868759155e-01,1.503134816884994507e-01,4.852831776015987808e-01,2.749880850315093994e-01,3.118155598640441895e-01,6.572575569152832031e-01,-3.321692228317260742e+00
1.992680132389068604e-01,1.515173763036727905e-01,5.149002521752888972e-01,2.739650607109069824e-01,3.122576177120208740e-01,6.573759317398071289e-01,-3.307956695556640625e+00
4.046081602573394775e-01,8.822816610336303711e-01,6.904548165892023803e-01,5.738541483879089355e-01,1.484262943267822266e-01,3.868088126182556152e-02,-3.199446439743041992e+00
4.045917689800262451e-01,8.822226524353027344e-01,6.293203204066314393e-01,5.738049149513244629e-01,1.516425907611846924e-01,3.874773904681205750e-02,-3.195814847946166992e+00
4.045861661434173584e-01,8.821997642517089844e-01,6.002126617919638640e-01,5.737856030464172363e-01,1.529079377651214600e-01,3.877361491322517395e-02,-3.193614721298217773e+00
2.084092348814010620e-01,1.480142772197723389e-01,4.070289628950470862e-01,2.787406146526336670e-01,3.098901212215423584e-01,6.585837602615356445e-01,-3.282336473464965820e+00
4.046576023101806641e-01,8.824648261070251465e-01,8.674583653870826527e-01,5.740064978599548340e-01,1.376612931489944458e-01,3.847368061542510986e-02,-3.203093767166137695e+00
2.021702527999877930e-01,1.498013287782669067e-01,4.707938129167483221e-01,2.755949199199676514e-01,3.115243911743164062e-01,6.573494076728820801e-01,-3.322023153305053711e+00
4.046172201633453369e-01,8.823135495185852051e-01,7.198049651293220164e-01,5.738792419433593750e-01,1.466998010873794556e-01,3.864514082670211792e-02,-3.200734376907348633e+00
4.046531021595001221e-01,8.824458718299865723e-01,8.470611823815256125e-01,5.739901661872863770e-01,1.388698369264602661e-01,3.849470987915992737e-02,-3.203161716461181641e+00
4.045987129211425781e-01,8.822482228279113770e-01,6.589707099797155188e-01,5.738278031349182129e-01,1.501655876636505127e-01,3.871699795126914978e-02,-3.197740077972412109e+00
1.977704167366027832e-01,1.540913581848144531e-01,5.637948330180559964e-01,2.730790078639984131e-01,3.124056756496429443e-01,6.587023735046386719e-01,-3.243519306182861328e+00
4.046203196048736572e-01,8.823235630989074707e-01,7.293690847428019319e-01,5.738886594772338867e-01,1.461161077022552490e-01,3.863330930471420288e-02,-3.201092720031738281e+00
4.046398997306823730e-01,8.823935389518737793e-01,7.943487268592439587e-01,5.739466547966003418e-01,1.420905888080596924e-01,3.855399042367935181e-02,-3.202759981155395508e+00
4.046413600444793701e-01,8.824073672294616699e-01,8.107783332367379803e-01,5.739570856094360352e-01,1.410560607910156250e-01,3.853126987814903259e-02,-3.202975034713745117e+00
4.046278595924377441e-01,8.823486566543579102e-01,7.523741999490500820e-01,5.739096403121948242e-01,1.447022706270217896e-01,3.860476985573768616e-02,-3.201834440231323242e+00
4.046500325202941895e-01,8.824377059936523438e-01,8.374893940137306814e-01,5.739824175834655762e-01,1.394452750682830811e-01,3.850388154387474060e-02,-3.203150987625122070e+00
2.033588588237762451e-01,1.493473351001739502e-01,4.567911204232874001e-01,2.762307822704315186e-01,3.112060427665710449e-01,6.575210094451904297e-01,-3.318698883056640625e+00
4.046342670917510986e-01,8.823727369308471680e-01,7.747292197170574379e-01,5.739293098449707031e-01,1.433108896017074585e-01,3.857747092843055725e-02,-3.202395200729370117e+00
2.062215507030487061e-01,1.485090255737304688e-01,4.272838497265071811e-01,2.776885926723480225e-01,3.104493021965026855e-01,6.580793261528015137e-01,-3.301275253295898438e+00
1.980665326118469238e-01,1.531138569116592407e-01,5.470121981243445397e-01,2.732568383216857910e-01,3.124466538429260254e-01,6.580687761306762695e-01,-3.271661996841430664e+00
1.985144466161727905e-01,1.523432135581970215e-01,5.323790085184989529e-01,2.735231220722198486e-01,3.124021887779235840e-01,6.576727032661437988e-01,-3.291046380996704102e+00
4.046036601066589355e-01,8.822641372680664062e-01,6.727413971340243659e-01,5.738372206687927246e-01,1.494249105453491211e-01,3.870180249214172363e-02,-3.198528528213500977e+00
2.094367146492004395e-01,1.478142738342285156e-01,3.978774459368046301e-01,2.792193591594696045e-01,3.096334338188171387e-01,6.588344573974609375e-01,-3.272213220596313477e+00
