evaluation,mae
2.000000000000000000e+00,3.017937681674957240e+00
1.000000000000000000e+01,2.410525538921356237e+00
2.000000000000000000e+01,1.510939421653747505e+00
3.000000000000000000e+01,2.593996429443359286e-01
4.000000000000000000e+01,3.416812705993652610e-01
5.000000000000000000e+01,3.446052837371826327e-01
6.000000000000000000e+01,3.465556335449218595e-01
7.000000000000000000e+01,3.386402702331542947e-01
8.000000000000000000e+01,2.928177547454833829e-01
9.000000000000000000e+01,2.917259120941161910e-01
1.000000000000000000e+02,2.469449710845947332e-01
