controllable,controllable,dynamic,controllable,controllable,controllable,output
5.271059416985890422e-01,7.049391798039175150e-01,1.348940823758204566e-01,4.704899029496407703e-01,2.254115781600206647e-01,2.162075727037139350e-01,1.170195461057022435e+00
3.018853068351745605e-01,6.374159455299377441e-01,1.658070683479309082e-01,8.320379257202148438e-01,1.496023088693618774e-01,5.622141957283020020e-01,5.690636485815048218e-02
5.271059274673461914e-01,7.049391865730285645e-01,2.070958018302917480e-01,4.704898893833160400e-01,2.254115790128707886e-01,2.162075638771057129e-01,1.180438280105590820e+00
5.193841457366943359e-01,7.293861508369445801e-01,2.496766299009323120e-01,4.420822262763977051e-01,2.356536239385604858e-01,2.036181539297103882e-01,1.281827688217163086e+00
4.866606593132019043e-01,8.345777988433837891e-01,2.543348968029022217e-01,3.192408084869384766e-01,2.798327207565307617e-01,1.487944871187210083e-01,1.259837985038757324e+00
0.000000000000000000e+00,2.349192798137664795e-01,2.547371387481689453e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.790765374898910522e-01,4.396139457821846008e-02
5.057229995727539062e-01,7.850368022918701172e-01,2.138807773590087891e-01,9.999678730964660645e-01,3.939200937747955322e-01,1.398752927780151367e-01,3.421645164489746094e-01
5.063529610633850098e-01,7.745751142501831055e-01,1.752820909023284912e-01,3.823576867580413818e-01,2.535757422447204590e-01,1.790673881769180298e-01,1.323031663894653320e+00
4.900797903537750244e-01,7.630121111869812012e-01,1.331379562616348267e-01,4.278868734836578369e-01,3.642504662275314331e-02,8.271191716194152832e-01,1.181729882955551147e-01
4.996676445007324219e-01,8.396242856979370117e-01,1.138600781559944153e-01,4.501947760581970215e-01,2.885687649250030518e-01,1.225450262427330017e-01,2.061792612075805664e+00
5.210617780685424805e-01,9.263229966163635254e-01,9.449529647827148438e-02,5.061084628105163574e-01,2.687070071697235107e-01,7.907321304082870483e-02,2.268750190734863281e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.701493054628372192e-02,4.868973791599273682e-01,1.000000000000000000e+00,5.695264413952827454e-02,1.033508800901472569e-03
4.843986034393310547e-01,8.816959261894226074e-01,3.681911528110504150e-02,5.172874927520751953e-01,3.423082530498504639e-01,6.229786202311515808e-02,2.658592224121093750e+00
4.877451062202453613e-01,1.000000000000000000e+00,5.456702411174774170e-02,5.254899859428405762e-01,3.702409267425537109e-01,0.000000000000000000e+00,2.345824241638183594e+00
3.690558373928070068e-01,3.822959363460540771e-01,2.459857612848281860e-02,5.544052124023437500e-01,3.571908473968505859e-01,7.161779701709747314e-02,4.515744447708129883e-01
