controllable,controllable,dynamic,controllable,controllable,controllable,output
2.849524159997700590e-01,1.096292118329339482e-01,6.569770151391215451e-01,3.064395167552386168e-01,8.628667164584769012e-02,6.386892538713726530e-01,1.348466514912152414e+00
8.134985566139221191e-01,8.885295987129211426e-01,6.952273845672607422e-01,9.727164506912231445e-01,9.910514950752258301e-01,1.007475703954696655e-01,3.338958695530891418e-02
2.409406602382659912e-01,1.339889317750930786e-01,7.092126607894897461e-01,2.976764440536499023e-01,3.241131454706192017e-02,6.494680643081665039e-01,9.051259160041809082e-01
4.688332974910736084e-01,7.853754796087741852e-03,7.130791544914245605e-01,3.430560827255249023e-01,3.114034235477447510e-01,5.936459302902221680e-01,1.875421762466430664e+00
8.810147643089294434e-01,1.111557055264711380e-02,6.864111423492431641e-01,3.602554798126220703e-01,7.181683182716369629e-01,6.383932828903198242e-01,3.720394894480705261e-02
4.149326980113983154e-01,1.000000000000000000e+00,6.787170171737670898e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.222737550735473633e-01
6.763561815023422241e-02,0.000000000000000000e+00,6.777057647705078125e-01,4.144823551177978516e-01,2.716889381408691406e-01,2.724198698997497559e-01,6.261969804763793945e-01
4.687431454658508301e-01,0.000000000000000000e+00,6.746899485588073730e-01,1.600011289119720459e-01,1.521551311016082764e-01,7.216166853904724121e-01,1.236259460449218750e+00
3.977727591991424561e-01,0.000000000000000000e+00,6.276509761810302734e-01,1.000000000000000000e+00,3.939758241176605225e-01,1.000000000000000000e+00,5.953138694167137146e-02
4.237295985221862793e-01,1.843853890895843506e-01,6.264495849609375000e-01,3.750338852405548096e-01,7.218810319900512695e-01,0.000000000000000000e+00,5.908130854368209839e-02
4.374437332153320312e-01,1.647319644689559937e-02,6.305200457572937012e-01,2.901346087455749512e-01,2.408374845981597900e-01,5.771514177322387695e-01,2.074637889862060547e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.731004714965820312e-01,1.000000000000000000e+00,2.277497947216033936e-01,5.698975920677185059e-01,1.770535134710371494e-03
0.000000000000000000e+00,1.494946796447038651e-02,6.949076652526855469e-01,9.277367591857910156e-01,2.245834022760391235e-01,5.727825164794921875e-01,5.579565465450286865e-02
1.000000000000000000e+00,1.000000000000000000e+00,6.569990515708923340e-01,3.074484169483184814e-01,2.750285863876342773e-01,1.000000000000000000e+00,3.122936189174652100e-02
5.772812366485595703e-01,0.000000000000000000e+00,6.567238569259643555e-01,3.308914601802825928e-01,2.176416069269180298e-01,5.890967845916748047e-01,1.430711984634399414e+00
4.100018441677093506e-01,2.059826254844665527e-01,6.635758876800537109e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.282869338989257812e-01,3.112254440784454346e-01
3.949341177940368652e-01,0.000000000000000000e+00,6.346886157989501953e-01,3.195684254169464111e-01,2.439147084951400757e-01,6.232384443283081055e-01,2.244088172912597656e+00
3.874493837356567383e-01,0.000000000000000000e+00,6.638502478599548340e-01,3.590410053730010986e-01,2.338890433311462402e-01,1.000000000000000000e+00,9.376732110977172852e-01
3.464913964271545410e-01,0.000000000000000000e+00,6.242744922637939453e-01,3.115873932838439941e-01,2.671965062618255615e-01,6.132049560546875000e-01,2.487895488739013672e+00
2.873391211032867432e-01,0.000000000000000000e+00,5.921479463577270508e-01,2.905029058456420898e-01,2.924591004848480225e-01,6.234146952629089355e-01,2.800250530242919922e+00
1.537956595420837402e-01,0.000000000000000000e+00,6.356649398803710938e-01,2.508125305175781250e-01,3.419717848300933838e-01,6.553471088409423828e-01,2.741959571838378906e+00
2.146313041448593140e-01,0.000000000000000000e+00,5.857348442077636719e-01,2.719137966632843018e-01,3.265991210937500000e-01,6.423627138137817383e-01,2.932678937911987305e+00
2.196127623319625854e-01,1.000000000000000000e+00,6.111467480659484863e-01,2.811277806758880615e-01,3.521704077720642090e-01,6.471329927444458008e-01,2.614664733409881592e-01
2.199499458074569702e-01,7.077355682849884033e-02,5.808032751083374023e-01,2.901457250118255615e-01,3.478158414363861084e-01,6.474530100822448730e-01,3.060117959976196289e+00
2.166627645492553711e-01,9.178011864423751831e-02,5.328503251075744629e-01,2.941917777061462402e-01,3.527786135673522949e-01,6.481822133064270020e-01,3.155188322067260742e+00
2.061666846275329590e-01,7.408457994461059570e-02,4.907216727733612061e-01,3.215022087097167969e-01,3.594364225864410400e-01,6.452969908714294434e-01,3.081941843032836914e+00
2.289445549249649048e-01,1.296905279159545898e-01,4.776319563388824463e-01,2.391576468944549561e-01,3.433507680892944336e-01,6.574620008468627930e-01,3.221941709518432617e+00
1.786840558052062988e-01,1.462607234716415405e-01,4.899525940418243408e-01,2.506853640079498291e-01,3.202488422393798828e-01,6.432749629020690918e-01,3.290990591049194336e+00
1.509903967380523682e-01,1.476248055696487427e-01,4.845846295356750488e-01,2.702275216579437256e-01,3.048343062400817871e-01,6.829337477684020996e-01,3.269684314727783203e+00
9.246716648340225220e-02,1.388148665428161621e-01,4.697126746177673340e-01,2.311535179615020752e-01,3.199205398559570312e-01,6.533846259117126465e-01,3.118099212646484375e+00
2.196048498153686523e-01,1.739608198404312134e-01,4.221452474594116211e-01,2.859479486942291260e-01,2.999257743358612061e-01,6.511666178703308105e-01,3.279089450836181641e+00
2.049566954374313354e-01,1.423458009958267212e-01,4.347251057624816895e-01,2.767998278141021729e-01,3.080394268035888672e-01,6.555026769638061523e-01,3.305924892425537109e+00
1.877971738576889038e-01,1.858552843332290649e-01,4.253389835357666016e-01,2.835090756416320801e-01,3.234429061412811279e-01,6.597557067871093750e-01,3.270310878753662109e+00
2.191665172576904297e-01,1.735478490591049194e-01,3.798411786556243896e-01,2.368521243333816528e-01,2.918339669704437256e-01,6.809670329093933105e-01,3.158001422882080078e+00
1.793170720338821411e-01,1.319611072540283203e-01,4.115420579910278320e-01,2.829565703868865967e-01,3.016208112239837646e-01,6.408501267433166504e-01,3.262196540832519531e+00
2.317420244216918945e-01,1.748311817646026611e-01,4.076511561870574951e-01,2.609843015670776367e-01,3.164770901203155518e-01,6.132943630218505859e-01,3.204341411590576172e+00
1.712157577276229858e-01,1.927195489406585693e-01,4.215938150882720947e-01,2.819060385227203369e-01,2.901861071586608887e-01,6.465948224067687988e-01,3.234781980514526367e+00
