controllable,controllable,dynamic,controllable,controllable,controllable,output
4.046088457107543945e-01,8.822814226150512695e-01,6.915309974255309244e-01,5.738551020622253418e-01,1.483637541532516479e-01,3.867967799305915833e-02,-3.199498653411865234e+00
4.046172797679901123e-01,8.823128938674926758e-01,7.195164144388885852e-01,5.738798379898071289e-01,1.467148661613464355e-01,3.864543512463569641e-02,-3.200722932815551758e+00
4.046415686607360840e-01,8.823977708816528320e-01,7.990191448842709487e-01,5.739516615867614746e-01,1.417981833219528198e-01,3.854854777455329895e-02,-3.202829360961914062e+00
4.046559631824493408e-01,8.824560642242431641e-01,8.586971946404103884e-01,5.739992856979370117e-01,1.381760090589523315e-01,3.848272562026977539e-02,-3.203138351440429688e+00
4.046442806720733643e-01,8.824158906936645508e-01,8.161360393192083063e-01,5.739658474922180176e-01,1.407498568296432495e-01,3.852682933211326599e-02,-3.203027486801147461e+00
4.046096205711364746e-01,8.822956681251525879e-01,7.014780691165651838e-01,5.738608837127685547e-01,1.477475911378860474e-01,3.866649791598320007e-02,-3.199963808059692383e+00
4.046282172203063965e-01,8.823428750038146973e-01,7.483935024349850362e-01,5.739068984985351562e-01,1.449095904827117920e-01,3.861009702086448669e-02,-3.201718091964721680e+00
4.046029448509216309e-01,8.822571635246276855e-01,6.629292899522374327e-01,5.738304257392883301e-01,1.499151438474655151e-01,3.871105983853340149e-02,-3.197973489761352539e+00
4.046337008476257324e-01,8.823699951171875000e-01,7.720185711602061129e-01,5.739269256591796875e-01,1.434756666421890259e-01,3.858059272170066833e-02,-3.202335357666015625e+00
4.046224653720855713e-01,8.823288679122924805e-01,7.345749685465438050e-01,5.738938450813293457e-01,1.458020806312561035e-01,3.862687200307846069e-02,-3.201275348663330078e+00
4.046579897403717041e-01,8.824658393859863281e-01,8.690193422301196735e-01,5.740073919296264648e-01,1.375692933797836304e-01,3.847220912575721741e-02,-3.203083515167236328e+00
4.045951068401336670e-01,8.822351098060607910e-01,6.435610812898603372e-01,5.738156437873840332e-01,1.509534567594528198e-01,3.873356804251670837e-02,-3.196778774261474609e+00
4.045984745025634766e-01,8.822464346885681152e-01,6.550905921414701405e-01,5.738245248794555664e-01,1.503682732582092285e-01,3.872099146246910095e-02,-3.197505950927734375e+00
4.046055972576141357e-01,8.822727799415588379e-01,6.818821067993082741e-01,5.738468170166015625e-01,1.489155292510986328e-01,3.869093582034111023e-02,-3.199015617370605469e+00
4.046135246753692627e-01,8.823012113571166992e-01,7.086609805085547498e-01,5.738699436187744141e-01,1.473612785339355469e-01,3.865865245461463928e-02,-3.200278997421264648e+00
4.046633839607238770e-01,8.824912905693054199e-01,8.971553966805116964e-01,5.740281939506530762e-01,1.359529048204421997e-01,3.844454139471054077e-02,-3.202772855758666992e+00
4.046504199504852295e-01,8.824316263198852539e-01,8.341592987951873539e-01,5.739802122116088867e-01,1.396435201168060303e-01,3.850706294178962708e-02,-3.203140735626220703e+00
4.046244919300079346e-01,8.823382854461669922e-01,7.429173178021402091e-01,5.739011168479919434e-01,1.452857404947280884e-01,3.861642256379127502e-02,-3.201550006866455078e+00
4.046381413936614990e-01,8.823867440223693848e-01,7.878958800008923902e-01,5.739410519599914551e-01,1.424919664859771729e-01,3.856166824698448181e-02,-3.202652931213378906e+00
4.046470224857330322e-01,8.824230432510375977e-01,8.238003855900434269e-01,5.739722251892089844e-01,1.402790844440460205e-01,3.852029517292976379e-02,-3.203087568283081055e+00
4.046615064144134521e-01,8.824794292449951172e-01,8.861332280780890303e-01,5.740197300910949707e-01,1.365762352943420410e-01,3.845552727580070496e-02,-3.202922821044921875e+00
4.046317934989929199e-01,8.823636770248413086e-01,7.666803822700171134e-01,5.739225149154663086e-01,1.438217014074325562e-01,3.858746588230133057e-02,-3.202211141586303711e+00
4.046441018581390381e-01,8.824089765548706055e-01,8.095516003784888337e-01,5.739597082138061523e-01,1.411513537168502808e-01,3.853627294301986694e-02,-3.202961683273315430e+00
4.046630263328552246e-01,8.824976086616516113e-01,9.065022121654677800e-01,5.740330815315246582e-01,1.354161649942398071e-01,3.843727707862854004e-02,-3.202617406845092773e+00
4.046544134616851807e-01,8.824503421783447266e-01,8.525921898079260597e-01,5.739948749542236328e-01,1.385484337806701660e-01,3.848940134048461914e-02,-3.203155755996704102e+00
