evaluation,mae
2.000000000000000000e+00,2.845019264221191335e+00
1.000000000000000000e+01,1.862091350555419966e+00
2.000000000000000000e+01,6.489183330535888139e-01
3.000000000000000000e+01,4.584951686859131126e-01
4.000000000000000000e+01,2.249140834808349698e-01
5.000000000000000000e+01,2.186402893066406172e-01
6.000000000000000000e+01,2.221183681488037021e-01
7.000000000000000000e+01,2.229395103454589744e-01
8.000000000000000000e+01,2.274851799011230469e-01
9.000000000000000000e+01,2.173420810699462913e-01
1.000000000000000000e+02,1.816001415252685436e-01
