evaluation,mae
2.000000000000000000e+00,1.409809365272521875e+00
1.000000000000000000e+01,1.048798370361328086e-01
2.000000000000000000e+01,1.020275974273681663e-01
3.000000000000000000e+01,1.230546569824218783e-01
4.000000000000000000e+01,1.145944213867187561e-01
5.000000000000000000e+01,2.174989986419677834e-01
6.000000000000000000e+01,1.316898250579834062e-01
7.000000000000000000e+01,1.417491912841796764e-01
8.000000000000000000e+01,1.428061485290527399e-01
9.000000000000000000e+01,1.428614807128906206e-01
1.000000000000000000e+02,1.345655536651611250e-01
