evaluation,mae
2.000000000000000000e+00,2.914023894071578802e+00
1.000000000000000000e+01,2.388378512859344660e+00
2.000000000000000000e+01,8.410446262359618785e-01
3.000000000000000000e+01,3.743216419219970725e-01
4.000000000000000000e+01,5.010097503662109403e-02
5.000000000000000000e+01,4.069474220275878795e-02
6.000000000000000000e+01,3.898024559020996094e-02
7.000000000000000000e+01,3.935631752014159823e-02
8.000000000000000000e+01,3.955669403076171597e-02
9.000000000000000000e+01,3.978603363037109403e-02
1.000000000000000000e+02,4.143839836120605247e-02
