controllable,controllable,dynamic,controllable,controllable,controllable,output
6.841790730126997566e-01,6.115988916275706400e-01,6.811283187710328590e-01,1.717827072613331563e-01,8.882993830336149976e-01,8.263791429238547259e-01,1.553605672032529021e-02
7.144170999526977539e-02,8.546499609947204590e-01,6.605820655822753906e-01,9.126985669136047363e-01,7.895110547542572021e-02,6.474924832582473755e-02,1.519623249769210815e-01
1.411473751068115234e-01,7.016203403472900391e-01,6.473945975303649902e-01,9.866295456886291504e-01,3.276875019073486328e-01,2.883297801017761230e-01,6.350742280483245850e-02
2.613854594528675079e-02,8.565808534622192383e-01,6.615072488784790039e-01,8.452836275100708008e-01,1.635554581880569458e-01,4.295703470706939697e-01,3.059437125921249390e-02
3.725380301475524902e-01,7.591620683670043945e-01,6.387905478477478027e-01,7.744309902191162109e-01,4.586802423000335693e-01,7.302993535995483398e-02,1.809941530227661133e+00
4.240405857563018799e-01,9.947868585586547852e-01,6.410660147666931152e-01,8.785853981971740723e-01,1.834442466497421265e-01,0.000000000000000000e+00,1.113170266151428223e+00
3.870200216770172119e-01,6.118106842041015625e-01,6.209381222724914551e-01,6.659731268882751465e-01,6.719840168952941895e-01,0.000000000000000000e+00,1.543434143066406250e+00
3.365964889526367188e-01,1.000000000000000000e+00,6.405877470970153809e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.463810086250305176e-01,1.145583838224411011e-01
3.474327623844146729e-01,8.753226995468139648e-01,6.235073804855346680e-01,8.280072808265686035e-01,4.058896601200103760e-01,5.029703676700592041e-02,1.568965911865234375e+00
3.769103586673736572e-01,0.000000000000000000e+00,6.348549127578735352e-01,0.000000000000000000e+00,1.000000000000000000e+00,7.515624910593032837e-02,5.240686610341072083e-02
3.833672106266021729e-01,0.000000000000000000e+00,6.288961768150329590e-01,7.547541856765747070e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.606511324644088745e-02
4.271517395973205566e-01,8.651412129402160645e-01,6.684677004814147949e-01,7.699500918388366699e-01,6.091662049293518066e-01,1.310883369296789169e-02,2.083194494247436523e+00
5.535664558410644531e-01,1.000000000000000000e+00,6.796571016311645508e-01,7.820561528205871582e-01,7.783719897270202637e-01,0.000000000000000000e+00,1.194853425025939941e+00
4.099699556827545166e-01,5.192551016807556152e-01,6.384859681129455566e-01,8.039250373840332031e-01,6.430606842041015625e-01,0.000000000000000000e+00,6.251131296157836914e-01
4.039151966571807861e-01,8.642112612724304199e-01,5.918941497802734375e-01,7.028390765190124512e-01,6.089827418327331543e-01,0.000000000000000000e+00,2.576724529266357422e+00
3.850646018981933594e-01,9.382781982421875000e-01,5.486235022544860840e-01,6.502023935317993164e-01,5.457310676574707031e-01,0.000000000000000000e+00,2.802266597747802734e+00
3.897605240345001221e-01,9.513354301452636719e-01,5.013594627380371094e-01,6.274561285972595215e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.112151615321636200e-03
3.892039060592651367e-01,9.127016067504882812e-01,5.048354268074035645e-01,6.049488782882690430e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.048490285873413086e+00
3.860306143760681152e-01,8.939236402511596680e-01,4.822069108486175537e-01,5.201177000999450684e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.999448776245117188e+00
4.119842350482940674e-01,8.944836854934692383e-01,4.409914910793304443e-01,5.721779465675354004e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.097955226898193359e+00
4.098169207572937012e-01,8.896830081939697266e-01,4.641045033931732178e-01,5.703922510147094727e-01,0.000000000000000000e+00,9.340448677539825439e-02,3.037598609924316406e+00
4.257332384586334229e-01,9.331595301628112793e-01,4.209279417991638184e-01,5.553196668624877930e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.005424737930297852e+00
4.051759541034698486e-01,8.735963702201843262e-01,4.557386934757232666e-01,5.755090117454528809e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.104245901107788086e+00
4.000456631183624268e-01,8.815130591392517090e-01,4.778823554515838623e-01,5.695525407791137695e-01,6.896320581436157227e-01,0.000000000000000000e+00,3.008665084838867188e+00
4.145182073116302490e-01,8.717347979545593262e-01,4.588983356952667236e-01,5.742797851562500000e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.098685264587402344e+00
4.037674069404602051e-01,8.792141675949096680e-01,4.836605489253997803e-01,5.758597850799560547e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.109460115432739258e+00
4.079967141151428223e-01,8.801588416099548340e-01,5.325776934623718262e-01,5.744138956069946289e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.114717483520507812e+00
4.067212939262390137e-01,8.800283670425415039e-01,5.369572639465332031e-01,5.744915604591369629e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.115525245666503906e+00
3.980364203453063965e-01,8.762067556381225586e-01,5.284712314605712891e-01,5.753564834594726562e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.111634731292724609e+00
4.229085445404052734e-01,8.653621673583984375e-01,5.063127279281616211e-01,5.638708472251892090e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.084357738494873047e+00
1.200617551803588867e-01,1.000000000000000000e+00,4.690270721912384033e-01,2.320672273635864258e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.207176983356475830e-01
5.700339674949645996e-01,8.600026965141296387e-01,5.048784017562866211e-01,3.652615845203399658e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.259740233421325684e+00
9.543659687042236328e-01,2.096544019877910614e-02,5.151440501213073730e-01,7.183132171630859375e-01,4.352649748325347900e-01,3.842522799968719482e-01,3.623594716191291809e-02
4.022519588470458984e-01,8.839047551155090332e-01,5.046660900115966797e-01,5.713400840759277344e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.111782073974609375e+00
3.500038683414459229e-01,6.530835628509521484e-01,4.927066266536712646e-01,3.514561057090759277e-01,2.106274105608463287e-02,3.940770924091339111e-01,4.052346050739288330e-01
9.608013033866882324e-01,8.744446635246276855e-01,5.335084795951843262e-01,9.196700453758239746e-01,7.007982134819030762e-01,9.695007801055908203e-01,1.727408613078296185e-03
9.954217076301574707e-01,3.680710121989250183e-02,5.131274461746215820e-01,1.329700946807861328e-01,3.063406050205230713e-01,5.106050148606300354e-02,1.874336414039134979e-02
9.837203621864318848e-01,9.892629981040954590e-01,4.758730828762054443e-01,5.045117735862731934e-01,3.111723363399505615e-01,1.948772817850112915e-01,1.132747903466224670e-02
2.477260529994964600e-01,9.244681000709533691e-01,4.586112201213836670e-01,5.953241586685180664e-01,3.575258851051330566e-01,1.057430282235145569e-01,1.925054788589477539e+00
4.548524916172027588e-01,9.989590644836425781e-01,4.113340377807617188e-01,6.205823421478271484e-01,7.769045233726501465e-01,3.007155656814575195e-01,9.755555987358093262e-01
2.716007232666015625e-01,7.564286589622497559e-01,3.785521090030670166e-01,5.332388877868652344e-01,2.060042619705200195e-01,1.595911942422389984e-02,2.023770570755004883e+00
4.216980934143066406e-01,7.618098258972167969e-01,3.414323925971984863e-01,4.136427044868469238e-01,8.365499973297119141e-01,1.304818689823150635e-01,1.823470354080200195e+00
6.420395523309707642e-02,3.877589702606201172e-01,3.861007690429687500e-01,3.713362663984298706e-02,4.256023168563842773e-01,9.969900250434875488e-01,5.019563436508178711e-01
1.981364004313945770e-02,6.460574269294738770e-02,4.135997295379638672e-01,4.238889217376708984e-01,7.638756632804870605e-01,4.747984409332275391e-01,3.422754704952239990e-01
9.362636208534240723e-01,3.803311660885810852e-02,4.235654473304748535e-01,1.341572403907775879e-01,4.522418677806854248e-01,9.778915643692016602e-01,1.689864844083786011e-01
6.033596992492675781e-01,7.786773443222045898e-01,4.209406971931457520e-01,5.768230557441711426e-01,5.123118758201599121e-01,1.276541948318481445e-01,1.317002415657043457e+00
8.492922037839889526e-02,9.934484362602233887e-01,4.240163266658782959e-01,6.946796923875808716e-02,2.108143568038940430e-01,6.491960287094116211e-01,1.673004329204559326e-01
1.147091388702392578e-02,2.300180196762084961e-01,4.112637639045715332e-01,9.942641854286193848e-01,1.336330622434616089e-01,9.403645992279052734e-01,4.807093739509582520e-02
3.766484558582305908e-01,8.086152672767639160e-01,3.801694512367248535e-01,6.348167657852172852e-01,7.947024106979370117e-01,8.090798556804656982e-02,2.679258108139038086e+00
4.041873216629028320e-01,8.831146955490112305e-01,3.873702287673950195e-01,5.742630362510681152e-01,0.000000000000000000e+00,3.788419067859649658e-02,3.160852193832397461e+00
9.376236200332641602e-01,1.032211184501647949e-01,3.585444986820220947e-01,9.698149561882019043e-01,5.201509594917297363e-01,9.284904599189758301e-01,3.928450867533683777e-03
8.855807781219482422e-02,5.262848734855651855e-02,3.630586862564086914e-01,7.861310839653015137e-01,9.687657952308654785e-01,2.577290497720241547e-02,6.078781560063362122e-03
3.581601083278656006e-01,1.338368058204650879e-01,3.915732800960540771e-01,1.251105219125747681e-01,4.751689732074737549e-01,7.996242642402648926e-01,1.362011194229125977e+00
1.151048839092254639e-01,8.836808055639266968e-02,4.231868088245391846e-01,4.196598380804061890e-02,1.056800559163093567e-01,6.554477810859680176e-01,1.073014736175537109e+00
5.089352726936340332e-01,5.278828367590904236e-02,4.256045520305633545e-01,2.393410205841064453e-01,9.795876741409301758e-01,5.885953903198242188e-01,1.390506029129028320e-01
1.067820563912391663e-01,1.969078741967678070e-02,4.526431262493133545e-01,4.252118766307830811e-01,1.099800914525985718e-01,9.691026210784912109e-01,6.294482350349426270e-01
