controllable,controllable,dynamic,controllable,controllable,controllable,output
4.345034777229448419e-01,1.468084145769132931e-01,4.328514175170048439e-01,9.951573340271491208e-02,6.720325680619024800e-01,6.812734355036127454e-01,4.534294211867481716e-01
9.495250135660171509e-02,7.789002060890197754e-01,4.571142494678497314e-01,9.650213718414306641e-01,8.310004323720932007e-02,1.351538747549057007e-01,1.096278503537178040e-01
4.520861506462097168e-01,1.134366691112518311e-01,4.170686900615692139e-01,9.188840538263320923e-02,6.373595595359802246e-01,6.777117848396301270e-01,4.861181676387786865e-01
6.567350029945373535e-01,0.000000000000000000e+00,4.405228197574615479e-01,3.110286081209778786e-03,2.338286191225051880e-01,6.362655758857727051e-01,6.789469122886657715e-01
1.000000000000000000e+00,0.000000000000000000e+00,4.407909810543060303e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.784259498119354248e-01,3.272446990013122559e-02
0.000000000000000000e+00,0.000000000000000000e+00,4.355241060256958008e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.267697811126708984e-01,1.861152239143848419e-02
6.231859922409057617e-01,0.000000000000000000e+00,4.089745581150054932e-01,8.790337443351745605e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.467603142373263836e-03
6.033094525337219238e-01,1.000000000000000000e+00,3.643680810928344727e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.883607849478721619e-02
0.000000000000000000e+00,1.000000000000000000e+00,3.679828047752380371e-01,0.000000000000000000e+00,1.000000000000000000e+00,6.318402290344238281e-01,5.436963587999343872e-02
0.000000000000000000e+00,0.000000000000000000e+00,3.274968862533569336e-01,0.000000000000000000e+00,1.000000000000000000e+00,6.322857737541198730e-01,2.958045303821563721e-01
7.822673916816711426e-01,0.000000000000000000e+00,3.619505465030670166e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.514032483100891113e-01,1.046835407614707947e-01
8.216910958290100098e-01,0.000000000000000000e+00,3.867731392383575439e-01,2.668748497962951660e-01,7.292175889015197754e-01,7.469279766082763672e-01,4.680183157324790955e-02
3.196769058704376221e-01,0.000000000000000000e+00,3.383885025978088379e-01,3.077211976051330566e-01,1.000000000000000000e+00,5.354053974151611328e-01,1.964056342840194702e-01
6.344497799873352051e-01,9.996930360794067383e-01,3.726253509521484375e-01,9.025701880455017090e-01,3.373445868492126465e-01,9.881743788719177246e-01,2.146481769159436226e-03
1.132436916232109070e-01,4.231249094009399414e-01,3.878884017467498779e-01,6.593030691146850586e-02,4.042658805847167969e-01,9.297715425491333008e-01,8.068488836288452148e-01
1.062532141804695129e-02,9.968394041061401367e-01,3.713946640491485596e-01,1.052953079342842102e-01,1.258295867592096329e-02,5.289723873138427734e-01,4.906931146979331970e-02
2.200150638818740845e-01,3.687024414539337158e-01,3.905069828033447266e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.728184372186660767e-01
2.785487771034240723e-01,4.347819983959197998e-01,4.283420741558074951e-01,1.349334567785263062e-01,7.222344875335693359e-01,6.654670834541320801e-01,5.277768969535827637e-01
6.109976395964622498e-02,1.824697852134704590e-01,3.902720510959625244e-01,1.722372770309448242e-01,4.866660833358764648e-01,9.506008625030517578e-01,8.687094449996948242e-01
0.000000000000000000e+00,2.785676531493663788e-02,4.045656323432922363e-01,0.000000000000000000e+00,3.841675519943237305e-01,6.035306453704833984e-01,1.297346591949462891e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.032525420188903809e-01,6.263522505760192871e-01,3.781543374061584473e-01,0.000000000000000000e+00,2.638587169349193573e-02
0.000000000000000000e+00,0.000000000000000000e+00,3.971771895885467529e-01,0.000000000000000000e+00,3.847870826721191406e-01,0.000000000000000000e+00,4.914612323045730591e-02
0.000000000000000000e+00,0.000000000000000000e+00,3.715173304080963135e-01,0.000000000000000000e+00,3.725117146968841553e-01,6.884455084800720215e-01,1.226600766181945801e+00
0.000000000000000000e+00,2.118697315454483032e-01,3.506633937358856201e-01,0.000000000000000000e+00,4.262942969799041748e-01,5.991885066032409668e-01,1.128093957901000977e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.303624391555786133e-01,1.000000000000000000e+00,3.174876570701599121e-01,5.757030248641967773e-01,2.091436274349689484e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.937533855438232422e-01,0.000000000000000000e+00,3.217668235301971436e-01,5.716117024421691895e-01,1.102662801742553711e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.952975630760192871e-01,1.801851093769073486e-01,4.054238200187683105e-01,6.457180976867675781e-01,1.910939693450927734e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.527967095375061035e-01,2.014490365982055664e-01,3.815909624099731445e-01,6.187167167663574219e-01,2.014979839324951172e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.991237044334411621e-01,2.503673136234283447e-01,3.764925897121429443e-01,6.200124621391296387e-01,2.232362747192382812e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.059727847576141357e-01,3.138098418712615967e-01,3.722012341022491455e-01,6.315252780914306641e-01,2.278094291687011719e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.655155658721923828e-01,3.185941874980926514e-01,3.777489662170410156e-01,5.606393218040466309e-01,2.026748657226562500e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.974975407123565674e-01,2.945641577243804932e-01,3.485163450241088867e-01,6.667257547378540039e-01,2.393772602081298828e+00
0.000000000000000000e+00,4.051575064659118652e-01,2.716496288776397705e-01,3.011555969715118408e-01,3.299935460090637207e-01,6.927137374877929688e-01,2.029346942901611328e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.485098838806152344e-01,3.065773248672485352e-01,3.321439921855926514e-01,7.146679759025573730e-01,2.303302288055419922e+00
2.985810637474060059e-01,0.000000000000000000e+00,1.994486004114151001e-01,3.037382066249847412e-01,3.330632150173187256e-01,6.722111701965332031e-01,2.639388799667358398e+00
4.037428498268127441e-01,0.000000000000000000e+00,2.165890187025070190e-01,2.951231002807617188e-01,3.508997261524200439e-01,6.766422390937805176e-01,2.416836500167846680e+00
2.220504879951477051e-01,0.000000000000000000e+00,2.095869928598403931e-01,3.049199581146240234e-01,3.243998587131500244e-01,6.599535942077636719e-01,2.715515136718750000e+00
2.262084484100341797e-01,0.000000000000000000e+00,2.583645582199096680e-01,3.037670254707336426e-01,3.038749396800994873e-01,6.539539694786071777e-01,2.818596363067626953e+00
2.347089350223541260e-01,0.000000000000000000e+00,2.921340465545654297e-01,3.092726767063140869e-01,2.888460457324981689e-01,6.561397314071655273e-01,2.852524042129516602e+00
2.623924314975738525e-01,0.000000000000000000e+00,2.503916621208190918e-01,3.322791457176208496e-01,2.616279125213623047e-01,6.361198425292968750e-01,2.641460895538330078e+00
2.274305820465087891e-01,0.000000000000000000e+00,2.859443128108978271e-01,2.914282679557800293e-01,3.046838045120239258e-01,6.756063103675842285e-01,2.871133327484130859e+00
2.268352806568145752e-01,0.000000000000000000e+00,2.926585674285888672e-01,3.033547401428222656e-01,3.098038733005523682e-01,6.780629754066467285e-01,2.871420383453369141e+00
4.634446203708648682e-01,3.901414275169372559e-01,2.435207515954971313e-01,3.270253539085388184e-01,2.638485133647918701e-01,7.049962878227233887e-01,1.947059273719787598e+00
4.497486650943756104e-01,1.269207894802093506e-01,2.662675380706787109e-01,4.364795088768005371e-01,3.501410782337188721e-01,9.070398211479187012e-01,1.264790058135986328e+00
4.343780279159545898e-01,1.875670254230499268e-01,2.866561412811279297e-01,4.418283402919769287e-01,3.001568019390106201e-01,4.644300639629364014e-01,1.540766477584838867e+00
3.584151566028594971e-01,3.507945686578750610e-02,3.032605350017547607e-01,5.500608086585998535e-01,1.409164257347583771e-02,6.820106506347656250e-01,3.487119674682617188e-01
8.977564424276351929e-02,6.288467347621917725e-02,2.584145963191986084e-01,3.298304080963134766e-01,2.618064284324645996e-01,5.945655703544616699e-01,2.566263198852539062e+00
1.332611739635467529e-01,1.908615231513977051e-01,2.165535390377044678e-01,3.007463514804840088e-01,2.204939275979995728e-01,7.387935519218444824e-01,2.418092250823974609e+00
9.580511450767517090e-01,8.228898048400878906e-01,2.170937806367874146e-01,8.437236547470092773e-01,7.174980044364929199e-01,9.132391773164272308e-03,7.705713156610727310e-03
2.918902933597564697e-01,2.111963927745819092e-01,2.288468331098556519e-01,2.302940487861633301e-01,3.482758700847625732e-01,4.729506373405456543e-01,2.052045345306396484e+00
8.169192671775817871e-01,9.578362107276916504e-01,2.085517495870590210e-01,2.652053833007812500e-01,3.314904272556304932e-01,2.293734252452850342e-01,6.057767197489738464e-02
5.384734272956848145e-01,3.953314572572708130e-02,2.235990166664123535e-01,2.315191030502319336e-01,2.439065426588058472e-01,9.702617526054382324e-01,9.223687052726745605e-01
2.033399939537048340e-01,3.439256846904754639e-01,2.592449784278869629e-01,4.074743688106536865e-01,3.096716105937957764e-01,6.247211694717407227e-01,2.268260240554809570e+00
2.021453529596328735e-01,1.576613076031208038e-02,2.833236455917358398e-01,2.793133556842803955e-01,2.974132001399993896e-01,6.619735360145568848e-01,2.907687187194824219e+00
2.406243234872817993e-01,5.691348910331726074e-01,2.748609185218811035e-01,2.618678212165832520e-01,3.020104467868804932e-01,6.387038826942443848e-01,1.635373234748840332e+00
2.008324563503265381e-01,2.628613710403442383e-01,2.753699421882629395e-01,2.128542661666870117e-01,2.297963798046112061e-01,6.887576580047607422e-01,2.516733646392822266e+00
4.296030700206756592e-01,1.816538274288177490e-01,3.213283419609069824e-01,3.569701015949249268e-01,4.000891745090484619e-01,6.026076078414916992e-01,2.185427904129028320e+00
2.139196693897247314e-01,1.088955998420715332e-01,3.350296914577484131e-01,2.807692289352416992e-01,2.991012036800384521e-01,6.597424745559692383e-01,3.163467407226562500e+00
1.965454667806625366e-01,9.113113880157470703e-01,3.004150986671447754e-01,5.803598761558532715e-01,6.304998993873596191e-01,6.594923734664916992e-01,5.073715001344680786e-02
2.360396832227706909e-01,2.861048281192779541e-01,3.042115271091461182e-01,2.874334752559661865e-01,3.808535933494567871e-01,6.076936721801757812e-01,2.619439125061035156e+00
1.252835690975189209e-01,4.171450436115264893e-01,3.505444526672363281e-01,5.589464306831359863e-01,9.319571852684020996e-01,3.011250868439674377e-02,1.491349488496780396e-01
2.279645651578903198e-01,1.512607038021087646e-01,3.153252899646759033e-01,2.861205935478210449e-01,3.070296943187713623e-01,6.614882946014404297e-01,3.149245738983154297e+00
2.005389034748077393e-01,3.892548978328704834e-01,3.440409600734710693e-01,2.488733679056167603e-01,1.410121917724609375e-01,4.109758436679840088e-01,1.024361133575439453e+00
2.183871716260910034e-01,1.402868181467056274e-01,3.853119015693664551e-01,2.822462916374206543e-01,3.055174350738525391e-01,6.590471267700195312e-01,3.254868268966674805e+00
1.823693364858627319e-01,5.065686255693435669e-02,3.870675861835479736e-01,2.187059819698333740e-01,2.850981652736663818e-01,7.355865240097045898e-01,2.871830463409423828e+00
9.017543196678161621e-01,7.252290248870849609e-01,3.634893000125885010e-01,6.834244132041931152e-01,9.877890944480895996e-01,9.061405658721923828e-01,7.875921437516808510e-05
9.587426781654357910e-01,8.236646056175231934e-01,3.511952757835388184e-01,9.175238609313964844e-01,8.375737071037292480e-02,4.558027088642120361e-01,1.244027633219957352e-03
9.118562936782836914e-01,8.292380720376968384e-02,3.540284037590026855e-01,1.196202412247657776e-01,9.844951629638671875e-01,4.981208592653274536e-02,1.374423591187223792e-04
3.168769478797912598e-01,1.887457519769668579e-01,3.302300274372100830e-01,3.149280846118927002e-01,2.537562847137451172e-01,6.547139883041381836e-01,2.889940738677978516e+00
9.001376628875732422e-01,9.916662573814392090e-01,3.700761497020721436e-01,4.446219652891159058e-03,6.583634018898010254e-01,9.413473606109619141e-01,2.027980983257293701e-03
5.915397033095359802e-02,8.916673064231872559e-01,3.604869246482849121e-01,1.644369512796401978e-01,5.347812771797180176e-01,1.869588391855359077e-03,8.376115560531616211e-02
2.756120264530181885e-01,1.793550997972488403e-01,3.575392961502075195e-01,2.329407632350921631e-01,3.437888026237487793e-01,6.149693727493286133e-01,2.987069606781005859e+00
2.303569912910461426e-01,1.144566833972930908e-01,3.407557010650634766e-01,3.549874126911163330e-01,3.829202651977539062e-01,7.236686348915100098e-01,2.674394369125366211e+00
9.456241130828857422e-01,1.195034757256507874e-02,3.598365187644958496e-01,9.974597692489624023e-01,3.443817794322967529e-01,9.599878787994384766e-01,5.118982866406440735e-03
9.144641757011413574e-01,4.134365543723106384e-02,3.756963908672332764e-01,8.801612854003906250e-01,6.080906391143798828e-01,2.498396635055541992e-01,1.203371677547693253e-03
7.725258171558380127e-02,6.696256399154663086e-01,3.440619707107543945e-01,5.149391293525695801e-01,1.938980519771575928e-01,9.676885604858398438e-01,2.722359597682952881e-01
2.330979704856872559e-01,8.712345957756042480e-01,3.692693710327148438e-01,9.829077124595642090e-01,7.759132981300354004e-01,9.630717635154724121e-01,1.499515608884394169e-03
9.403245449066162109e-01,9.746324419975280762e-01,4.017151594161987305e-01,2.733286917209625244e-01,3.764314204454421997e-02,9.821606278419494629e-01,1.014370843768119812e-02
1.847867518663406372e-01,2.032547295093536377e-01,3.648361861705780029e-01,2.724553346633911133e-01,2.313990592956542969e-01,5.916695594787597656e-01,2.790024280548095703e+00
4.621487557888031006e-01,9.338095784187316895e-01,3.207084834575653076e-01,9.547716975212097168e-01,9.395606517791748047e-01,3.180292546749114990e-01,2.143661081790924072e-01
1.319786906242370605e-01,3.085214085876941681e-02,3.073806166648864746e-01,6.978067159652709961e-01,7.227650880813598633e-01,9.282553791999816895e-01,4.000199213624000549e-02
9.772010445594787598e-01,1.141282990574836731e-01,2.941107451915740967e-01,8.908319473266601562e-01,9.910708665847778320e-01,2.429699003696441650e-01,2.710286753426771611e-05
9.983999133110046387e-01,1.863095611333847046e-01,3.094041049480438232e-01,2.688058018684387207e-01,4.382080435752868652e-01,5.348925292491912842e-02,1.917462609708309174e-02
8.083604574203491211e-01,8.836360573768615723e-01,2.971026301383972168e-01,8.412318229675292969e-01,3.724537491798400879e-01,7.416530698537826538e-02,9.475808590650558472e-02
9.950225353240966797e-01,7.839767932891845703e-01,2.951880991458892822e-01,3.949252665042877197e-01,9.326879978179931641e-01,2.873364686965942383e-01,2.269840100780129433e-03
9.584205746650695801e-01,9.656025767326354980e-01,3.270407617092132568e-01,3.207376971840858459e-02,6.852185726165771484e-01,2.617716090753674507e-04,8.951460476964712143e-04
1.688840687274932861e-01,1.095114648342132568e-01,3.046424686908721924e-01,4.392361342906951904e-01,1.099589467048645020e-02,2.835558913648128510e-02,3.414263203740119934e-02
2.849917411804199219e-01,9.917445182800292969e-01,2.876079082489013672e-01,4.846356809139251709e-01,1.332269459962844849e-01,1.914674229919910431e-02,2.062443733215332031e+00
1.083403229713439941e-01,9.509217739105224609e-01,2.549485862255096436e-01,6.544567346572875977e-01,2.152672410011291504e-01,3.680201768875122070e-01,1.742610186338424683e-01
3.671304583549499512e-01,7.806785702705383301e-01,2.287375479936599731e-01,1.010652258992195129e-02,4.641365632414817810e-02,9.101467579603195190e-02,1.208016499876976013e-01
4.621029794216156006e-01,6.683002114295959473e-01,2.558041810989379883e-01,4.700969159603118896e-01,8.162815868854522705e-02,2.014042623341083527e-02,1.845808267593383789e+00
8.811381459236145020e-01,7.680746316909790039e-01,2.989640235900878906e-01,4.654611945152282715e-01,5.000890791416168213e-02,2.848539352416992188e-01,3.938988596200942993e-02
2.396992594003677368e-02,2.892258465290069580e-01,2.594047784805297852e-01,9.253804087638854980e-01,9.164079427719116211e-01,5.015957169234752655e-03,4.955206066370010376e-03
2.214208841323852539e-01,9.295062422752380371e-01,2.555323839187622070e-01,5.854386091232299805e-01,6.908135488629341125e-03,1.547007560729980469e-01,1.442243695259094238e+00
3.204153478145599365e-02,6.608810424804687500e-01,2.691590189933776855e-01,6.477611064910888672e-01,1.227720081806182861e-01,1.231988798826932907e-02,1.937806159257888794e-01
6.820601820945739746e-01,6.811342239379882812e-01,2.205475866794586182e-01,7.344451546669006348e-01,7.694078609347343445e-03,3.546702861785888672e-02,4.736600518226623535e-01
1.544185876846313477e-01,9.004247933626174927e-02,1.752305328845977783e-01,6.323833018541336060e-02,8.543472290039062500e-01,1.396007984876632690e-01,1.768211834132671356e-02
7.343550771474838257e-02,8.906350731849670410e-01,2.170130461454391479e-01,2.520156800746917725e-01,2.028298377990722656e-02,1.191655471920967102e-01,1.664857119321823120e-01
2.100139260292053223e-01,9.759746193885803223e-01,1.836789548397064209e-01,4.610744416713714600e-01,4.101980924606323242e-01,4.778216034173965454e-02,1.340294241905212402e+00
8.373845368623733521e-02,4.591908454895019531e-01,2.076140046119689941e-01,9.652595520019531250e-01,3.169935941696166992e-02,8.779584765434265137e-01,5.739883519709110260e-03
