controllable,controllable,dynamic,controllable,controllable,controllable,output
9.083877487945357654e-01,5.561729852745048719e-01,5.781907918738826702e-01,7.148298778205699477e-01,1.741702530328504972e-01,9.433483858842017789e-02,1.778882904308148188e-02
9.036086797714233398e-01,7.225370407104492188e-01,6.015980839729309082e-01,6.751542091369628906e-01,3.222663104534149170e-01,3.211596012115478516e-01,3.031790629029273987e-02
2.233050204813480377e-02,6.281785666942596436e-02,6.416823863983154297e-01,7.872633337974548340e-01,9.147462248802185059e-01,9.470921158790588379e-01,3.387407958507537842e-02
1.691199280321598053e-02,7.455170154571533203e-02,6.912510395050048828e-01,2.142059057950973511e-01,9.014079570770263672e-01,7.355073094367980957e-01,4.594693481922149658e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.497885584831237793e-01,2.226360328495502472e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.640243381261825562e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.243857741355895996e-01,2.884211838245391846e-01,1.000000000000000000e+00,4.602563381195068359e-01,4.568099379539489746e-01
1.000000000000000000e+00,1.000000000000000000e+00,6.335981488227844238e-01,2.529626488685607910e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.069898322224617004e-02
8.541294187307357788e-02,4.469347596168518066e-01,5.900235176086425781e-01,2.634928822517395020e-01,4.096681475639343262e-01,1.000000000000000000e+00,9.451841115951538086e-01
1.138926744461059570e-01,6.208479404449462891e-01,6.262298822402954102e-01,2.952289879322052002e-01,1.805413663387298584e-01,7.003399133682250977e-01,1.143323183059692383e+00
1.692286729812622070e-01,9.576043486595153809e-01,6.315734386444091797e-01,3.111926317214965820e-01,0.000000000000000000e+00,2.786636650562286377e-01,2.950029969215393066e-01
1.015446037054061890e-01,5.695506930351257324e-01,6.323972940444946289e-01,3.331606984138488770e-01,0.000000000000000000e+00,7.753115147352218628e-02,1.986181735992431641e-01
7.168894261121749878e-02,4.343247711658477783e-01,5.993309617042541504e-01,5.991589650511741638e-02,2.211507260799407959e-01,8.098217248916625977e-01,1.358589172363281250e+00
0.000000000000000000e+00,2.291189692914485931e-02,6.269012689590454102e-01,0.000000000000000000e+00,1.253148168325424194e-01,8.647571802139282227e-01,6.568952798843383789e-01
3.415766358375549316e-02,5.181480646133422852e-01,6.544413566589355469e-01,0.000000000000000000e+00,1.094608381390571594e-01,8.031854033470153809e-01,7.924526929855346680e-01
9.352742880582809448e-02,6.862907409667968750e-01,6.622821092605590820e-01,0.000000000000000000e+00,2.657505571842193604e-01,8.108053207397460938e-01,6.219705939292907715e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.072575092315673828e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.673723340034484863e-02,4.374804347753524780e-02
3.753196299076080322e-01,3.444898501038551331e-02,6.993541717529296875e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.681099534034729004e-01,3.493708372116088867e-01
2.985517978668212891e-01,5.365321636199951172e-01,6.628290414810180664e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.684157013893127441e-01
0.000000000000000000e+00,2.983947396278381348e-01,6.640413403511047363e-01,1.000000000000000000e+00,3.610933125019073486e-01,4.974321722984313965e-01,3.436269238591194153e-02
3.419101238250732422e-01,4.613644182682037354e-01,6.551488041877746582e-01,4.786573722958564758e-02,0.000000000000000000e+00,9.128321409225463867e-01,7.510362267494201660e-01
8.040957450866699219e-01,0.000000000000000000e+00,6.719100475311279297e-01,3.571628779172897339e-02,1.000000000000000000e+00,7.019560933113098145e-01,6.965954788029193878e-03
1.192880719900131226e-01,1.000000000000000000e+00,7.093901038169860840e-01,3.441237285733222961e-02,1.000000000000000000e+00,1.000000000000000000e+00,2.088885195553302765e-02
5.400002002716064453e-01,9.123383164405822754e-01,6.973743438720703125e-01,9.956060051918029785e-01,4.067075848579406738e-01,8.098344802856445312e-01,2.181855589151382446e-02
9.916090369224548340e-01,8.080504536628723145e-01,7.270488142967224121e-01,3.415101766586303711e-01,5.545384436845779419e-02,8.209437131881713867e-03,6.003637332469224930e-03
1.102427393198013306e-01,2.357964962720870972e-01,7.365729212760925293e-01,9.571575522422790527e-01,1.258332729339599609e-01,9.861446619033813477e-01,7.308334708213806152e-01
0.000000000000000000e+00,3.202522695064544678e-01,7.392202019691467285e-01,3.956362307071685791e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.031965017318725586e+00
1.455750763416290283e-01,1.000000000000000000e+00,6.985223889350891113e-01,4.034152925014495850e-01,1.134763062000274658e-01,9.911917448043823242e-01,7.170357555150985718e-02
1.072000414133071899e-01,3.887422084808349609e-01,6.518263220787048340e-01,3.123840689659118652e-01,1.820459216833114624e-01,7.804623246192932129e-01,1.911913752555847168e+00
0.000000000000000000e+00,3.350418806076049805e-01,6.130242347717285156e-01,3.107600808143615723e-01,2.135476320981979370e-01,7.856374382972717285e-01,1.982358217239379883e+00
9.520041346549987793e-01,3.165161311626434326e-01,5.840004086494445801e-01,3.066380620002746582e-01,2.152073532342910767e-01,7.849093675613403320e-01,5.886277556419372559e-01
6.290374696254730225e-02,3.320825099945068359e-01,5.395907759666442871e-01,3.273825049400329590e-01,2.286247909069061279e-01,7.518756985664367676e-01,2.293656826019287109e+00
1.219881623983383179e-01,3.220345079898834229e-01,5.024222135543823242e-01,3.535844683647155762e-01,2.156464606523513794e-01,7.342598438262939453e-01,2.329432964324951172e+00
1.270067393779754639e-01,3.327251076698303223e-01,4.949278533458709717e-01,3.232752680778503418e-01,2.648717761039733887e-01,7.191041707992553711e-01,2.682133197784423828e+00
1.536220610141754150e-01,3.200165927410125732e-01,4.903591573238372803e-01,3.036909997463226318e-01,3.352945446968078613e-01,6.677902340888977051e-01,2.936208486557006836e+00
2.011952400207519531e-01,2.901339232921600342e-01,4.775139987468719482e-01,3.037897646427154541e-01,3.408687710762023926e-01,6.880318522453308105e-01,3.023027658462524414e+00
1.901688724756240845e-01,2.424240559339523315e-01,4.687374234199523926e-01,2.899094223976135254e-01,3.378638625144958496e-01,6.836989521980285645e-01,3.167491197586059570e+00
