evaluation,mae
2.000000000000000000e+00,2.939494253993034434e+00
1.000000000000000000e+01,3.039145681858062886e+00
2.000000000000000000e+01,2.846812632083892680e+00
3.000000000000000000e+01,2.483407161235809291e+00
4.000000000000000000e+01,1.037319345474243093e+00
5.000000000000000000e+01,5.693640708923339844e-01
6.000000000000000000e+01,4.225198078155517623e-01
7.000000000000000000e+01,3.589936256408691184e-01
8.000000000000000000e+01,3.583246421813964799e-01
9.000000000000000000e+01,3.598646926879882635e-01
1.000000000000000000e+02,3.576761627197265758e-01
