controllable,controllable,dynamic,controllable,controllable,controllable,output
4.046460986137390137e-01,8.822754025459289551e-01,1.684732934455194231e-01,5.738371610641479492e-01,1.511760205030441284e-01,3.868234530091285706e-02,-3.126026630401611328e+00
4.046557843685150146e-01,8.823373317718505859e-01,5.013629236054820831e-02,5.738900899887084961e-01,1.474279463291168213e-01,3.861384838819503784e-02,-3.097392559051513672e+00
4.046308100223541260e-01,8.822245001792907715e-01,2.753374571094364676e-01,5.737952589988708496e-01,1.537254303693771362e-01,3.874032571911811829e-02,-3.148323774337768555e+00
4.046508669853210449e-01,8.822981715202331543e-01,1.232133769420392794e-01,5.738564133644104004e-01,1.498669832944869995e-01,3.865720704197883606e-02,-3.115563869476318359e+00
4.046411812305450439e-01,8.822540044784545898e-01,2.140135206921648658e-01,5.738187432289123535e-01,1.523477584123611450e-01,3.870708122849464417e-02,-3.135942459106445312e+00
4.046445786952972412e-01,8.822683691978454590e-01,1.833057610873512489e-01,5.738312602043151855e-01,1.515807211399078369e-01,3.869012743234634399e-02,-3.129323482513427734e+00
4.046272635459899902e-01,8.822175264358520508e-01,2.915480542195793556e-01,5.737895965576171875e-01,1.540614366531372070e-01,3.874901682138442993e-02,-3.151409149169921875e+00
4.046527147293090820e-01,8.823100328445434570e-01,9.986626097730841312e-02,5.738668441772460938e-01,1.491265445947647095e-01,3.864373639225959778e-02,-3.109929561614990234e+00
4.046418070793151855e-01,8.822590112686157227e-01,2.040127313638961937e-01,5.738226175308227539e-01,1.521006524562835693e-01,3.870048746466636658e-02,-3.133817434310913086e+00
4.046556651592254639e-01,8.823094964027404785e-01,9.323974544523309926e-02,5.738666057586669922e-01,1.489096432924270630e-01,3.863802552223205566e-02,-3.108301162719726562e+00
4.046518504619598389e-01,8.823043704032897949e-01,1.109849592238761617e-01,5.738617777824401855e-01,1.494873017072677612e-01,3.865022584795951843e-02,-3.112632989883422852e+00
4.046585261821746826e-01,8.823581337928771973e-01,1.351110311829933214e-02,5.739085674285888672e-01,1.460325717926025391e-01,3.859084099531173706e-02,-3.087695121765136719e+00
4.046490490436553955e-01,8.822884559631347656e-01,1.428223060875933592e-01,5.738481283187866211e-01,1.504497975111007690e-01,3.866821154952049255e-02,-3.120171308517456055e+00
4.046332240104675293e-01,8.822342753410339355e-01,2.603121281190245440e-01,5.738009214401245117e-01,1.534182131290435791e-01,3.873257711529731750e-02,-3.145393371582031250e+00
4.046538770198822021e-01,8.823217749595642090e-01,7.635180301734370567e-02,5.738787651062011719e-01,1.483504772186279297e-01,3.862950950860977173e-02,-3.104092359542846680e+00
4.046692848205566406e-01,8.823478221893310547e-01,3.457105657950391986e-02,5.738975405693054199e-01,1.468837112188339233e-01,3.860248625278472900e-02,-3.093319177627563477e+00
4.046502411365509033e-01,8.822939395904541016e-01,1.314067693896193434e-01,5.738530158996582031e-01,1.501152664422988892e-01,3.866184502840042114e-02,-3.117502927780151367e+00
4.046377837657928467e-01,8.822438716888427734e-01,2.352556446292117520e-01,5.738106966018676758e-01,1.528518646955490112e-01,3.871851414442062378e-02,-3.140357494354248047e+00
4.046454429626464844e-01,8.822643160820007324e-01,1.885148282576152579e-01,5.738300085067749023e-01,1.517075449228286743e-01,3.869279101490974426e-02,-3.130465984344482422e+00
4.046567380428314209e-01,8.823419213294982910e-01,4.136241587797889752e-02,5.738945603370666504e-01,1.471002399921417236e-01,3.860846161842346191e-02,-3.095105171203613281e+00
4.046491384506225586e-01,8.822821378707885742e-01,1.553969521591241632e-01,5.738426446914672852e-01,1.508069485425949097e-01,3.867625445127487183e-02,-3.123065948486328125e+00
4.046548604965209961e-01,8.823313117027282715e-01,6.458749950810005469e-02,5.738811492919921875e-01,1.479079276323318481e-01,3.862478584051132202e-02,-3.101110696792602539e+00
4.046354889869689941e-01,8.822376728057861328e-01,2.461476668203355644e-01,5.738073587417602539e-01,1.530973762273788452e-01,3.872401267290115356e-02,-3.142569541931152344e+00
4.046391248703002930e-01,8.822476267814636230e-01,2.269650999331866703e-01,5.738139748573303223e-01,1.526592522859573364e-01,3.871405124664306641e-02,-3.138650178909301758e+00
4.046562612056732178e-01,8.823593854904174805e-01,7.710892317301092092e-03,5.739097595214843750e-01,1.457901597023010254e-01,3.858716785907745361e-02,-3.086123704910278320e+00
