controllable,controllable,dynamic,controllable,controllable,controllable,output
9.387604247979008942e-01,2.387328846874824384e-01,8.347631808769007122e-02,2.297171325227914673e-01,3.163900414904400327e-01,6.529456798118812300e-01,5.603059381781786419e-01
2.667863294482231140e-02,2.707303166389465332e-01,6.567514687776565552e-02,7.197436094284057617e-01,9.248318672180175781e-01,5.740478634834289551e-01,3.093975130468606949e-03
9.386855959892272949e-01,2.386119812726974487e-01,2.833475545048713684e-02,2.296466529369354248e-01,3.162722885608673096e-01,6.529791951179504395e-01,5.302084684371948242e-01
9.741895198822021484e-01,2.959603071212768555e-01,0.000000000000000000e+00,2.630830109119415283e-01,3.721416294574737549e-01,6.370691657066345215e-01,3.977544009685516357e-01
8.882153630256652832e-01,1.571153998374938965e-01,4.493523854762315750e-03,1.821159273386001587e-01,2.368490546941757202e-01,6.755802631378173828e-01,5.598035454750061035e-01
9.498811364173889160e-01,8.734100311994552612e-02,0.000000000000000000e+00,9.031093865633010864e-02,2.014678865671157837e-01,8.713541626930236816e-01,2.076785415410995483e-01
8.825266361236572266e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.253431782126426697e-02,3.180063504260033369e-05,6.565582752227783203e-01,7.228831946849822998e-02
3.272241652011871338e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.048365473747253418e-01,1.505315601825714111e-01,7.354245781898498535e-01,1.317654371261596680e+00
4.557956010103225708e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.319998741149902344e-01,2.225734740495681763e-01,9.772649407386779785e-01,8.032727241516113281e-01
4.140084981918334961e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.574483156204223633e-01,8.062005043029785156e-02,6.175407767295837402e-02,4.930822551250457764e-02
3.304798603057861328e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.378384917974472046e-01,0.000000000000000000e+00,7.386820912361145020e-01,3.619685396552085876e-02
3.536682128906250000e-01,0.000000000000000000e+00,2.601597085595130920e-02,2.528997659683227539e-01,2.208747267723083496e-01,7.388700246810913086e-01,1.871849179267883301e+00
3.657982349395751953e-01,0.000000000000000000e+00,5.517808720469474792e-02,2.828068733215332031e-01,2.584547400474548340e-01,7.368791699409484863e-01,2.110182762145996094e+00
3.943195044994354248e-01,0.000000000000000000e+00,9.365661442279815674e-02,3.239927887916564941e-01,3.213431835174560547e-01,7.480012178421020508e-01,2.147878408432006836e+00
3.088082969188690186e-01,0.000000000000000000e+00,7.441790401935577393e-02,3.188362419605255127e-01,1.921495348215103149e-01,6.860870122909545898e-01,1.918085098266601562e+00
4.089628159999847412e-01,0.000000000000000000e+00,7.975994050502777100e-02,2.989365756511688232e-01,5.000218152999877930e-01,7.582135200500488281e-01,1.096973538398742676e+00
3.683737814426422119e-01,0.000000000000000000e+00,1.269882768392562866e-01,3.554495573043823242e-01,2.796476781368255615e-01,7.100268602371215820e-01,2.263083457946777344e+00
3.045500218868255615e-01,0.000000000000000000e+00,1.433170288801193237e-01,3.422388434410095215e-01,3.005822002887725830e-01,6.456183195114135742e-01,2.484286785125732422e+00
1.527044177055358887e-01,0.000000000000000000e+00,1.662949472665786743e-01,1.000000000000000000e+00,2.982948422431945801e-01,6.228114366531372070e-01,1.741113513708114624e-02
2.086215168237686157e-01,0.000000000000000000e+00,1.272997558116912842e-01,3.127377331256866455e-01,3.140961229801177979e-01,6.070399880409240723e-01,2.483257293701171875e+00
2.947216331958770752e-01,0.000000000000000000e+00,1.185959726572036743e-01,3.124737739562988281e-01,3.090195059776306152e-01,5.828423500061035156e-01,2.378448486328125000e+00
2.104749083518981934e-01,0.000000000000000000e+00,1.541630625724792480e-01,3.289244771003723145e-01,3.087437450885772705e-01,6.536576151847839355e-01,2.580109119415283203e+00
1.777435243129730225e-01,3.801322579383850098e-01,1.974623948335647583e-01,3.297863900661468506e-01,3.118470609188079834e-01,6.679439544677734375e-01,2.349651813507080078e+00
