controllable,controllable,dynamic,controllable,controllable,controllable,output
4.046407043933868408e-01,8.822528719902038574e-01,2.161163226680644922e-01,5.738182067871093750e-01,1.524005085229873657e-01,3.870815411210060120e-02,-3.136385440826416016e+00
2.163251042366027832e-01,1.467524170875549316e-01,3.394272277945069582e-01,2.821523845195770264e-01,3.080448806285858154e-01,6.605687141418457031e-01,-3.190417051315307617e+00
4.046348631381988525e-01,8.822354674339294434e-01,2.530636354695952606e-01,5.738039612770080566e-01,1.532523334026336670e-01,3.872803598642349243e-02,-3.143955707550048828e+00
2.007306367158889771e-01,1.504948437213897705e-01,4.901127138129726668e-01,2.748005390167236328e-01,3.119025528430938721e-01,6.572470068931579590e-01,-3.320680379867553711e+00
2.136637866497039795e-01,1.471116840839385986e-01,3.618733497250077313e-01,2.810689508914947510e-01,3.086337745189666748e-01,6.598924398422241211e-01,-3.224779129028320312e+00
2.063570320606231689e-01,1.484746485948562622e-01,4.260020460023635769e-01,2.777541279792785645e-01,3.104139566421508789e-01,6.581094264984130859e-01,-3.300230979919433594e+00
4.046384096145629883e-01,8.822456598281860352e-01,2.313924059837927372e-01,5.738121271133422852e-01,1.527628600597381592e-01,3.871638327836990356e-02,-3.139564514160156250e+00
4.046441018581390381e-01,8.822652101516723633e-01,1.901609919228577916e-01,5.738283991813659668e-01,1.517523080110549927e-01,3.869415819644927979e-02,-3.130825281143188477e+00
2.026151865720748901e-01,1.496213078498840332e-01,4.653785511062773494e-01,2.758343815803527832e-01,3.114049732685089111e-01,6.574068665504455566e-01,-3.321146726608276367e+00
4.046221077442169189e-01,8.822061419486999512e-01,3.158091309003084879e-01,5.737809538841247559e-01,1.545038670301437378e-01,3.876191750168800354e-02,-3.155878782272338867e+00
2.174237072467803955e-01,1.466180980205535889e-01,3.300329160770480996e-01,2.825819849967956543e-01,3.078107833862304688e-01,6.608467698097229004e-01,-3.175202131271362305e+00
2.051731497049331665e-01,1.487851291894912720e-01,4.375850449749538740e-01,2.771655619144439697e-01,3.107236921787261963e-01,6.578564047813415527e-01,-3.308842182159423828e+00
4.046416282653808594e-01,8.822634816169738770e-01,1.977983417295268720e-01,5.738230943679809570e-01,1.519509553909301758e-01,3.870280459523200989e-02,-3.132482051849365234e+00
4.046462178230285645e-01,8.822736740112304688e-01,1.719049409912161985e-01,5.738356113433837891e-01,1.512675732374191284e-01,3.868434578180313110e-02,-3.126795291900634766e+00
2.079837769269943237e-01,1.481050252914428711e-01,4.108796074569038836e-01,2.785389125347137451e-01,3.099975883960723877e-01,6.584816575050354004e-01,-3.286319732666015625e+00
4.046369791030883789e-01,8.822414875030517578e-01,2.384785714186732353e-01,5.738097429275512695e-01,1.529251933097839355e-01,3.872002661228179932e-02,-3.141015768051147461e+00
2.012469619512557983e-01,1.502213329076766968e-01,4.827816230503672035e-01,2.750881910324096680e-01,3.117682635784149170e-01,6.572664976119995117e-01,-3.322035789489746094e+00
2.090965807437896729e-01,1.478755176067352295e-01,4.009078044937800511e-01,2.790616154670715332e-01,3.097186684608459473e-01,6.587493419647216797e-01,-3.275664329528808594e+00
1.997061073780059814e-01,1.511591374874114990e-01,5.066517438091102665e-01,2.742158770561218262e-01,3.121584653854370117e-01,6.572940349578857422e-01,-3.313624382019042969e+00
2.124074399471282959e-01,1.472981572151184082e-01,3.724438460956581154e-01,2.805363237857818604e-01,3.089225590229034424e-01,6.595743894577026367e-01,-3.239812612533569336e+00
2.043073773384094238e-01,1.490379571914672852e-01,4.464973833299036299e-01,2.767239212989807129e-01,3.109530508518218994e-01,6.576859354972839355e-01,-3.314137220382690430e+00
4.046263098716735840e-01,8.822146058082580566e-01,2.973826805991877098e-01,5.737875699996948242e-01,1.541638672351837158e-01,3.875188902020454407e-02,-3.152500391006469727e+00
2.112341225147247314e-01,1.474891155958175659e-01,3.823745541207552723e-01,2.800275683403015137e-01,3.091979622840881348e-01,6.592797040939331055e-01,-3.253146886825561523e+00
4.046283066272735596e-01,8.822187185287475586e-01,2.885227059926571136e-01,5.737909674644470215e-01,1.539929956197738647e-01,3.874711319804191589e-02,-3.150839328765869141e+00
4.046335816383361816e-01,8.822291493415832520e-01,2.648922067643106337e-01,5.738000273704528809e-01,1.535082608461380005e-01,3.873525932431221008e-02,-3.146293878555297852e+00
