controllable,controllable,dynamic,controllable,controllable,controllable,output
2.105650901794433594e-01,1.476048082113265991e-01,3.881457466620672481e-01,2.797260582447052002e-01,3.093597888946533203e-01,6.591103076934814453e-01,-3.260508060455322266e+00
4.046243429183959961e-01,8.822106719017028809e-01,3.058337187927223644e-01,5.737845301628112793e-01,1.543226838111877441e-01,3.875659406185150146e-02,-3.154062747955322266e+00
2.046201974153518677e-01,1.489498317241668701e-01,4.432477035150686473e-01,2.768847644329071045e-01,3.108702301979064941e-01,6.577469110488891602e-01,-3.312346458435058594e+00
1.991534978151321411e-01,1.516231447458267212e-01,5.172416218507592811e-01,2.739000618457794189e-01,3.122826814651489258e-01,6.574053764343261719e-01,-3.306080579757690430e+00
4.046272933483123779e-01,8.822220563888549805e-01,2.838654779141105422e-01,5.737920999526977539e-01,1.539017707109451294e-01,3.874335065484046936e-02,-3.149956703186035156e+00
2.002833634614944458e-01,1.507613956928253174e-01,4.969639417844181617e-01,2.745472192764282227e-01,3.120167851448059082e-01,6.572511792182922363e-01,-3.318441629409790039e+00
1.980178505182266235e-01,1.532404571771621704e-01,5.492501499959885347e-01,2.732260823249816895e-01,3.124471902847290039e-01,6.581421494483947754e-01,-3.268273591995239258e+00
2.167218029499053955e-01,1.467028856277465820e-01,3.360480239938052893e-01,2.823086977005004883e-01,3.079597949981689453e-01,6.606694459915161133e-01,-3.184995174407958984e+00
4.045860469341278076e-01,8.821946382522583008e-01,5.951667671084506228e-01,5.737825632095336914e-01,1.530911773443222046e-01,3.877820447087287903e-02,-3.193201303482055664e+00
2.140792459249496460e-01,1.470519602298736572e-01,3.583810336251837536e-01,2.812421619892120361e-01,3.085396885871887207e-01,6.599981188774108887e-01,-3.219638586044311523e+00
2.083224803209304810e-01,1.480319499969482422e-01,4.078099123437827211e-01,2.786993682384490967e-01,3.099112212657928467e-01,6.585623025894165039e-01,-3.283157825469970703e+00
4.045882225036621094e-01,8.822088241577148438e-01,6.121567087353911862e-01,5.737932324409484863e-01,1.524201631546020508e-01,3.876338899135589600e-02,-3.194555282592773438e+00
2.115003466606140137e-01,1.474454849958419800e-01,3.801360963334061704e-01,2.801420390605926514e-01,3.091357648372650146e-01,6.593444347381591797e-01,-3.250212669372558594e+00
1.977340430021286011e-01,1.556082069873809814e-01,5.864675074733687321e-01,2.730587422847747803e-01,3.121846318244934082e-01,6.598912477493286133e-01,-3.195629119873046875e+00
2.057972103357315063e-01,1.486162394285202026e-01,4.314005901422657829e-01,2.774788737297058105e-01,3.105601072311401367e-01,6.579850316047668457e-01,-3.304478168487548828e+00
2.015588134527206421e-01,1.500662565231323242e-01,4.784875997035105688e-01,2.752649486064910889e-01,3.116843402385711670e-01,6.572897434234619141e-01,-3.322343349456787109e+00
2.025591731071472168e-01,1.496433615684509277e-01,4.660444595787880395e-01,2.758042216300964355e-01,3.114199638366699219e-01,6.573989391326904297e-01,-3.321282863616943359e+00
4.046053886413574219e-01,8.822715282440185547e-01,6.805798004276001345e-01,5.738459229469299316e-01,1.489882916212081909e-01,3.869247436523437500e-02,-3.198947906494140625e+00
1.985603123903274536e-01,1.522811502218246460e-01,5.311329732051746078e-01,2.735501229763031006e-01,3.123950660228729248e-01,6.576452851295471191e-01,-3.292475700378417969e+00
4.046214818954467773e-01,8.822047114372253418e-01,3.185179614860442765e-01,5.737801194190979004e-01,1.545519083738327026e-01,3.876339644193649292e-02,-3.156366825103759766e+00
4.045938551425933838e-01,8.822307586669921875e-01,6.386281168192484703e-01,5.738117694854736328e-01,1.511960923671722412e-01,3.873847052454948425e-02,-3.196453094482421875e+00
1.977242231369018555e-01,1.544230431318283081e-01,5.690552063935983007e-01,2.730514407157897949e-01,3.123716711997985840e-01,6.589434742927551270e-01,-3.233407020568847656e+00
4.046103060245513916e-01,8.822889924049377441e-01,6.974255959223464307e-01,5.738601684570312500e-01,1.480251699686050415e-01,3.867242112755775452e-02,-3.199778318405151367e+00
4.046004116535186768e-01,8.822572827339172363e-01,6.643543166843318692e-01,5.738312005996704102e-01,1.498839557170867920e-01,3.870948031544685364e-02,-3.198056221008300781e+00
4.045964479446411133e-01,8.822456002235412598e-01,6.550233801908598164e-01,5.738236308097839355e-01,1.503679007291793823e-01,3.872037678956985474e-02,-3.197501897811889648e+00
