controllable,controllable,dynamic,controllable,controllable,controllable,output
4.046526849269866943e-01,8.823106884956359863e-01,9.850924830045479363e-02,5.738670825958251953e-01,1.490820199251174927e-01,3.864316269755363464e-02,-3.109597206115722656e+00
4.046575129032135010e-01,8.823425173759460449e-01,3.847030670426909021e-02,5.738982558250427246e-01,1.470235884189605713e-01,3.860791027545928955e-02,-3.094346284866333008e+00
4.046484529972076416e-01,8.822848796844482422e-01,1.497679338112982983e-01,5.738450288772583008e-01,1.506534069776535034e-01,3.867208212614059448e-02,-3.121776103973388672e+00
4.046488106250762939e-01,8.822873234748840332e-01,1.449088973075350617e-01,5.738470554351806641e-01,1.505128443241119385e-01,3.866932541131973267e-02,-3.120654821395874023e+00
4.046454131603240967e-01,8.822708129882812500e-01,1.791582951727302420e-01,5.738331079483032227e-01,1.514618247747421265e-01,3.868816792964935303e-02,-3.128408193588256836e+00
4.046550691127777100e-01,8.823322653770446777e-01,5.717003746357266630e-02,5.738866925239562988e-01,1.476764976978302002e-01,3.861911222338676453e-02,-3.099210023880004883e+00
4.046572744846343994e-01,8.823475241661071777e-01,3.146018846479378683e-02,5.738996863365173340e-01,1.467297077178955078e-01,3.860218077898025513e-02,-3.092496633529663086e+00
4.046507179737091064e-01,8.822969794273376465e-01,1.255337053982716333e-01,5.738554000854492188e-01,1.499377936124801636e-01,3.865852579474449158e-02,-3.116114854812622070e+00
4.046388566493988037e-01,8.822466135025024414e-01,2.292757113130164948e-01,5.738127231597900391e-01,1.527227163314819336e-01,3.871541842818260193e-02,-3.139128208160400391e+00
4.046515822410583496e-01,8.823027610778808594e-01,1.141916237263504857e-01,5.738596320152282715e-01,1.495853215456008911e-01,3.865209966897964478e-02,-3.113405704498291016e+00
4.046469330787658691e-01,8.822805881500244141e-01,1.598951748334069278e-01,5.738399028778076172e-01,1.509407758712768555e-01,3.867802768945693970e-02,-3.124090194702148438e+00
4.046499431133270264e-01,8.822943568229675293e-01,1.304516513906944231e-01,5.738534927368164062e-01,1.500855684280395508e-01,3.866111859679222107e-02,-3.117277860641479492e+00
4.046549797058105469e-01,8.823273777961730957e-01,6.790622383368338788e-02,5.738816261291503906e-01,1.480555087327957153e-01,3.862477838993072510e-02,-3.101955890655517578e+00
4.046464264392852783e-01,8.822751045227050781e-01,1.697550638510282039e-01,5.738366842269897461e-01,1.512114107608795166e-01,3.868306428194046021e-02,-3.126314163208007812e+00
4.046414792537689209e-01,8.822554349899291992e-01,2.107404741188575181e-01,5.738202333450317383e-01,1.522702425718307495e-01,3.870528191328048706e-02,-3.135250091552734375e+00
4.046529233455657959e-01,8.823162317276000977e-01,7.699252355248181745e-02,5.738812088966369629e-01,1.483227014541625977e-01,3.863003849983215332e-02,-3.104253530502319336e+00
4.046426117420196533e-01,8.822596073150634766e-01,2.020323617282306916e-01,5.738236904144287109e-01,1.520543098449707031e-01,3.870058432221412659e-02,-3.133393049240112305e+00
4.046526849269866943e-01,8.823078870773315430e-01,1.055286758272343806e-01,5.738651752471923828e-01,1.493142396211624146e-01,3.864662721753120422e-02,-3.111310958862304688e+00
4.046445190906524658e-01,8.822671771049499512e-01,1.864335771951247944e-01,5.738298296928405762e-01,1.516550928354263306e-01,3.869253769516944885e-02,-3.130010604858398438e+00
4.046543836593627930e-01,8.823292851448059082e-01,6.336061645008267407e-02,5.738823413848876953e-01,1.478788256645202637e-01,3.862087056040763855e-02,-3.100797414779663086e+00
4.046534597873687744e-01,8.823150992393493652e-01,9.053871425180824717e-02,5.738710165023803711e-01,1.488258987665176392e-01,3.863839805126190186e-02,-3.107633590698242188e+00
4.046402275562286377e-01,8.822505474090576172e-01,2.219667101416789579e-01,5.738186836242675781e-01,1.525497585535049438e-01,3.870913758873939514e-02,-3.137611150741577148e+00
4.046366214752197266e-01,8.822404146194458008e-01,2.424178367773383858e-01,5.738080143928527832e-01,1.530154496431350708e-01,3.872236609458923340e-02,-3.141816139221191406e+00
4.046434164047241211e-01,8.822600245475769043e-01,1.971019742803031272e-01,5.738262534141540527e-01,1.519135385751724243e-01,3.869709372520446777e-02,-3.132331848144531250e+00
4.046562314033508301e-01,8.823402523994445801e-01,4.346440804019174875e-02,5.738921761512756348e-01,1.471712142229080200e-01,3.860997408628463745e-02,-3.095655202865600586e+00
