controllable,controllable,dynamic,controllable,controllable,controllable,output
2.104527503252029419e-01,1.476248353719711304e-01,3.891022440722410880e-01,2.796778678894042969e-01,3.093866407871246338e-01,6.590832471847534180e-01,-3.261698961257934570e+00
4.046095609664916992e-01,8.822864294052124023e-01,6.954796426172407120e-01,5.738579034805297852e-01,1.481384038925170898e-01,3.867489472031593323e-02,-3.199687242507934570e+00
2.001513987779617310e-01,1.508453488349914551e-01,4.990558784174510265e-01,2.744732499122619629e-01,3.120492100715637207e-01,6.572570204734802246e-01,-3.317567110061645508e+00
1.978722363710403442e-01,1.536513715982437134e-01,5.564840361891423282e-01,2.731400728225708008e-01,3.124361336231231689e-01,6.584015488624572754e-01,-3.256553173065185547e+00
4.046185314655303955e-01,8.823168277740478516e-01,7.234018149876795256e-01,5.738840699195861816e-01,1.464790105819702148e-01,3.864011541008949280e-02,-3.200872659683227539e+00
2.008031457662582397e-01,1.504545658826828003e-01,4.890501144846435833e-01,2.748412191867828369e-01,3.118837773799896240e-01,6.572484970092773438e-01,-3.320942878723144531e+00
4.046243131160736084e-01,8.822044134140014648e-01,3.154771445844574140e-01,5.737798810005187988e-01,1.545186489820480347e-01,3.876417502760887146e-02,-3.155818939208984375e+00
4.046324491500854492e-01,8.822282552719116211e-01,2.686548449727932386e-01,5.737980008125305176e-01,1.535827815532684326e-01,3.873540461063385010e-02,-3.147028684616088867e+00
2.140010148286819458e-01,1.470635682344436646e-01,3.590481267631513429e-01,2.812096476554870605e-01,3.085570633411407471e-01,6.599766612052917480e-01,-3.220626831054687500e+00
4.045861065387725830e-01,8.821995258331298828e-01,5.998424933299744133e-01,5.737854838371276855e-01,1.529187262058258057e-01,3.877395391464233398e-02,-3.193584680557250977e+00
4.046368002891540527e-01,8.822364211082458496e-01,2.504188319831586740e-01,5.738045573234558105e-01,1.531943678855895996e-01,3.872656449675559998e-02,-3.143427371978759766e+00
4.046486616134643555e-01,8.824269771575927734e-01,8.274568741965676599e-01,5.739746689796447754e-01,1.400524675846099854e-01,3.851630166172981262e-02,-3.203109979629516602e+00
1.985626816749572754e-01,1.522778570652008057e-01,5.310685904527501222e-01,2.735517024993896484e-01,3.123945891857147217e-01,6.576439142227172852e-01,-3.292548418045043945e+00
4.046238660812377930e-01,8.822103142738342285e-01,3.054806600445212350e-01,5.737842917442321777e-01,1.543165296316146851e-01,3.875673934817314148e-02,-3.153997898101806641e+00
4.046361446380615234e-01,8.823794126510620117e-01,7.811097374676806426e-01,5.739351511001586914e-01,1.429129093885421753e-01,3.856983408331871033e-02,-3.202526807785034180e+00
1.976979225873947144e-01,1.549252718687057495e-01,5.766971628700081620e-01,2.730361223220825195e-01,3.123042583465576172e-01,6.593310832977294922e-01,-3.217633485794067383e+00
2.030295133590698242e-01,1.494652181863784790e-01,4.605370461604145205e-01,2.760554552078247070e-01,3.112941682338714600e-01,6.574667692184448242e-01,-3.319923162460327148e+00
4.046538174152374268e-01,8.824477791786193848e-01,8.491719356308078392e-01,5.739920735359191895e-01,1.387428045272827148e-01,3.849264606833457947e-02,-3.203160524368286133e+00
4.045984447002410889e-01,8.822474479675292969e-01,6.566003632663971468e-01,5.738256573677062988e-01,1.502899527549743652e-01,3.871964663267135620e-02,-3.197597742080688477e+00
4.046016633510589600e-01,8.822582364082336426e-01,6.682702813696337341e-01,5.738353133201599121e-01,1.496675163507461548e-01,3.870662674307823181e-02,-3.198279857635498047e+00
4.045922458171844482e-01,8.822212815284729004e-01,6.235402218705068389e-01,5.737985372543334961e-01,1.519278585910797119e-01,3.875396028161048889e-02,-3.195402622222900391e+00
4.046422839164733887e-01,8.824024200439453125e-01,8.024173579799227518e-01,5.739536881446838379e-01,1.415913999080657959e-01,3.854453563690185547e-02,-3.202875852584838867e+00
4.046306908130645752e-01,8.823580145835876465e-01,7.612046003339356659e-01,5.739166736602783203e-01,1.441500186920166016e-01,3.859385848045349121e-02,-3.202074527740478516e+00
2.051495760679244995e-01,1.487917155027389526e-01,4.378239298489244868e-01,2.771534919738769531e-01,3.107301294803619385e-01,6.578518748283386230e-01,-3.308999538421630859e+00
2.093770951032638550e-01,1.478224545717239380e-01,3.984487638810292331e-01,2.791897654533386230e-01,3.096492886543273926e-01,6.588179469108581543e-01,-3.272871017456054688e+00
