controllable,controllable,dynamic,controllable,controllable,controllable,output
9.063991906951289756e-01,6.352857194040300026e-01,2.890231798296709620e-01,1.413558590095597145e-01,3.851283479286758960e-01,1.279338766380100356e-02,1.202531084499031643e-02
1.982058631256222725e-03,8.740622401237487793e-01,2.873927950859069824e-01,5.938618779182434082e-01,8.308534622192382812e-01,9.966474771499633789e-01,5.084557458758354187e-03
9.352825284004211426e-01,7.274038624018430710e-03,3.316276669502258301e-01,8.744350075721740723e-02,5.550978183746337891e-01,9.274146705865859985e-02,1.086142566055059433e-02
5.064320564270019531e-01,2.582164248451590538e-03,3.077089190483093262e-01,1.792502999305725098e-01,8.717419579625129700e-03,5.394069477915763855e-02,2.596338652074337006e-02
1.331054121255874634e-01,7.030598074197769165e-02,3.332722187042236328e-01,2.251639813184738159e-01,4.192081093788146973e-02,8.797333240509033203e-01,6.527179479598999023e-01
9.103706479072570801e-02,0.000000000000000000e+00,3.485242128372192383e-01,1.441363990306854248e-01,0.000000000000000000e+00,9.361141920089721680e-01,2.955822944641113281e-01
1.790436804294586182e-01,0.000000000000000000e+00,3.154483735561370850e-01,1.644866913557052612e-01,0.000000000000000000e+00,8.324522972106933594e-01,4.504930973052978516e-01
1.000000000000000000e+00,1.000000000000000000e+00,2.856158614158630371e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.760259747505187988e-01,6.980355919949943200e-07
0.000000000000000000e+00,1.000000000000000000e+00,2.540733218193054199e-01,1.000000000000000000e+00,1.475475728511810303e-01,7.184237837791442871e-01,1.164149376563727856e-03
2.052042037248611450e-01,7.714517414569854736e-02,2.531362771987915039e-01,2.554431557655334473e-01,3.005768358707427979e-02,7.848748564720153809e-01,7.478491067886352539e-01
0.000000000000000000e+00,1.141478568315505981e-01,2.307729721069335938e-01,9.208924770355224609e-01,0.000000000000000000e+00,7.694497108459472656e-01,1.082939002662897110e-02
1.000000000000000000e+00,1.000000000000000000e+00,2.076923400163650513e-01,2.892756462097167969e-01,1.000000000000000000e+00,8.001841902732849121e-01,1.414131111232563853e-05
9.050883650779724121e-01,0.000000000000000000e+00,1.845766007900238037e-01,2.829752266407012939e-01,0.000000000000000000e+00,8.107352256774902344e-01,1.202602237462997437e-01
1.169756129384040833e-01,0.000000000000000000e+00,2.087741047143936157e-01,2.844683527946472168e-01,0.000000000000000000e+00,7.695593237876892090e-01,5.096271634101867676e-01
2.895188331604003906e-01,1.012328341603279114e-01,2.149966210126876831e-01,2.424481809139251709e-01,0.000000000000000000e+00,8.330190181732177734e-01,4.783654510974884033e-01
1.890542358160018921e-01,1.000000000000000000e+00,2.090375721454620361e-01,2.471636086702346802e-01,7.172648310661315918e-01,1.000000000000000000e+00,8.207803592085838318e-03
1.780853420495986938e-01,8.984154462814331055e-02,2.376184612512588501e-01,2.844212353229522705e-01,8.243729174137115479e-02,7.027715444564819336e-01,1.273147106170654297e+00
1.538786888122558594e-01,1.145692020654678345e-01,2.596129477024078369e-01,2.987479865550994873e-01,1.544362157583236694e-01,6.105701923370361328e-01,1.996407866477966309e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.229504436254501343e-01,9.864365309476852417e-02,0.000000000000000000e+00,5.777722597122192383e-01,3.462661802768707275e-01
0.000000000000000000e+00,1.587087959051132202e-01,1.969871819019317627e-01,3.292880654335021973e-01,2.344395816326141357e-01,5.394227504730224609e-01,1.979320168495178223e+00
1.371026933193206787e-01,1.165315061807632446e-01,1.642848402261734009e-01,2.996807098388671875e-01,1.962634325027465820e-01,5.852211713790893555e-01,2.155056238174438477e+00
2.519298791885375977e-01,0.000000000000000000e+00,1.476242095232009888e-01,2.643377184867858887e-01,2.118252515792846680e-01,5.969349145889282227e-01,2.164986371994018555e+00
1.815451681613922119e-01,1.000000000000000000e+00,1.358963698148727417e-01,2.546904087066650391e-01,2.084892690181732178e-01,6.183289289474487305e-01,1.830754280090332031e-01
1.361369937658309937e-01,0.000000000000000000e+00,1.270036548376083374e-01,0.000000000000000000e+00,1.972662359476089478e-01,5.717000365257263184e-01,8.491002917289733887e-01
2.260917425155639648e-01,2.180648781359195709e-02,1.453489810228347778e-01,3.163705170154571533e-01,2.106406241655349731e-01,5.929924249649047852e-01,2.183789968490600586e+00
8.567012101411819458e-02,1.007492374628782272e-02,1.078474149107933044e-01,2.947177290916442871e-01,2.108387351036071777e-01,6.198372840881347656e-01,2.025485038757324219e+00
3.026822507381439209e-01,9.427075833082199097e-02,1.014203727245330811e-01,2.984332144260406494e-01,2.135638296604156494e-01,5.537085533142089844e-01,2.078572988510131836e+00
2.962732911109924316e-01,9.899005293846130371e-02,8.064617216587066650e-02,3.040495812892913818e-01,2.378712296485900879e-01,7.157348394393920898e-01,2.358244895935058594e+00
2.238236069679260254e-01,1.221835389733314514e-01,3.778218105435371399e-02,3.070160448551177979e-01,2.631556093692779541e-01,7.245365381240844727e-01,2.383592367172241211e+00
2.739864289760589600e-01,4.502717778086662292e-02,2.336553670465946198e-02,3.012517392635345459e-01,2.750898599624633789e-01,7.454115748405456543e-01,2.243020534515380859e+00
2.106242775917053223e-01,1.519851088523864746e-01,3.149974346160888672e-02,3.103286921977996826e-01,2.408054322004318237e-01,7.099058628082275391e-01,2.299812316894531250e+00
2.649273574352264404e-01,1.942402720451354980e-01,3.007841110229492188e-02,2.926636934280395508e-01,2.920015454292297363e-01,7.234981656074523926e-01,2.415706396102905273e+00
2.634733915328979492e-01,1.893578022718429565e-01,2.981797792017459869e-02,3.402275741100311279e-01,3.029492795467376709e-01,7.136772871017456055e-01,2.381767988204956055e+00
2.493941932916641235e-01,1.746298521757125854e-01,4.794054105877876282e-02,2.986410558223724365e-01,2.908383607864379883e-01,7.099909782409667969e-01,2.506193876266479492e+00
2.343972623348236084e-01,1.465488970279693604e-01,4.638978093862533569e-02,2.827460169792175293e-01,3.092398941516876221e-01,6.688944101333618164e-01,2.562028884887695312e+00
2.628247737884521484e-01,1.317034661769866943e-01,4.857578501105308533e-02,2.817772030830383301e-01,3.130353987216949463e-01,6.653450131416320801e-01,2.558005571365356445e+00
2.369625419378280640e-01,1.415155827999114990e-01,9.193523228168487549e-02,2.839260101318359375e-01,3.069755434989929199e-01,6.705332398414611816e-01,2.682601213455200195e+00
2.286814749240875244e-01,1.422360837459564209e-01,1.401165574789047241e-01,2.834920287132263184e-01,3.123853206634521484e-01,6.725440025329589844e-01,2.796139478683471680e+00
2.147520780563354492e-01,1.404568105936050415e-01,1.464418470859527588e-01,2.796345651149749756e-01,3.281056880950927734e-01,6.808455586433410645e-01,2.779925584793090820e+00
2.344393730163574219e-01,1.451226919889450073e-01,1.633900254964828491e-01,2.848955690860748291e-01,3.100569546222686768e-01,6.693786382675170898e-01,2.851448297500610352e+00
2.431689947843551636e-01,1.494763642549514771e-01,1.976504176855087280e-01,2.862477898597717285e-01,3.075118064880371094e-01,6.652535200119018555e-01,2.924910306930541992e+00
2.770085930824279785e-01,2.248578816652297974e-01,1.752164512872695923e-01,2.697214782238006592e-01,3.273671269416809082e-01,6.333675384521484375e-01,2.746222019195556641e+00
2.463129609823226929e-01,1.416734308004379272e-01,2.221273481845855713e-01,2.888374924659729004e-01,3.053119182586669922e-01,6.668533682823181152e-01,2.973277568817138672e+00
2.794557809829711914e-01,1.179143190383911133e-01,2.192540019750595093e-01,3.005932867527008057e-01,3.151566088199615479e-01,6.623258590698242188e-01,2.929112434387207031e+00
2.411213666200637817e-01,1.442145705223083496e-01,2.584601342678070068e-01,2.866622805595397949e-01,3.031494915485382080e-01,6.687532067298889160e-01,3.043899536132812500e+00
2.352139800786972046e-01,1.456276327371597290e-01,2.695176899433135986e-01,2.821151018142700195e-01,3.019433021545410156e-01,6.721028685569763184e-01,3.063835620880126953e+00
2.708120644092559814e-01,1.330162286758422852e-01,2.493998557329177856e-01,2.417216897010803223e-01,3.066826164722442627e-01,6.816219091415405273e-01,2.944763183593750000e+00
1.391995400190353394e-01,1.446002423763275146e-01,2.536931931972503662e-01,3.644234836101531982e-01,4.741634428501129150e-01,9.615647196769714355e-01,8.594029545783996582e-01
2.592720687389373779e-01,1.944364421069622040e-02,2.690393626689910889e-01,3.269366323947906494e-01,5.525651574134826660e-01,5.506887435913085938e-01,9.937432408332824707e-01
7.570044994354248047e-01,1.139810830354690552e-01,3.149817585945129395e-01,4.713879525661468506e-01,3.476220369338989258e-01,5.670309662818908691e-01,8.475415110588073730e-01
8.150134235620498657e-03,2.769403755664825439e-01,3.543131351470947266e-01,8.091164380311965942e-02,4.388895034790039062e-01,6.642535328865051270e-01,1.460680842399597168e+00
2.322209179401397705e-01,1.456232368946075439e-01,3.699409663677215576e-01,2.868497371673583984e-01,3.013434112071990967e-01,6.699776053428649902e-01,3.225785255432128906e+00
7.076700031757354736e-02,2.660342156887054443e-01,3.831456899642944336e-01,2.838583588600158691e-01,3.737695515155792236e-01,7.069451212882995605e-01,2.664396286010742188e+00
2.275293469429016113e-01,1.473261713981628418e-01,4.079246520996093750e-01,2.888680100440979004e-01,3.043585717678070068e-01,6.694827675819396973e-01,3.271847724914550781e+00
4.498182535171508789e-01,3.119596242904663086e-01,3.979237675666809082e-01,3.368737399578094482e-01,3.296464979648590088e-01,6.949468255043029785e-01,2.365200281143188477e+00
2.906495472416281700e-03,2.171286493539810181e-01,4.467058181762695312e-01,6.360038518905639648e-01,4.064534306526184082e-01,5.289619565010070801e-01,6.608800292015075684e-01
1.747243851423263550e-01,8.003831505775451660e-01,4.906508922576904297e-01,7.976028323173522949e-01,9.831899404525756836e-01,9.744035452604293823e-02,6.602084636688232422e-01
5.185107588768005371e-01,1.011710241436958313e-01,5.344994664192199707e-01,1.473861336708068848e-01,3.422591090202331543e-01,6.219705939292907715e-01,1.888999700546264648e+00
3.840786814689636230e-01,8.786661550402641296e-03,5.777415037155151367e-01,3.085812628269195557e-01,2.389895915985107422e-01,8.468205332756042480e-01,1.877538323402404785e+00
2.058024406433105469e-01,1.501169949769973755e-01,6.212050914764404297e-01,2.844963967800140381e-01,3.077482581138610840e-01,6.599862575531005859e-01,3.096427202224731445e+00
1.746807992458343506e-01,4.405623972415924072e-01,5.841692686080932617e-01,1.149963065981864929e-01,2.815578281879425049e-01,6.886374950408935547e-01,1.957817435264587402e+00
1.840490996837615967e-01,1.864685863256454468e-01,5.654132366180419922e-01,3.161267936229705811e-01,2.906586825847625732e-01,6.956170797348022461e-01,3.125506162643432617e+00
9.203980118036270142e-02,2.082410305738449097e-01,5.481026172637939453e-01,2.379750013351440430e-01,3.942839205265045166e-01,5.259379744529724121e-01,2.480960369110107422e+00
2.244306951761245728e-01,3.306869417428970337e-02,5.453624129295349121e-01,4.097480475902557373e-01,2.662373781204223633e-01,5.537889003753662109e-01,2.344819068908691406e+00
9.216949343681335449e-01,9.589145779609680176e-01,5.038636326789855957e-01,9.515668749809265137e-01,6.070544719696044922e-01,5.034603923559188843e-02,7.576282136142253876e-03
2.220029011368751526e-02,9.703165888786315918e-01,5.025477409362792969e-01,2.584601938724517822e-01,7.047894597053527832e-01,9.927514940500259399e-02,9.943835437297821045e-02
3.492529094219207764e-01,5.573192238807678223e-02,5.469907522201538086e-01,2.877849936485290527e-01,3.296053707599639893e-01,5.341790914535522461e-01,2.564903736114501953e+00
2.135459333658218384e-01,2.197594344615936279e-01,5.598396062850952148e-01,2.868954241275787354e-01,2.989141643047332764e-01,6.341019868850708008e-01,3.170032501220703125e+00
2.703979313373565674e-01,5.971368774771690369e-02,6.032930016517639160e-01,2.790158390998840332e-01,2.457601577043533325e-01,6.391662955284118652e-01,2.800168991088867188e+00
9.220438599586486816e-01,4.351512342691421509e-02,5.739563107490539551e-01,9.021311998367309570e-01,8.954159617424011230e-01,2.323516905307769775e-01,7.280316640390083194e-05
1.310797631740570068e-01,1.754421889781951904e-01,5.710741877555847168e-01,5.979436635971069336e-02,9.922965764999389648e-01,4.445079341530799866e-02,8.949029445648193359e-02
7.170059084892272949e-01,3.292350172996520996e-01,5.704141855239868164e-01,9.649656414985656738e-01,6.888079643249511719e-02,6.820341944694519043e-02,1.155796088278293610e-02
2.340491488575935364e-02,1.660970449447631836e-01,5.989115238189697266e-01,3.056902289390563965e-01,3.044756948947906494e-01,6.960738897323608398e-01,2.754006624221801758e+00
3.090360164642333984e-01,3.570238053798675537e-01,6.108905076980590820e-01,3.899391591548919678e-01,2.213207036256790161e-01,5.744356513023376465e-01,1.931295156478881836e+00
