evaluation,mape
2.000000000000000000e+00,6.429131591066069573e-01
1.000000000000000000e+01,5.913218841178736751e-01
2.000000000000000000e+01,5.728594473666951403e-01
3.000000000000000000e+01,5.708651578394285941e-01
4.000000000000000000e+01,5.687815331903194327e-01
5.000000000000000000e+01,5.591644748211215266e-01
6.000000000000000000e+01,5.199935838249376552e-01
7.000000000000000000e+01,5.175860946483233915e-01
8.000000000000000000e+01,5.147392707451227123e-01
9.000000000000000000e+01,5.135079386943879332e-01
1.000000000000000000e+02,5.129221900894112007e-01
