evaluation,mape
2.000000000000000000e+00,4.963122640630331373e-01
1.000000000000000000e+01,3.258344383371267750e-01
2.000000000000000000e+01,3.142120387007736326e-01
3.000000000000000000e+01,1.996400486842289657e-01
4.000000000000000000e+01,1.930243162376776289e-01
5.000000000000000000e+01,1.644204079304738553e-01
6.000000000000000000e+01,1.042361275666381509e-01
7.000000000000000000e+01,3.545869096975544366e-02
8.000000000000000000e+01,3.433444272632908689e-02
9.000000000000000000e+01,3.456752662049231151e-02
1.000000000000000000e+02,3.401347291840167708e-02
