evaluation,mape
2.000000000000000000e+00,7.605132892595737326e-01
1.000000000000000000e+01,6.066416485275967219e-01
2.000000000000000000e+01,5.564607932780807342e-01
3.000000000000000000e+01,5.502398079131054498e-01
4.000000000000000000e+01,5.459192506923806754e-01
5.000000000000000000e+01,5.459878862815071843e-01
6.000000000000000000e+01,5.472943089341737455e-01
7.000000000000000000e+01,5.246678860930320543e-01
8.000000000000000000e+01,5.241826142616280437e-01
9.000000000000000000e+01,5.240946251447031745e-01
1.000000000000000000e+02,5.181789516039535526e-01
