evaluation,mape
2.000000000000000000e+00,8.056417990988370414e-01
1.000000000000000000e+01,7.573984210144547591e-01
2.000000000000000000e+01,7.216965444409130237e-01
3.000000000000000000e+01,7.047839905087996959e-01
4.000000000000000000e+01,6.986734121729065716e-01
5.000000000000000000e+01,7.013458231524887232e-01
6.000000000000000000e+01,6.994669606713256327e-01
7.000000000000000000e+01,7.031712723965728440e-01
8.000000000000000000e+01,6.937099549921478259e-01
9.000000000000000000e+01,6.888814466391720570e-01
1.000000000000000000e+02,6.142541269122575587e-01
