controllable,environmental,output
-7.071835845415157529e+00,-4.414904914901280897e+00,3.376155175565074273e+01
-7.071841716766357422e+00,-3.222340822219848633e+00,3.201523590087890625e+01
-7.071838378906250000e+00,-2.465775489807128906e+00,3.193694877624511719e+01
-7.071813106536865234e+00,-3.872572660446166992e+00,3.368022918701171875e+01
-7.071828365325927734e+00,-5.032002449035644531e+00,3.305060958862304688e+01
-7.071830272674560547e+00,-6.312699794769287109e+00,3.671163177490234375e+01
-7.071830749511718750e+00,-7.073178291320800781e+00,3.489785003662109375e+01
-7.071947574615478516e+00,-6.470206260681152344e+00,3.616272354125976562e+01
-7.071888446807861328e+00,-5.499002933502197266e+00,3.472504425048828125e+01
-7.071854114532470703e+00,-6.143859386444091797e+00,3.698945236206054688e+01
-7.071881294250488281e+00,-4.717920780181884766e+00,3.318862915039062500e+01
-7.071852684020996094e+00,-3.413092374801635742e+00,3.243196105957031250e+01
-7.071475982666015625e+00,-3.852385997772216797e+00,3.364429473876953125e+01
-7.071980476379394531e+00,-3.465202808380126953e+00,3.256856918334960938e+01
-7.072454452514648438e+00,-4.394463062286376953e+00,3.378076553344726562e+01
-7.028707027435302734e+00,-4.345899105072021484e+00,3.481654357910156250e+01
-7.070321559906005859e+00,-4.863299846649169922e+00,3.305113983154296875e+01
-6.897503376007080078e+00,-3.702924251556396484e+00,3.672756195068359375e+01
-6.780788898468017578e+00,-3.386591196060180664e+00,3.754447174072265625e+01
-6.613481998443603516e+00,-4.288008689880371094e+00,4.057575225830078125e+01
-6.512364387512207031e+00,-3.047275781631469727e+00,3.873898696899414062e+01
-6.474572181701660156e+00,-1.993835926055908203e+00,3.882543182373046875e+01
-6.416186809539794922e+00,-1.171594858169555664e+00,3.789247131347656250e+01
-6.401781082153320312e+00,3.221784830093383789e-01,3.757346725463867188e+01
-6.336712360382080078e+00,-8.538953065872192383e-01,3.739638900756835938e+01
-6.367163181304931641e+00,5.950849652290344238e-01,3.737108612060546875e+01
-6.354517936706542969e+00,4.424245655536651611e-01,3.731520080566406250e+01
-6.316321849822998047e+00,-3.695867955684661865e-01,3.722346115112304688e+01
-6.292481899261474609e+00,-7.897021174430847168e-01,3.705339431762695312e+01
-6.284657478332519531e+00,-9.808735251426696777e-01,3.700963592529296875e+01
-6.296426296234130859e+00,-8.283267021179199219e-01,3.708923339843750000e+01
-6.347993373870849609e+00,5.026268959045410156e-02,3.735649871826171875e+01
-6.277198791503906250e+00,-1.168895244598388672e+00,3.701137161254882812e+01
-6.292351245880126953e+00,-1.014120578765869141e+00,3.708469390869140625e+01
-6.260790348052978516e+00,-1.990191221237182617e+00,3.765959930419921875e+01
-6.265824317932128906e+00,-1.810347437858581543e+00,3.753548431396484375e+01
-6.337742805480957031e+00,-7.286626100540161133e-01,3.739609909057617188e+01
-6.348658561706542969e+00,-6.106293201446533203e-01,3.746386337280273438e+01
-6.287208080291748047e+00,-1.408431529998779297e+00,3.727896499633789062e+01
-6.347702503204345703e+00,-8.590407371520996094e-01,3.746868896484375000e+01
-6.298371791839599609e+00,-1.342555761337280273e+00,3.731476593017578125e+01
-6.280064105987548828e+00,-2.789836406707763672e+00,3.771516036987304688e+01
-6.323387145996093750e+00,-3.713320970535278320e+00,3.959071350097656250e+01
-6.340193271636962891e+00,-4.159830093383789062e+00,4.041902542114257812e+01
-6.330885410308837891e+00,-4.260453701019287109e+00,4.031576538085937500e+01
-6.266415596008300781e+00,-3.211860895156860352e+00,3.782347106933593750e+01
-6.269712924957275391e+00,-3.061664581298828125e+00,3.766840744018554688e+01
-6.306689739227294922e+00,-3.747905254364013672e+00,3.955757141113281250e+01
-6.402036666870117188e+00,-4.996091365814208984e+00,3.977098083496093750e+01
-6.402208805084228516e+00,-5.113437652587890625e+00,3.993378448486328125e+01
-6.395013809204101562e+00,-5.088670730590820312e+00,3.985602951049804688e+01
-6.304895877838134766e+00,-3.608384370803833008e+00,3.914763259887695312e+01
-6.359028816223144531e+00,-4.481630802154541016e+00,4.018225860595703125e+01
-6.428002357482910156e+00,-5.406969547271728516e+00,4.109335327148437500e+01
-6.481036663055419922e+00,-6.308382034301757812e+00,4.366288375854492188e+01
-6.461336612701416016e+00,-6.833890914916992188e+00,4.177974700927734375e+01
-6.379893302917480469e+00,-5.394530773162841797e+00,4.084168624877929688e+01
-6.422087192535400391e+00,-6.363693714141845703e+00,4.338356781005859375e+01
-6.434221744537353516e+00,-7.089089870452880859e+00,4.180121231079101562e+01
-6.412156581878662109e+00,-6.436879634857177734e+00,4.308813095092773438e+01
-6.439474105834960938e+00,-7.769209384918212891e+00,4.665345001220703125e+01
-6.425037384033203125e+00,-8.057090759277343750e+00,4.781840515136718750e+01
-6.424218177795410156e+00,-9.338782310485839844e+00,4.600371551513671875e+01
-6.420633792877197266e+00,-1.000000000000000000e+01,5.271673583984375000e+01
-6.411232948303222656e+00,-9.768677711486816406e+00,5.113924407958984375e+01
-6.399974822998046875e+00,-9.271164894104003906e+00,4.523459243774414062e+01
-6.405383110046386719e+00,-9.666154861450195312e+00,4.997542953491210938e+01
-6.393594741821289062e+00,-9.058222770690917969e+00,4.386390304565429688e+01
-6.400340080261230469e+00,-9.211181640625000000e+00,4.472484970092773438e+01
-6.382595062255859375e+00,-8.159943580627441406e+00,4.760118865966796875e+01
-6.370709896087646484e+00,-7.731374740600585938e+00,4.610691452026367188e+01
-6.387031078338623047e+00,-8.656212806701660156e+00,4.482659149169921875e+01
-6.406909465789794922e+00,-9.880373001098632812e+00,5.208265686035156250e+01
