evaluation,mape
2.000000000000000000e+00,9.060778937367944819e-01
1.000000000000000000e+01,4.420587403886688249e-01
2.000000000000000000e+01,2.028855643020788802e-01
3.000000000000000000e+01,1.902778815920041777e-01
4.000000000000000000e+01,2.162419129957260100e-01
5.000000000000000000e+01,1.791678323627084179e-01
6.000000000000000000e+01,1.791441334762902682e-01
7.000000000000000000e+01,1.987144377980793464e-01
8.000000000000000000e+01,2.696191671137734280e-01
9.000000000000000000e+01,2.541518540099256263e-01
1.000000000000000000e+02,1.710086919684672413e-01
