environmental,controllable,controllable,environmental,controllable,environmental,output
5.457234978675842285e-01,8.133282661437988281e-01,6.545388698577880859e-01,8.824065923690795898e-01,2.861162126064300537e-01,4.743185639381408691e-01,-7.157537341117858887e-02
6.766622662544250488e-01,1.471241861581802368e-01,3.766848146915435791e-01,5.521015524864196777e-01,3.048920929431915283e-01,6.283929347991943359e-01,-8.314940929412841797e-01
8.027642965316772461e-01,4.105454087257385254e-01,8.285495042800903320e-01,9.673247933387756348e-01,1.170762330293655396e-01,5.554934144020080566e-01,-7.556175440549850464e-02
5.384420156478881836e-01,1.731917560100555420e-01,5.018188357353210449e-01,8.001407980918884277e-01,3.064746558666229248e-01,5.485237240791320801e-01,-1.604763120412826538e-01
9.598123431205749512e-01,3.718661367893218994e-01,8.068061470985412598e-01,5.513911247253417969e-01,2.080981135368347168e-01,6.993947029113769531e-01,-4.480679035186767578e-01
8.831566572189331055e-01,4.132141172885894775e-01,8.306114673614501953e-01,9.895000457763671875e-01,1.016887798905372620e-01,7.575206160545349121e-01,-5.011965632438659668e-01
7.104592323303222656e-01,1.525460332632064819e-01,3.839384913444519043e-01,7.452584505081176758e-01,3.051676452159881592e-01,4.730295836925506592e-01,-1.427360773086547852e-01
7.382935285568237305e-01,3.685715794563293457e-01,8.032590746879577637e-01,7.549592256546020508e-01,2.138471007347106934e-01,6.213206648826599121e-01,-2.199629545211791992e-01
5.540955662727355957e-01,8.463914394378662109e-01,5.792701244354248047e-01,8.695362210273742676e-01,2.968662977218627930e-01,4.430442154407501221e-01,-1.011095046997070312e-01
5.684213042259216309e-01,1.639132350683212280e-01,4.444782137870788574e-01,7.813024520874023438e-01,3.072355687618255615e-01,4.875139594078063965e-01,-1.555092185735702515e-01
9.215151667594909668e-01,4.110897779464721680e-01,8.294671177864074707e-01,8.187709450721740723e-01,1.110356003046035767e-01,7.413687705993652344e-01,-4.645772874355316162e-01
5.466420650482177734e-01,4.108483195304870605e-01,8.287816047668457031e-01,9.218044877052307129e-01,1.121112108230590820e-01,7.234265208244323730e-01,-4.115333855152130127e-01
5.995467305183410645e-01,1.491528451442718506e-01,3.969193398952484131e-01,5.401915907859802246e-01,3.049872219562530518e-01,7.057844400405883789e-01,-1.069926619529724121e+00
6.483464241027832031e-01,1.513345688581466675e-01,4.074895679950714111e-01,6.942881345748901367e-01,3.049070537090301514e-01,6.063070893287658691e-01,-3.426102399826049805e-01
4.585835337638854980e-01,1.516626775264739990e-01,4.383457899093627930e-01,6.401443481445312500e-01,3.079250454902648926e-01,5.212007164955139160e-01,-6.703518629074096680e-01
9.262230396270751953e-01,3.803947567939758301e-01,8.121341466903686523e-01,6.723415851593017578e-01,1.945817023515701294e-01,6.482129693031311035e-01,-2.661755681037902832e-01
5.296993255615234375e-01,1.483383327722549438e-01,4.087147414684295654e-01,5.982066988945007324e-01,3.061420619487762451e-01,5.869382619857788086e-01,-8.667613863945007324e-01
8.442111015319824219e-01,1.460400670766830444e-01,3.602003455162048340e-01,4.931698143482208252e-01,3.046757578849792480e-01,5.588104128837585449e-01,-5.927720665931701660e-01
4.370951950550079346e-01,1.497734636068344116e-01,4.311346113681793213e-01,5.342039465904235840e-01,3.066731691360473633e-01,6.837694644927978516e-01,-1.504623532295227051e+00
6.196774244308471680e-01,1.488272696733474731e-01,3.960485458374023438e-01,6.513688564300537109e-01,3.053271770477294922e-01,5.924335122108459473e-01,-5.027469992637634277e-01
6.963270902633666992e-01,1.462299525737762451e-01,3.685936331748962402e-01,5.007604956626892090e-01,3.049516677856445312e-01,5.714393258094787598e-01,-9.467181563377380371e-01
