evaluation,mape
2.000000000000000000e+00,7.817009335905747980e-01
1.000000000000000000e+01,7.257456322547021221e-01
2.000000000000000000e+01,6.805878157320423005e-01
3.000000000000000000e+01,5.453643996652742798e-01
4.000000000000000000e+01,5.708902964552371451e-01
5.000000000000000000e+01,5.283412793825061904e-01
6.000000000000000000e+01,5.833042420624081625e-01
7.000000000000000000e+01,3.276273356042199159e-01
8.000000000000000000e+01,2.043211856168988816e-01
9.000000000000000000e+01,1.900053352617482871e-01
1.000000000000000000e+02,3.006445212697248515e-01
