environmental,controllable,controllable,environmental,controllable,environmental,output
6.503685155057432610e-01,1.220938412368275383e-01,6.797644160247038325e-01,8.818709453602487924e-01,5.824984588711074052e-01,4.781406842929836198e-01,1.339887164150755511e-02
6.950718164443969727e-01,9.712740778923034668e-01,1.186772622168064117e-02,8.481868505477905273e-01,3.359010517597198486e-01,4.746705889701843262e-01,2.635174989700317383e-02
6.430807113647460938e-01,9.791182875633239746e-01,7.628025859594345093e-02,8.702633976936340332e-01,3.046786785125732422e-01,4.918471574783325195e-01,2.918630465865135193e-02
7.086238265037536621e-01,9.619382619857788086e-01,9.853179454803466797e-01,8.577095866203308105e-01,8.032054901123046875e-01,5.391725897789001465e-01,8.127167820930480957e-03
7.783788442611694336e-01,3.307386934757232666e-01,3.809756413102149963e-02,7.789661884307861328e-01,2.919491007924079895e-02,5.193060040473937988e-01,2.002604864537715912e-02
8.332252502441406250e-01,1.776840984821319580e-01,3.553482145071029663e-02,7.576904892921447754e-01,2.337718158960342407e-01,5.063775777816772461e-01,7.145150750875473022e-02
7.739556431770324707e-01,1.508695632219314575e-01,8.155212998390197754e-01,7.064568996429443359e-01,7.000608444213867188e-01,4.871230721473693848e-01,1.015245448797941208e-02
7.641499042510986328e-01,4.423670768737792969e-01,3.937951624393463135e-01,7.580135464668273926e-01,5.844098702073097229e-02,4.683090448379516602e-01,3.257076814770698547e-02
6.797848343849182129e-01,1.458178162574768066e-01,3.315641582012176514e-01,7.879759073257446289e-01,9.803292155265808105e-01,4.773387312889099121e-01,2.692497568204998970e-03
7.590626478195190430e-01,7.980005145072937012e-01,9.310524463653564453e-01,8.377025127410888672e-01,2.044118195772171021e-01,4.492638111114501953e-01,2.446268312633037567e-02
8.537799715995788574e-01,2.950687110424041748e-01,3.463753312826156616e-02,8.469870090484619141e-01,3.441867232322692871e-01,4.386844635009765625e-01,2.141790464520454407e-02
9.241855144500732422e-01,6.881229281425476074e-01,1.072761714458465576e-01,9.316864609718322754e-01,1.816850737668573856e-03,4.498432576656341553e-01,1.143626868724822998e-03
8.842924237251281738e-01,2.885525673627853394e-02,6.746560931205749512e-01,8.992311358451843262e-01,2.060808390378952026e-01,4.231026172637939453e-01,1.018156018108129501e-02
8.235661983489990234e-01,6.568178534507751465e-01,9.971755743026733398e-01,9.237951636314392090e-01,7.666736841201782227e-01,4.300304055213928223e-01,3.729914547875523567e-03
9.004924297332763672e-01,4.860353171825408936e-01,1.154109612107276917e-01,9.111852645874023438e-01,9.777301549911499023e-01,4.185529053211212158e-01,5.371737643145024776e-04
8.561184406280517578e-01,8.324413299560546875e-01,7.012770045548677444e-03,8.909243941307067871e-01,4.806371033191680908e-01,4.426868557929992676e-01,5.010216496884822845e-03
8.751103281974792480e-01,8.909356594085693359e-01,8.570076227188110352e-01,9.467532038688659668e-01,3.823323845863342285e-01,4.162763953208923340e-01,3.601750824600458145e-03
9.183669090270996094e-01,6.128580570220947266e-01,4.293400943279266357e-01,1.000000000000000000e+00,9.950973987579345703e-01,3.739572465419769287e-01,6.397268152795732021e-04
8.615707159042358398e-01,7.534070611000061035e-01,4.992605447769165039e-01,1.000000000000000000e+00,2.277286257594823837e-03,3.605969250202178955e-01,3.376124659553170204e-03
8.252105712890625000e-01,5.006650090217590332e-01,3.221739083528518677e-02,9.964052438735961914e-01,6.403895616531372070e-01,3.972776830196380615e-01,1.592863700352609158e-03
8.394278287887573242e-01,4.795826226472854614e-02,5.938122048974037170e-02,9.453819394111633301e-01,2.754530310630798340e-01,4.346379935741424561e-01,7.216395810246467590e-03
9.175854921340942383e-01,8.767589926719665527e-01,2.376414686441421509e-01,9.386774301528930664e-01,3.008049679920077324e-03,4.400878250598907471e-01,1.222361926920711994e-03
8.573197722434997559e-01,4.902517497539520264e-01,5.906188488006591797e-01,9.514977931976318359e-01,9.955866336822509766e-01,4.764871597290039062e-01,5.930606857873499393e-04
8.949540853500366211e-01,1.995723694562911987e-02,9.477589726448059082e-01,9.213204383850097656e-01,5.069019794464111328e-01,5.163652896881103516e-01,5.166067741811275482e-03
9.229356646537780762e-01,2.353626042604446411e-01,9.061357378959655762e-01,9.040896296501159668e-01,1.237543765455484390e-02,4.952078163623809814e-01,2.201072871685028076e-02
9.811509847640991211e-01,9.103354811668395996e-01,3.709082901477813721e-01,8.404724001884460449e-01,2.911345474421977997e-02,5.309447646141052246e-01,1.122315297834575176e-03
1.000000000000000000e+00,3.487847000360488892e-02,9.497052431106567383e-01,7.997350096702575684e-01,3.743934631347656250e-01,5.285287499427795410e-01,2.099351957440376282e-02
1.000000000000000000e+00,4.947875142097473145e-01,4.609569013118743896e-01,8.813729286193847656e-01,9.958256483078002930e-01,5.187111496925354004e-01,6.325927097350358963e-05
9.582036733627319336e-01,9.119772911071777344e-01,8.712152242660522461e-01,9.636668562889099121e-01,2.286716252565383911e-01,4.950409829616546631e-01,2.872486598789691925e-03
1.000000000000000000e+00,8.684474974870681763e-02,8.739197254180908203e-02,8.676553368568420410e-01,6.663209795951843262e-01,4.882526099681854248e-01,1.337332534603774548e-03
9.087389707565307617e-01,5.256767198443412781e-02,7.322898507118225098e-01,8.612861037254333496e-01,4.238651134073734283e-03,4.836586415767669678e-01,9.604213759303092957e-03
9.384945034980773926e-01,1.996336430311203003e-01,4.142966866493225098e-02,7.654588222503662109e-01,2.812754213809967041e-01,4.626052379608154297e-01,4.181196168065071106e-02
9.531539082527160645e-01,3.198078572750091553e-01,2.519856579601764679e-02,6.690065264701843262e-01,2.677045464515686035e-01,4.820337295532226562e-01,8.395103365182876587e-02
9.898088574409484863e-01,3.246588408946990967e-01,0.000000000000000000e+00,6.948607563972473145e-01,1.026772558689117432e-01,4.953377842903137207e-01,2.986531704664230347e-02
1.000000000000000000e+00,8.726683855056762695e-01,9.960817694664001465e-01,7.234556674957275391e-01,2.698780000209808350e-01,4.843643307685852051e-01,6.647685077041387558e-03
9.618922472000122070e-01,2.017308622598648071e-01,5.334150046110153198e-03,8.119807839393615723e-01,9.793721437454223633e-01,4.660889208316802979e-01,2.624584885779768229e-05
9.576216340065002441e-01,9.344693422317504883e-01,1.013235840946435928e-02,7.807956933975219727e-01,4.454539418220520020e-01,4.676281511783599854e-01,3.492625430226325989e-03
8.690030574798583984e-01,4.136910438537597656e-01,1.596815884113311768e-02,8.169991374015808105e-01,2.080129981040954590e-01,4.472902715206146240e-01,2.125011943280696869e-02
9.330002069473266602e-01,6.822137236595153809e-01,9.602692127227783203e-01,7.406377196311950684e-01,2.733576670289039612e-02,4.337293505668640137e-01,9.390383958816528320e-03
9.011788368225097656e-01,8.202176690101623535e-01,5.404059216380119324e-02,7.119083404541015625e-01,9.441946744918823242e-01,4.626232385635375977e-01,2.828262280672788620e-03
8.322929739952087402e-01,4.178017750382423401e-02,4.352473318576812744e-01,7.442187070846557617e-01,2.129455506801605225e-01,4.291422367095947266e-01,6.859685480594635010e-02
8.045536279678344727e-01,3.336204960942268372e-02,5.591600537300109863e-01,6.982894539833068848e-01,2.749076187610626221e-01,4.346526265144348145e-01,1.227026209235191345e-01
8.126441836357116699e-01,1.563713699579238892e-02,5.587214231491088867e-01,6.702765226364135742e-01,3.340887427330017090e-01,4.410823285579681396e-01,1.499100327491760254e-01
