evaluation,mape
2.000000000000000000e+00,8.383379031394768699e-01
1.000000000000000000e+01,6.650456664724706535e-01
2.000000000000000000e+01,1.032381908592884479e+00
3.000000000000000000e+01,5.982073028950193327e-01
4.000000000000000000e+01,5.892542681928508719e-01
5.000000000000000000e+01,5.763751182294115649e-01
6.000000000000000000e+01,5.734598119490714740e-01
7.000000000000000000e+01,6.039268349529741675e-01
8.000000000000000000e+01,6.298154211662474466e-01
9.000000000000000000e+01,6.191685490834428762e-01
1.000000000000000000e+02,5.759184134094483820e-01
