evaluation,mape
2.000000000000000000e+00,7.144140833285359538e-01
1.000000000000000000e+01,7.325254074031360974e-01
2.000000000000000000e+01,5.722173814692231852e-01
3.000000000000000000e+01,1.924123184116513230e-01
4.000000000000000000e+01,1.760395694003945022e-01
5.000000000000000000e+01,1.743444799725019645e-01
6.000000000000000000e+01,1.671892620044540256e-01
7.000000000000000000e+01,1.652942567377581606e-01
8.000000000000000000e+01,2.380393774553718755e-01
9.000000000000000000e+01,2.681714384041719579e-01
1.000000000000000000e+02,1.558431116033400787e-01
