evaluation,mape
2.000000000000000000e+00,9.115240394126343793e-01
1.000000000000000000e+01,2.541900918941426557e-01
2.000000000000000000e+01,2.386864164243635844e-01
3.000000000000000000e+01,3.086673061853474342e-01
4.000000000000000000e+01,2.537346880874930544e-01
5.000000000000000000e+01,2.680568873041768718e-01
6.000000000000000000e+01,2.967579361220200052e-01
7.000000000000000000e+01,2.493930661931169357e-01
8.000000000000000000e+01,1.572768250184243266e-01
9.000000000000000000e+01,1.591851662532988432e-01
1.000000000000000000e+02,1.570634079460794252e-01
