environmental,controllable,controllable,environmental,controllable,environmental,output
9.089590311050415039e-01,1.490146815776824951e-01,3.769007027149200439e-01,4.804151058197021484e-01,3.042621314525604248e-01,6.689835190773010254e-01,-5.329661965370178223e-01
9.561948776245117188e-01,4.051071405410766602e-01,8.263123035430908203e-01,2.198620438575744629e-01,1.338459998369216919e-01,9.503561854362487793e-01,-1.219642519950866699e+00
5.010510683059692383e-01,1.561887264251708984e-01,4.499390423297882080e-01,2.079783231019973755e-01,3.054091632366180420e-01,8.350968360900878906e-01,-1.870542883872985840e+00
8.935975432395935059e-01,1.473553478717803955e-01,3.710323870182037354e-01,5.761917680501937866e-03,3.045788109302520752e-01,5.835973620414733887e-01,-3.501189947128295898e-01
4.503928720951080322e-01,1.503347158432006836e-01,4.291912913322448730e-01,5.200954675674438477e-01,3.062859177589416504e-01,7.142844200134277344e-01,-1.550659060478210449e+00
8.684225678443908691e-01,3.889783322811126709e-01,8.172867894172668457e-01,4.322408139705657959e-01,1.777701377868652344e-01,8.525288105010986328e-01,-1.058193683624267578e+00
7.455041408538818359e-01,1.457797884941101074e-01,3.648580014705657959e-01,2.465010136365890503e-01,3.048857748508453369e-01,5.735374093055725098e-01,-1.267660498619079590e+00
5.352853536605834961e-01,1.479374915361404419e-01,4.019562304019927979e-01,3.035458028316497803e-01,3.056109547615051270e-01,7.334432005882263184e-01,-2.247669935226440430e+00
5.989125967025756836e-01,3.892989456653594971e-01,8.169577121734619141e-01,5.695863366127014160e-01,1.770199388265609741e-01,8.857047557830810547e-01,-1.203916311264038086e+00
5.796407461166381836e-01,3.791328370571136475e-01,8.105155229568481445e-01,5.440413355827331543e-01,1.966470181941986084e-01,8.749825358390808105e-01,-1.240906119346618652e+00
9.405294656753540039e-01,4.050790965557098389e-01,8.263034820556640625e-01,1.913564950227737427e-01,1.339670121669769287e-01,9.528458118438720703e-01,-1.224419116973876953e+00
8.738718032836914062e-01,1.457860916852951050e-01,3.586205840110778809e-01,2.503400444984436035e-01,3.046900033950805664e-01,5.612421631813049316e-01,-7.984301447868347168e-01
6.232655048370361328e-01,1.471688747406005859e-01,3.892806172370910645e-01,2.014622241258621216e-01,3.052883446216583252e-01,6.935953497886657715e-01,-1.785493969917297363e+00
4.587183892726898193e-01,1.476221978664398193e-01,4.394409954547882080e-01,1.849177330732345581e-01,3.081676959991455078e-01,5.987212657928466797e-01,-2.366983175277709961e+00
6.829923391342163086e-01,1.491981744766235352e-01,3.864504694938659668e-01,4.634337127208709717e-01,3.045218288898468018e-01,7.457761168479919434e-01,-1.157901763916015625e+00
9.694067239761352539e-01,1.491139084100723267e-01,3.771252632141113281e-01,2.717545628547668457e-01,3.042226135730743408e-01,6.843914985656738281e-01,-5.936440825462341309e-01
9.473093152046203613e-01,4.016885459423065186e-01,8.244550824165344238e-01,5.621159821748733521e-02,1.450421959161758423e-01,8.404265046119689941e-01,-9.047710895538330078e-01
5.531291961669921875e-01,1.509924829006195068e-01,4.522874057292938232e-01,3.763251379132270813e-02,3.078804910182952881e-01,6.591424942016601562e-01,-1.252202987670898438e+00
7.020761370658874512e-01,3.649791479110717773e-01,8.017812371253967285e-01,2.921237349510192871e-01,2.173671275377273560e-01,8.905951976776123047e-01,-1.415977478027343750e+00
5.897628068923950195e-01,1.471195816993713379e-01,4.206884205341339111e-01,7.517091929912567139e-02,3.069659769535064697e-01,5.639790296554565430e-01,-1.249939084053039551e+00
7.265629172325134277e-01,3.929700255393981934e-01,8.191164731979370117e-01,2.581789903342723846e-02,1.686953753232955933e-01,8.721299767494201660e-01,-1.106765627861022949e+00
5.445938706398010254e-01,1.471823751926422119e-01,4.034755527973175049e-01,2.327179461717605591e-01,3.059728741645812988e-01,6.751159429550170898e-01,-2.234352588653564453e+00
6.109030246734619141e-01,1.498280614614486694e-01,3.978706002235412598e-01,5.042889714241027832e-01,3.047686517238616943e-01,7.427475452423095703e-01,-1.190047860145568848e+00
4.642316102981567383e-01,3.635927438735961914e-01,7.988827824592590332e-01,3.361640870571136475e-01,2.190549969673156738e-01,9.650303721427917480e-01,-1.669806838035583496e+00
9.263663291931152344e-01,1.467862278223037720e-01,3.635264337062835693e-01,3.729959130287170410e-01,3.045202493667602539e-01,6.259997487068176270e-01,-6.586549878120422363e-01
9.743623733520507812e-01,1.471763253211975098e-01,3.655543327331542969e-01,2.704328298568725586e-01,3.044585883617401123e-01,6.310508251190185547e-01,-5.758602023124694824e-01
7.749053835868835449e-01,4.078617095947265625e-01,8.277487158775329590e-01,5.869068503379821777e-01,1.239933148026466370e-01,9.790564179420471191e-01,-1.236412763595581055e+00
