environmental,controllable,controllable,environmental,controllable,environmental,output
9.387604247979008942e-01,2.387328846874824384e-01,8.347631808769007122e-02,2.297171325227914673e-01,3.163900414904400327e-01,6.529456798118812300e-01,5.603059381781786419e-01
9.031580686569213867e-01,9.422087669372558594e-01,9.035800695419311523e-01,3.078016340732574463e-01,8.970890045166015625e-01,6.617509126663208008e-01,3.424028400331735611e-04
8.284772634506225586e-01,2.387327253818511963e-01,8.347676694393157959e-02,2.360698729753494263e-01,3.163899481296539307e-01,6.585404872894287109e-01,8.676138520240783691e-01
7.328951954841613770e-01,1.463983505964279175e-01,1.333664953708648682e-01,2.815248072147369385e-01,3.310462832450866699e-01,6.609792113304138184e-01,1.298244476318359375e+00
7.418822646141052246e-01,7.007400175058257577e-18,4.047745168209075928e-01,2.727994620800018311e-01,4.049821794033050537e-01,6.611174345016479492e-01,1.087484955787658691e+00
7.207759618759155273e-01,5.113236606121063232e-02,6.939855914959627549e-18,2.030339241027832031e-01,0.000000000000000000e+00,6.472049355506896973e-01,2.220085263252258301e-01
6.531913876533508301e-01,1.306018680334091187e-01,4.834806025028228760e-01,1.706256568431854248e-01,9.977406263351440430e-01,6.152372360229492188e-01,5.211318656802177429e-02
6.313896775245666504e-01,1.747810840606689453e-01,7.879982143640518188e-02,7.775530219078063965e-02,4.017391204833984375e-01,6.217234134674072266e-01,8.865966796875000000e-01
5.720819830894470215e-01,1.413783133029937744e-01,8.103528022766113281e-01,4.187619313597679138e-02,2.570380270481109619e-01,6.093797683715820312e-01,8.453770875930786133e-01
5.088928341865539551e-01,9.407218098640441895e-01,6.101071834564208984e-01,0.000000000000000000e+00,6.159305572509765625e-01,6.048724651336669922e-01,5.600316822528839111e-02
4.480656087398529053e-01,9.388455748558044434e-01,3.864821046590805054e-02,0.000000000000000000e+00,9.289073199033737183e-02,6.479256749153137207e-01,5.031820014119148254e-02
5.000975728034973145e-01,9.536284804344177246e-01,6.657627820968627930e-01,5.415284633636474609e-02,3.321954309940338135e-01,6.575957536697387695e-01,1.457416713237762451e-01
5.584217905998229980e-01,0.000000000000000000e+00,3.083822429180145264e-01,1.162205040454864502e-01,3.434087932109832764e-01,7.056514620780944824e-01,1.481922268867492676e+00
6.353788375854492188e-01,4.665793851017951965e-02,6.401811726391315460e-03,3.818072751164436340e-02,3.310694396495819092e-01,7.376225590705871582e-01,7.413652539253234863e-01
5.969014167785644531e-01,5.204170427930421283e-18,8.513029217720031738e-01,0.000000000000000000e+00,5.519683957099914551e-01,7.281948924064636230e-01,2.165372669696807861e-01
6.075854897499084473e-01,8.599751163274049759e-04,4.120174944400787354e-01,2.510528825223445892e-02,2.937390208244323730e-01,6.860709190368652344e-01,9.488164186477661133e-01
7.020421624183654785e-01,4.140502214431762695e-02,8.294525742530822754e-01,7.367499172687530518e-03,2.220859564840793610e-02,7.082373499870300293e-01,2.059148997068405151e-01
7.346996665000915527e-01,8.849452137947082520e-01,2.223371118307113647e-01,0.000000000000000000e+00,9.396672248840332031e-01,6.769546270370483398e-01,9.230649447999894619e-04
7.806555032730102539e-01,1.783966436050832272e-03,6.394391059875488281e-01,7.266265153884887695e-02,4.216017723083496094e-01,6.661266684532165527e-01,5.135149955749511719e-01
7.026651501655578613e-01,0.000000000000000000e+00,9.215158820152282715e-01,1.552209556102752686e-01,2.872189879417419434e-01,6.518272757530212402e-01,7.211515307426452637e-01
6.852576136589050293e-01,1.455754879862070084e-02,2.515443265438079834e-01,9.193089604377746582e-02,2.124484628438949585e-01,6.604263186454772949e-01,8.936972022056579590e-01
7.563917636871337891e-01,9.122945070266723633e-01,8.922315835952758789e-01,1.498671323060989380e-01,6.548456847667694092e-02,6.192105412483215332e-01,4.440968856215476990e-02
8.429903984069824219e-01,8.496840298175811768e-02,4.222266748547554016e-02,1.498573571443557739e-01,7.810194492340087891e-01,6.056362390518188477e-01,1.413224637508392334e-02
8.397116661071777344e-01,8.373023867607116699e-01,4.681057110428810120e-02,1.529022753238677979e-01,4.748565554618835449e-01,6.551005840301513672e-01,8.130054920911788940e-02
8.903923630714416504e-01,9.653448462486267090e-01,3.199462592601776123e-02,1.260662525892257690e-01,2.584998868405818939e-02,6.662378907203674316e-01,1.353098172694444656e-02
8.743146061897277832e-01,9.553891420364379883e-01,9.535160660743713379e-01,4.440159723162651062e-02,4.182645082473754883e-01,6.697232723236083984e-01,2.587264403700828552e-02
