evaluation,mape
2.000000000000000000e+00,9.203451795366583976e-01
1.000000000000000000e+01,8.718541617388830822e-01
2.000000000000000000e+01,8.955997640866992793e-01
3.000000000000000000e+01,8.912086797667565508e-01
4.000000000000000000e+01,8.600747911986197369e-01
5.000000000000000000e+01,7.576798322916894479e-01
6.000000000000000000e+01,4.828094780690211363e-01
7.000000000000000000e+01,4.886566142709743987e-01
8.000000000000000000e+01,4.817918132641216267e-01
9.000000000000000000e+01,2.334946708817890737e-01
1.000000000000000000e+02,2.192909484852174629e-01
