evaluation,mape
2.000000000000000000e+00,8.869186057566201820e-01
1.000000000000000000e+01,1.605022471759022684e+00
2.000000000000000000e+01,2.431734158483533470e+00
3.000000000000000000e+01,1.968737148449555052e+00
4.000000000000000000e+01,8.200715814682342231e-01
5.000000000000000000e+01,2.603382274322934009e+00
6.000000000000000000e+01,2.505626884911714036e+00
7.000000000000000000e+01,7.837367355597714136e-01
8.000000000000000000e+01,9.926244602153788676e-01
9.000000000000000000e+01,9.258752894714166182e-01
1.000000000000000000e+02,1.007427242836080650e+00
