environmental,controllable,controllable,environmental,controllable,environmental,output
2.519506254885617302e-02,5.950905378277449032e-02,1.921457961997263819e-02,7.607066314809438623e-01,6.162572374166406242e-01,8.228690311916458944e-01,3.637783974858542491e-02
5.675229430198669434e-02,8.912495970726013184e-01,9.653827548027038574e-01,7.474943995475769043e-01,1.855305768549442291e-02,7.893518209457397461e-01,5.133971199393272400e-02
1.002121791243553162e-01,9.802881479263305664e-01,9.309448003768920898e-01,6.493039131164550781e-01,3.289760351181030273e-01,7.577168345451354980e-01,4.891237989068031311e-02
1.275697201490402222e-01,9.656044244766235352e-01,8.115465044975280762e-01,5.886207222938537598e-01,4.261462017893791199e-02,7.540998458862304688e-01,5.137301236391067505e-02
1.832335293292999268e-01,8.617763519287109375e-01,9.395555257797241211e-01,6.098712086677551270e-01,8.498912453651428223e-01,7.442313432693481445e-01,6.912202108651399612e-03
2.386419177055358887e-01,2.443948835134506226e-01,1.373464986681938171e-02,6.683867573738098145e-01,1.509696096181869507e-01,7.621119618415832520e-01,3.495573401451110840e-01
3.198310136795043945e-01,1.804940104484558105e-01,6.162975822039154730e-33,5.969621539115905762e-01,1.562877930700778961e-02,7.241837382316589355e-01,2.148371785879135132e-01
4.148336350917816162e-01,4.672020301222801208e-02,5.991910696029663086e-01,5.782289505004882812e-01,8.976291418075561523e-01,7.276360988616943359e-01,1.177207082509994507e-01
4.769758582115173340e-01,9.368243813514709473e-01,5.529032088816165924e-03,6.188488006591796875e-01,2.218853235244750977e-01,7.682666778564453125e-01,6.423826515674591064e-02
5.400739312171936035e-01,2.936019301414489746e-01,1.263753026723861694e-01,6.854277849197387695e-01,1.333322674036026001e-01,7.531287074089050293e-01,2.276332229375839233e-01
5.774333477020263672e-01,2.374285310506820679e-01,1.000000000000000000e+00,7.831455469131469727e-01,1.000000000000000000e+00,7.536790966987609863e-01,8.617762941867113113e-04
6.633725762367248535e-01,2.294527888298034668e-01,4.013866931200027466e-02,7.425149083137512207e-01,2.442491203546524048e-01,7.896465063095092773e-01,1.507679224014282227e-01
5.805774331092834473e-01,3.812445327639579773e-02,8.776282072067260742e-01,7.376217842102050781e-01,4.507738351821899414e-02,7.757856249809265137e-01,1.836359351873397827e-01
