evaluation,mape
2.000000000000000000e+00,8.840557783084284083e-01
1.000000000000000000e+01,9.626553527613225247e-01
2.000000000000000000e+01,1.239003343218004982e+00
3.000000000000000000e+01,1.768752682524090458e+00
4.000000000000000000e+01,1.263097526852531294e+00
5.000000000000000000e+01,6.462152355220609490e-01
6.000000000000000000e+01,6.601470630795923666e-01
7.000000000000000000e+01,4.315096793233424433e-01
8.000000000000000000e+01,3.945503016864498336e-01
9.000000000000000000e+01,3.018505240121280853e-01
1.000000000000000000e+02,3.066060967315918373e-01
