environmental,controllable,controllable,environmental,controllable,environmental,output
8.227138939654017324e-01,9.895642011177315789e-01,3.655526558136823478e-01,9.168883151807815102e-01,3.029602827619948258e-01,6.897851648023264337e-01,2.013582221086681820e-03
8.712900876998901367e-01,4.399591684341430664e-01,3.423816561698913574e-01,8.749143481254577637e-01,5.342631936073303223e-01,7.228316664695739746e-01,9.953935630619525909e-03
7.894509434700012207e-01,1.314319949597120285e-02,1.129703745245933533e-01,8.810883164405822754e-01,9.966782331466674805e-01,6.970222592353820801e-01,3.572472996893338859e-05
8.512899279594421387e-01,4.368455708026885986e-01,9.864415526390075684e-01,8.024060726165771484e-01,3.377000615000724792e-02,7.384162545204162598e-01,2.907398343086242676e-01
9.270105957984924316e-01,0.000000000000000000e+00,1.000000000000000000e+00,8.868775367736816406e-01,1.000000000000000000e+00,7.762639522552490234e-01,1.026702957460656762e-04
8.370192646980285645e-01,9.663543105125427246e-01,2.530495077371597290e-02,8.956727981567382812e-01,3.685870394110679626e-02,7.705417275428771973e-01,5.613434477709233761e-04
8.871433138847351074e-01,4.220812767744064331e-02,3.180864453315734863e-01,9.231116771697998047e-01,9.975386261940002441e-01,8.099783062934875488e-01,4.872393765253946185e-05
8.135251998901367188e-01,8.156143426895141602e-01,6.058605313301086426e-01,1.000000000000000000e+00,3.355395048856735229e-02,7.929875254631042480e-01,5.111583694815635681e-02
7.721961736679077148e-01,1.453964710235595703e-01,5.958883166313171387e-01,9.284165501594543457e-01,4.478484988212585449e-01,7.458500862121582031e-01,4.718869924545288086e-02
8.425323367118835449e-01,6.239476799964904785e-01,9.910394549369812012e-01,8.513239026069641113e-01,8.584457635879516602e-02,7.115550041198730469e-01,1.539488434791564941e-01
8.610008358955383301e-01,8.013066649436950684e-01,9.565401673316955566e-01,7.708019018173217773e-01,2.663171291351318359e-01,6.846439838409423828e-01,5.014120042324066162e-02
9.211732149124145508e-01,8.820652216672897339e-02,8.843469023704528809e-01,8.316460847854614258e-01,7.535582035779953003e-02,7.299535274505615234e-01,1.461045742034912109e-01
9.291664958000183105e-01,1.081660762429237366e-01,1.000000000000000000e+00,7.343428730964660645e-01,0.000000000000000000e+00,6.948128342628479004e-01,8.020455390214920044e-02
