environmental,controllable,controllable,environmental,controllable,environmental,output
6.146876811981201172e-01,1.503729522228240967e-01,4.355581104755401611e-01,1.834092475473880768e-02,3.067009747028350830e-01,6.527473926544189453e-01,-9.777955412864685059e-01
3.004435002803802490e-01,1.494397372007369995e-01,4.550986588001251221e-01,3.564969599246978760e-01,3.088777065277099609e-01,6.916951537132263184e-01,-3.011191844940185547e+00
2.269670516252517700e-01,1.499920934438705444e-01,4.701786041259765625e-01,3.085335195064544678e-01,3.105473816394805908e-01,6.794970631599426270e-01,-3.271716594696044922e+00
4.895814061164855957e-01,1.478980481624603271e-01,4.548836350440979004e-01,1.142460927367210388e-01,3.098034262657165527e-01,4.403372704982757568e-01,-1.315262913703918457e+00
3.200206756591796875e-01,1.499202251434326172e-01,4.950431287288665771e-01,1.173929944634437561e-01,3.161570727825164795e-01,4.904538691043853760e-01,-2.030924558639526367e+00
9.625933170318603516e-01,1.457680314779281616e-01,3.587542176246643066e-01,2.757638320326805115e-02,3.046954870223999023e-01,4.784096479415893555e-01,-2.353467047214508057e-01
3.886064514517784119e-02,1.495325863361358643e-01,4.940686523914337158e-01,2.304284870624542236e-01,3.159749209880828857e-01,4.851193428039550781e-01,-2.352647542953491211e+00
7.676097750663757324e-01,1.456652432680130005e-01,3.624188899993896484e-01,2.532404661178588867e-01,3.048388063907623291e-01,5.464128255844116211e-01,-1.134953141212463379e+00
5.541872978210449219e-01,1.490262448787689209e-01,4.390760064125061035e-01,6.484735757112503052e-02,3.075496256351470947e-01,6.351308226585388184e-01,-1.399788975715637207e+00
9.149836301803588867e-01,1.474638134241104126e-01,3.674628138542175293e-01,3.652420341968536377e-01,3.043890893459320068e-01,6.588482260704040527e-01,-7.077998518943786621e-01
3.594647347927093506e-01,1.490970104932785034e-01,4.507561326026916504e-01,2.701364159584045410e-01,3.086142539978027344e-01,6.869735121726989746e-01,-3.031737089157104492e+00
6.851546764373779297e-01,1.457420289516448975e-01,3.769690990447998047e-01,1.679731905460357666e-01,3.053425550460815430e-01,4.833075106143951416e-01,-1.098090052604675293e+00
