evaluation,mae
2.000000000000000000e+00,2.415693617463111842e+00
1.000000000000000000e+01,2.336890947222709514e+00
2.000000000000000000e+01,2.274764176607131816e+00
3.000000000000000000e+01,2.198918831348419367e+00
4.000000000000000000e+01,2.212406546473502988e+00
5.000000000000000000e+01,2.036716736555099327e+00
6.000000000000000000e+01,7.767304229736328169e-01
7.000000000000000000e+01,1.214413259029388348e+00
8.000000000000000000e+01,1.219643509387970060e+00
9.000000000000000000e+01,1.193999254703521640e+00
1.000000000000000000e+02,8.786928033828735884e-01
