evaluation,mae
2.000000000000000000e+00,2.108389533758163292e+00
1.000000000000000000e+01,8.560995674133300426e-01
2.000000000000000000e+01,1.607310900688171396e+00
3.000000000000000000e+01,1.374274734258651653e+00
4.000000000000000000e+01,1.251551835536956814e+00
5.000000000000000000e+01,1.257693984508514440e+00
6.000000000000000000e+01,1.235915341377258336e+00
7.000000000000000000e+01,1.229296047687530535e+00
8.000000000000000000e+01,1.228051915168762109e+00
9.000000000000000000e+01,1.045637781620025741e+00
1.000000000000000000e+02,1.053072886466980052e+00
