evaluation,mae
2.000000000000000000e+00,2.510003272779286032e+00
1.000000000000000000e+01,2.187934513092041122e+00
2.000000000000000000e+01,2.080802532434463448e+00
3.000000000000000000e+01,1.801784152686595863e+00
4.000000000000000000e+01,1.373179099559783900e+00
5.000000000000000000e+01,8.286039543151855202e-01
6.000000000000000000e+01,3.825411033630370938e-01
7.000000000000000000e+01,4.455843496322631769e-01
8.000000000000000000e+01,3.242422056198119851e-01
9.000000000000000000e+01,2.303735637664794944e-01
1.000000000000000000e+02,1.758679342269897361e-01
