# evaluation,mean,std
2.000000000000000000e+00 2.264807290499409653e+00 3.531010376031699094e-01
1.000000000000000000e+01 1.885728580981493208e+00 5.989501516759163646e-01
2.000000000000000000e+01 1.907007178495327970e+00 3.818789723609170572e-01
3.000000000000000000e+01 1.581818917607267672e+00 4.738604064301091268e-01
4.000000000000000000e+01 1.405671045909325567e+00 4.353015569790393280e-01
5.000000000000000000e+01 1.164536883533000777e+00 4.336153765885861211e-01
6.000000000000000000e+01 9.906586055954299530e-01 3.975117999668927871e-01
7.000000000000000000e+01 8.710444323619205287e-01 3.721299887945785367e-01
8.000000000000000000e+01 7.981924393971761011e-01 3.758875212679443356e-01
9.000000000000000000e+01 7.109291779200238581e-01 3.269197478191117057e-01
1.000000000000000000e+02 6.760515378316243051e-01 3.197440622317057612e-01
