evaluation,mae
2.000000000000000000e+00,8.057386064529419301e-01
1.000000000000000000e+01,8.704345273971557662e-01
2.000000000000000000e+01,7.564935421943664862e-01
3.000000000000000000e+01,7.416418719291687500e-01
4.000000000000000000e+01,7.523046159744262162e-01
5.000000000000000000e+01,7.261724555492401478e-01
6.000000000000000000e+01,7.526996338367462069e-01
7.000000000000000000e+01,7.284090948104858798e-01
8.000000000000000000e+01,6.733906567096710205e-01
9.000000000000000000e+01,6.651107978820800515e-01
1.000000000000000000e+02,6.286593914031982644e-01
