evaluation,mae
2.000000000000000000e+00,2.397270019054412948e+00
1.000000000000000000e+01,1.503516001701354909e+00
2.000000000000000000e+01,2.012345677614212125e+00
3.000000000000000000e+01,1.997582119703292802e+00
4.000000000000000000e+01,1.554076826572418302e+00
5.000000000000000000e+01,1.661301725506782567e+00
6.000000000000000000e+01,1.487475615739822343e+00
7.000000000000000000e+01,1.402583050727844283e+00
8.000000000000000000e+01,1.316543996334075928e+00
9.000000000000000000e+01,1.273137264251708922e+00
1.000000000000000000e+02,1.295760388374328720e+00
