evaluation,mae
2.000000000000000000e+00,2.339880116581916969e+00
1.000000000000000000e+01,2.411023957431316589e+00
2.000000000000000000e+01,2.389108365476131368e+00
3.000000000000000000e+01,5.658614349365234109e-01
4.000000000000000000e+01,1.244812228679657018e+00
5.000000000000000000e+01,7.782053732872009633e-01
6.000000000000000000e+01,7.087180805206299006e-01
7.000000000000000000e+01,8.417017054557800471e-01
8.000000000000000000e+01,6.952137994766235396e-01
9.000000000000000000e+01,4.827625465393066140e-01
1.000000000000000000e+02,4.673561763763427468e-01
